trial 00,trial 01,trial 02,trial 03,trial 04,trial 05,trial 06,trial 07,trial 08,trial 09,trial 10,trial 11,trial 12,trial 13,trial 14,trial 15,trial 16,trial 17,trial 18,trial 19,trial 20,trial 21,trial 22,trial 23,trial 24,trial 25,trial 26,trial 27,trial 28,trial 29,trial 30,trial 31,trial 32,trial 33,trial 34,trial 35,trial 36,trial 37,trial 38,trial 39,trial 40,trial 41,trial 42,trial 43,trial 44,trial 45,trial 46,trial 47,trial 48,trial 49,trial 50,trial 51,trial 52,trial 53,trial 54,trial 55,trial 56,trial 57,trial 58,trial 59,trial 60,trial 61,trial 62,trial 63,trial 64,trial 65,trial 66,trial 67,trial 68,trial 69,trial 70,trial 71,trial 72,trial 73,trial 74,trial 75,trial 76,trial 77,trial 78,trial 79,trial 80,trial 81,trial 82,trial 83,trial 84,trial 85,trial 86,trial 87,trial 88,trial 89,trial 90,trial 91,trial 92,trial 93,trial 94,trial 95,trial 96,trial 97,trial 98,trial 99
19.968764066696167,24.61874794960022,29.45204997062683,33.585355043411255,37.58532190322876,41.526829957962036,45.577077865600586,49.84367895126343,53.86032795906067,57.568552017211914,61.28518605232239,65.04339790344238,68.56023788452148,73.97690987586975,79.20175194740295,83.07691407203674,86.77681493759155,92.06821799278259,97.2767539024353,102.0683000087738,106.56009888648987,110.16003704071045,114.21001696586609,121.10140800476074,125.26816987991333,129.09323501586914,133.28478598594666,137.3765320777893,142.55140089988708,147.0929069519043,152.53473687171936,157.65129804611206,161.45973706245422,169.34304094314575,173.67633485794067,178.44265389442444,182.72623705863953,188.2928900718689,192.35948705673218,197.99274492263794,203.43435907363892,208.10916996002197,213.22610187530518,219.66758394241333,227.09259390830994,232.16751384735107,237.42591500282288,243.25063800811768,249.47585797309875,257.8591330051422,261.6506419181824,265.200630903244,270.8258249759674,276.4254400730133,281.1422929763794,285.8922588825226,291.99232506752014,296.2337830066681,300.55041003227234,303.9502580165863,308.3587589263916,312.4003109931946,316.9669589996338,323.2086749076843,328.5335519313812,333.20004296302795,338.2001359462738,342.2752230167389,346.5834279060364,350.4333930015564,355.21668887138367,360.33322286605835,365.6832959651947,369.79169607162476,374.4999039173126,380.1083209514618,385.34983706474304,391.10802698135376,397.1164300441742,404.57482290267944,409.9663269519806,422.9310920238495,428.3643479347229,433.8576259613037,439.6578588485718,443.9994480609894,448.49942088127136,452.54939103126526,457.05778098106384,461.28259086608887,466.05773305892944,469.87441396713257,473.3325550556183,478.38252305984497,482.34089398384094,486.6739799976349,492.3908739089966,496.8324558734894,500.7490830421448,504.9823799133301
19.977218866348267,24.627163887023926,29.46046495437622,33.5937819480896,37.59375286102295,41.53519296646118,45.58528184890747,49.85191798210144,53.86856389045715,57.57696890830994,61.29361701011658,65.05172896385193,68.56848692893982,73.98513197898865,79.21017789840698,83.08507299423218,86.78506898880005,92.0765209197998,97.28498697280884,102.07671189308167,106.56828308105469,110.16827201843262,114.21823191642761,121.1096498966217,125.2766010761261,129.1014699935913,133.29325008392334,137.38476586341858,142.5598590373993,147.10123491287231,152.54312705993652,157.65975785255432,161.46796798706055,169.3512499332428,173.68454790115356,178.4510898590088,182.73448586463928,188.30112504959106,192.3677830696106,198.00108098983765,203.44282603263855,208.11755800247192,213.23429894447327,219.67604398727417,227.10086798667908,232.1759340763092,237.43414402008057,243.25895190238953,249.48408102989197,257.8673598766327,261.65908789634705,265.2090618610382,270.8339219093323,276.4337658882141,281.15051794052124,285.9004878997803,292.00044894218445,296.2422208786011,300.5588140487671,303.95848989486694,308.36700201034546,312.4087610244751,316.97540497779846,323.2169120311737,328.54197001457214,333.2083330154419,338.2085790634155,342.2834439277649,346.5918650627136,350.44182801246643,355.22513604164124,360.34148597717285,365.6917369365692,369.79994893074036,374.508348941803,380.1165380477905,385.35826897621155,391.11632895469666,397.124862909317,404.58306097984314,409.9747750759125,422.93942499160767,428.37277007102966,433.86606907844543,439.6661329269409,444.00784492492676,448.50783705711365,452.5577828884125,457.0660400390625,461.29080605506897,466.0659830570221,469.8826138973236,473.34091901779175,478.390900850296,482.3491590023041,486.68239402770996,492.39914989471436,496.84086298942566,500.7575240135193,504.9907970428467
19.98543906211853,24.635406970977783,29.468711853027344,33.60203289985657,37.6019868850708,41.543482065200806,45.593713998794556,49.86036205291748,53.87699794769287,57.58520293235779,61.30186200141907,65.06001806259155,68.57691407203674,73.9935450553894,79.21842885017395,83.09355092048645,86.7934820652008,92.08490204811096,97.29343605041504,102.08495998382568,106.57671999931335,110.176677942276,114.2266640663147,121.11805701255798,125.28482604026794,129.1099169254303,133.30145406723022,137.39319801330566,142.5680730342865,147.1095290184021,152.55134201049805,157.66798496246338,161.47638988494873,169.35969591140747,173.6929850578308,178.45933890342712,182.742928981781,188.30957794189453,192.3762390613556,198.00948905944824,203.45102500915527,208.1258089542389,213.2427339553833,219.68424892425537,227.10929203033447,232.18417406082153,237.44256806373596,243.2673418521881,249.49251294136047,257.8757309913635,261.66731095314026,265.21727895736694,270.84234499931335,276.44203996658325,281.1589548587799,285.90893507003784,292.0088880062103,296.2504229545593,300.56706500053406,303.9669089317322,308.37544798851013,312.4169728755951,316.9836149215698,323.2253608703613,328.55020689964294,333.216726064682,338.21680903434753,342.29188990592957,346.6000988483429,350.45006704330444,355.2333800792694,360.34987807273865,365.699991941452,369.80837297439575,374.516569852829,380.1249768733978,385.36647391319275,391.1246130466461,397.1330900192261,404.5914490222931,409.98302388191223,422.9476978778839,428.381000995636,433.87429690361023,439.6745660305023,444.01612997055054,448.51609897613525,452.5660660266876,457.0744318962097,461.299213886261,466.0744059085846,469.8910369873047,473.3492159843445,478.39919090270996,482.357537984848,486.6906199455261,492.4075689315796,496.84912395477295,500.7657549381256,504.9990608692169
19.99387788772583,24.643842935562134,29.47715401649475,33.61044096946716,37.610435009002686,41.55183005332947,45.60197305679321,49.86857604980469,53.88523197174072,57.593688011169434,61.31028389930725,65.06837391853333,68.58516001701355,74.0017740726471,79.22685098648071,83.10177898406982,86.80171394348145,92.09326601028442,97.30168294906616,102.09340786933899,106.58493685722351,110.18492794036865,114.23489594459534,121.12632703781128,125.2932939529419,129.11814904212952,133.3098909854889,137.40143489837646,142.5764970779419,147.11797094345093,152.55981302261353,157.67644786834717,161.48464107513428,169.36791896820068,173.70121693611145,178.4676959514618,182.7511510848999,188.3178060054779,192.38443207740784,198.0177390575409,203.45947194099426,208.13421988487244,213.2510118484497,219.69280886650085,227.1176459789276,232.19261193275452,237.45080494880676,243.2756278514862,249.50074887275696,257.8840239048004,261.67579889297485,265.2258050441742,270.85057497024536,276.4504430294037,281.1672010421753,285.9171578884125,292.0171248912811,296.2589199542999,300.57551288604736,303.9752058982849,308.38368105888367,312.42542600631714,316.9920868873596,323.2335648536682,328.55865597724915,333.2249948978424,338.22523307800293,342.30012488365173,346.60852885246277,350.4585108757019,355.24180603027344,360.35822105407715,365.70841908454895,369.8165919780731,374.52508187294006,380.1332468986511,385.3749489784241,391.1330258846283,397.14156198501587,404.59971284866333,409.9914469718933,422.9560089111328,428.38941192626953,433.88274908065796,439.68283200263977,444.02454900741577,448.5245189666748,452.57450890541077,457.0827078819275,461.3074998855591,466.082643032074,469.8992838859558,473.3576328754425,478.4075620174408,482.3658480644226,486.6990568637848,492.4158160686493,496.85753989219666,500.77416706085205,505.00748586654663
20.002110958099365,24.652078866958618,29.485374927520752,33.618690967559814,37.618743896484375,41.560181856155396,45.6103720664978,49.877026081085205,53.89366888999939,57.601881980895996,61.318543910980225,65.07665205001831,68.59358286857605,74.0102150440216,79.23510408401489,83.11017394065857,86.8101499080658,92.10159397125244,97.31006908416748,102.10163307189941,106.59337997436523,110.19335794448853,114.24334406852722,121.1347188949585,125.3014988899231,129.12658596038818,133.31813097000122,137.4098699092865,142.58473801612854,147.12619400024414,152.5680229663849,157.6846568584442,161.49312901496887,169.37634992599487,173.70965600013733,178.4760138988495,182.75960302352905,188.32621502876282,192.39289808273315,198.02617597579956,203.46770191192627,208.14248991012573,213.2593960762024,219.7009198665619,227.12596702575684,232.20082187652588,237.45923399925232,243.28400492668152,249.50916695594788,257.89246702194214,261.6839849948883,265.2339549064636,270.8590569496155,276.4587469100952,281.1756160259247,285.925598859787,292.02557706832886,296.2670910358429,300.5837299823761,303.9835629463196,308.3921389579773,312.4336929321289,317.000275850296,323.24201488494873,328.5668740272522,333.2334098815918,338.23346304893494,342.308552980423,346.61675906181335,350.4667499065399,355.25003600120544,360.36655497550964,365.71662306785583,369.8250539302826,374.53323197364807,380.14159202575684,385.38317108154297,391.14128398895264,397.14975905418396,404.60814905166626,409.9996659755707,422.9643859863281,428.3976340293884,433.8909840583801,439.69120693206787,444.03277492523193,448.53275203704834,452.5827269554138,457.0910449028015,461.3158779144287,466.09105801582336,469.9076828956604,473.3658890724182,478.41585087776184,482.3742079734802,486.70735788345337,492.4242248535156,496.8657898902893,500.7824079990387,505.0157120227814
20.010527849197388,24.66049885749817,29.493809938430786,33.627115964889526,37.62708497047424,41.56859993934631,45.61861205101013,49.885254859924316,53.90189290046692,57.610316038131714,61.32695698738098,65.08514904975891,68.60181307792664,74.01845693588257,79.24352407455444,83.11839604377747,86.81839394569397,92.10996103286743,97.31833291053772,102.11006593704224,106.60161089897156,110.20157384872437,114.25155997276306,121.14310002326965,125.30993485450745,129.1348099708557,133.32655096054077,137.41808795928955,142.59316086769104,147.1346778869629,152.57644605636597,157.6930868625641,161.50129795074463,169.38457894325256,173.71787905693054,178.48449301719666,182.7678210735321,188.33447003364563,192.40109300613403,198.0344099998474,203.476135969162,208.15097904205322,213.26762890815735,219.70937085151672,227.13420987129211,232.20926904678345,237.46747398376465,243.29232788085938,249.51739406585693,257.900673866272,261.69243693351746,265.24242091178894,270.8672559261322,276.4671890735626,281.18385195732117,285.9338219165802,292.0337839126587,296.2755808830261,300.5921440124512,303.99196195602417,308.4003469944,312.4420928955078,317.0087230205536,323.25026392936707,328.5753219127655,333.24174404144287,338.24191999435425,342.3167860507965,346.62520599365234,350.47517800331116,355.2584750652313,360.37491393089294,365.7250728607178,369.83326506614685,374.541699886322,380.14987802505493,385.39159297943115,391.1497678756714,397.1582670211792,404.61636686325073,410.00812101364136,422.97273898124695,428.4059989452362,433.899484872818,439.69948506355286,444.0412130355835,448.541179895401,452.5911600589752,457.0993399620056,461.324254989624,466.0992999076843,469.9159588813782,473.37428402900696,478.4242389202118,482.38248896598816,486.7158179283142,492.4324769973755,496.8741819858551,500.7908139228821,505.02412700653076
20.018784046173096,24.668766021728516,29.502048015594482,33.63532590866089,37.63533401489258,41.577061891555786,45.62708306312561,49.8936550617218,53.9103319644928,57.61859393119812,61.335196018218994,65.09362602233887,68.61025190353394,74.02688598632812,79.25175905227661,83.1268310546875,86.82680988311768,92.11834287643433,97.3267810344696,102.1183090209961,106.61006808280945,110.2100179195404,114.2600040435791,121.15153002738953,125.31817293167114,129.14325284957886,133.3347818851471,137.42653703689575,142.6014120578766,147.14325499534607,152.58468389511108,157.70131707191467,161.50974297523499,169.39304494857788,173.72633695602417,178.49298191070557,182.77626490592957,188.34287285804749,192.40953302383423,198.04285502433777,203.48435187339783,208.15945601463318,213.2761549949646,219.7176070213318,227.14261198043823,232.21750402450562,237.47592902183533,243.3007779121399,249.5258059501648,257.9090938568115,261.7006468772888,265.2506220340729,270.87570786476135,276.47562885284424,281.19229006767273,285.94227504730225,292.04225397109985,296.28375792503357,300.600399017334,304.0003819465637,308.4087619781494,312.450336933136,317.0169460773468,323.25869607925415,328.58356189727783,333.2501800060272,338.2501358985901,342.32526993751526,346.63343596458435,350.48339104652405,355.26669907569885,360.3833508491516,365.73330903053284,369.84169006347656,374.54991006851196,380.15831089019775,385.3999240398407,391.15829706192017,397.1664218902588,404.6247959136963,410.01634788513184,422.9810788631439,428.41430497169495,433.90791392326355,439.7078559398651,444.04944705963135,448.5494260787964,452.599396944046,457.1077129840851,461.3326849937439,466.1077079772949,469.92441987991333,473.38253808021545,478.43251299858093,482.3908929824829,486.7242419719696,492.4409079551697,496.8824419975281,500.7990689277649,505.0323910713196
20.027215003967285,24.677172899246216,29.510480880737305,33.643795013427734,37.64374399185181,41.585304975509644,45.635273933410645,49.901922941207886,53.9185688495636,57.62697196006775,61.34362006187439,65.10183906555176,68.618488073349,74.03510594367981,79.26018905639648,83.13508605957031,86.83506107330322,92.12679100036621,97.33499908447266,102.1267318725586,106.61826801300049,110.21824288368225,114.26823496818542,121.1599600315094,125.32660984992981,129.15148091316223,133.34322595596313,137.43477296829224,142.60983204841614,147.15138387680054,152.59312796592712,157.70978093147278,161.51795387268066,169.40123796463013,173.73455786705017,178.50119805335999,182.7844729423523,188.3511130809784,192.41775393486023,198.05105996131897,203.4927990436554,208.16765999794006,213.28429198265076,219.72602486610413,227.15087795257568,232.22594904899597,237.48412489891052,243.30923795700073,249.53405094146729,257.9173560142517,261.7090790271759,265.259064912796,270.88391399383545,276.4838809967041,281.2005078792572,285.95049595832825,292.0504479408264,296.29218888282776,300.6088318824768,304.0088050365448,308.4170169830322,312.4587528705597,317.02537989616394,323.26690793037415,328.59200406074524,333.25863695144653,338.25858187675476,342.33344888687134,346.64185786247253,350.4918429851532,355.275160074234,360.3917739391327,365.74172592163086,369.8499400615692,374.55835795402527,380.16653084754944,385.4082579612732,391.1664559841156,397.17485094070435,404.63303685188293,410.0247778892517,422.9894189834595,428.42271399497986,433.91617608070374,439.7161319255829,444.0578420162201,448.5578248500824,452.60780692100525,457.1160089969635,461.3410840034485,466.11597084999084,469.93260192871094,473.39091992378235,478.44090604782104,482.3991639614105,486.7324960231781,492.4491488933563,496.8908438682556,500.8075120449066,505.0407929420471
20.035420894622803,24.68540596961975,29.518703937530518,33.65200901031494,37.6519980430603,41.59373903274536,45.64371204376221,49.910348892211914,53.926995038986206,57.635217905044556,61.35185790061951,65.11028099060059,68.62691187858582,74.04355096817017,79.26842904090881,83.14350891113281,86.84347486495972,92.13502597808838,97.34344696998596,102.13497400283813,106.62670993804932,110.22673201560974,114.27662801742554,121.16818690299988,125.33483695983887,129.15992903709412,133.35145592689514,137.44321489334106,142.6180739402771,147.15980887413025,152.60133695602417,157.71798706054688,161.5263569355011,169.40967893600464,173.74298906326294,178.509624004364,182.79291987419128,188.3595609664917,192.42620301246643,198.05949902534485,203.5010359287262,208.17614793777466,213.29273295402527,219.73425102233887,227.15930795669556,232.23418307304382,237.49257588386536,243.31743097305298,249.54249000549316,257.9258120059967,261.7173230648041,265.26728105545044,270.89236402511597,276.4923210144043,281.2089509963989,285.95893692970276,292.05885887145996,296.3004250526428,300.6170690059662,304.01704502105713,308.42544293403625,312.46699690818787,317.0336220264435,323.27532601356506,328.6001989841461,333.2668619155884,338.26681685447693,342.34190487861633,346.65008187294006,350.5000720024109,355.2833368778229,360.3999979496002,365.7499749660492,369.8583970069885,374.5665879249573,380.17491602897644,385.41651487350464,391.17491006851196,397.1831040382385,404.64146995544434,410.0330078601837,422.99767684936523,428.43103194236755,433.92455101013184,439.72456407546997,444.066113948822,448.5661070346832,452.61609387397766,457.12438893318176,461.34933495521545,466.12440490722656,469.94104290008545,473.39921593666077,478.4491970539093,482.4075438976288,486.74091506004333,492.4575719833374,496.8991069793701,500.8157379627228,505.04904794692993
20.043860912322998,24.693840980529785,29.527148962020874,33.660542011260986,37.66050887107849,41.601974964141846,45.65196490287781,49.91863703727722,53.935242891311646,57.643637895584106,61.3603310585022,65.11853504180908,68.63516092300415,74.05181407928467,79.27690887451172,83.15176105499268,86.85172390937805,92.14354085922241,97.35165405273438,102.14338707923889,106.63497400283813,110.23496294021606,114.28492093086243,121.17663788795471,125.34328007698059,129.1681580543518,133.35987997055054,137.4514389038086,142.6265299320221,147.1680359840393,152.60980892181396,157.72640895843506,161.5346450805664,169.417906999588,173.75122904777527,178.51785397529602,182.8011450767517,188.3678069114685,192.43443489074707,198.06772685050964,203.50956988334656,208.18439507484436,213.30097198486328,219.74276304244995,227.16754984855652,232.2426290512085,237.50079798698425,243.32598900794983,249.5507209300995,257.9340159893036,261.72575092315674,265.27570390701294,270.9005889892578,276.50058603286743,281.2171959877014,285.96716690063477,292.0671088695526,296.3088278770447,300.625510931015,304.02550196647644,308.4336540699005,312.4754478931427,317.04205298423767,323.28356099128723,328.6086699962616,333.275279045105,338.27525806427,342.35012102127075,346.65860199928284,350.5086410045624,355.29180788993835,360.40847992897034,365.75846886634827,369.8666069507599,374.57501196861267,380.1831998825073,385.42498087882996,391.1831328868866,397.1915400028229,404.6496949195862,410.0414469242096,423.00604605674744,428.43941593170166,433.93287897109985,439.73282194137573,444.07452487945557,448.5744969844818,452.62448501586914,457.1326689720154,461.3577480316162,466.1326289176941,469.94928097724915,473.4075999259949,478.4575529098511,482.4158298969269,486.74918699264526,492.4658019542694,496.90751791000366,500.8241698741913,505.0574610233307
