trial_nr	onset	event_type	phase	response	nr_frames	flicker_speed	onset_abs	duration
4	104.99904489517212	stim	1		1800.0	134.0	146.84768390655518	15.000362157821655
4	106.49134707450867	pulse	1	t		134.0	148.33998608589172	
4	107.99128103256226	pulse	1	t		134.0	149.8399200439453	
4	109.49117398262024	pulse	1	t		134.0	151.3398129940033	
4	110.9911789894104	pulse	1	t		134.0	152.83981800079346	
4	112.4911630153656	pulse	1	t		134.0	154.33980202674866	
4	113.9912269115448	pulse	1	t		134.0	155.83986592292786	
4	115.49116396903992	pulse	1	t		134.0	157.33980298042297	
4	116.9913899898529	pulse	1	t		134.0	158.84002900123596	
4	118.49110984802246	pulse	1	t		134.0	160.33974885940552	
4	119.99116802215576	pulse	1	t		134.0	161.83980703353882	
4	119.99940705299377	stim	2		1711.0	134.0	161.84804606437683	14.257872819900513
4	121.49074792861938	pulse	2	t		134.0	163.33938694000244	
4	122.99081492424011	pulse	2	t		134.0	164.83945393562317	
4	124.49078392982483	pulse	2	t		134.0	166.33942294120789	
4	125.99111199378967	pulse	2	t		134.0	167.83975100517273	
4	127.49072694778442	pulse	2	t		134.0	169.33936595916748	
4	128.99070596694946	pulse	2	t		134.0	170.83934497833252	
4	130.49067902565002	pulse	2	t		134.0	172.33931803703308	
4	131.99070191383362	pulse	2	t		134.0	173.83934092521667	
4	133.49073100090027	pulse	2	t		134.0	175.33937001228333	
5	134.2572798728943	stim	0		89.0	134.0	176.10591888427734	0.7416281700134277
5	134.99065494537354	pulse	0	t		134.0	176.8392939567566	
5	134.99890804290771	stim	1		1800.0	134.0	176.84754705429077	14.999949932098389
5	136.4906759262085	pulse	1	t		134.0	178.33931493759155	
5	137.99070596694946	pulse	1	t		134.0	179.83934497833252	
5	139.4906280040741	pulse	1	t		134.0	181.33926701545715	
5	140.99102187156677	pulse	1	t		134.0	182.83966088294983	
5	142.49062085151672	pulse	1	t		134.0	184.33925986289978	
5	143.99067091941833	pulse	1	t		134.0	185.8393099308014	
5	145.49064707756042	pulse	1	t		134.0	187.33928608894348	
5	146.9906029701233	pulse	1	t		134.0	188.83924198150635	
5	148.49062299728394	pulse	1	t		134.0	190.339262008667	
5	149.9906349182129	pulse	1	t		134.0	191.83927392959595	
5	149.9988579750061	stim	2		1711.0	134.0	191.84749698638916	14.258697032928467
5	151.490581035614	pulse	2	t		134.0	193.33922004699707	
5	152.9905469417572	pulse	2	t		134.0	194.83918595314026	
5	154.49056196212769	pulse	2	t		134.0	196.33920097351074	
5	155.99051594734192	pulse	2	t		134.0	197.83915495872498	
5	157.4909908771515	pulse	2	t		134.0	199.33962988853455	
5	158.99096393585205	pulse	2	t		134.0	200.8396029472351	
5	160.4909908771515	pulse	2	t		134.0	202.33962988853455	
5	161.99090194702148	pulse	2	t		134.0	203.83954095840454	
5	163.4909679889679	pulse	2	t		134.0	205.33960700035095	
6	164.25755500793457	stim	0		89.0	134.0	206.10619401931763	0.7412610054016113
6	164.99047994613647	pulse	0	t		134.0	206.83911895751953	
6	164.99881601333618	stim	1		1800.0	134.0	206.84745502471924	14.999933004379272
6	166.4905300140381	pulse	1	t		134.0	208.33916902542114	
6	167.99053192138672	pulse	1	t		134.0	209.83917093276978	
6	169.4904909133911	pulse	1	t		134.0	211.33912992477417	
6	170.99050402641296	pulse	1	t		134.0	212.83914303779602	
6	172.49103784561157	pulse	1	t		134.0	214.33967685699463	
6	173.9908549785614	pulse	1	t		134.0	215.83949398994446	
6	175.49052786827087	pulse	1	t		134.0	217.33916687965393	
6	176.99055290222168	pulse	1	t		134.0	218.83919191360474	
6	178.49047303199768	pulse	1	t		134.0	220.33911204338074	
6	179.99087190628052	pulse	1	t		134.0	221.83951091766357	
6	179.99874901771545	stim	2		1711.0	134.0	221.8473880290985	14.258311033248901
6	181.49047899246216	pulse	2	t		134.0	223.33911800384521	
6	182.99048495292664	pulse	2	t		134.0	224.8391239643097	
6	184.49046206474304	pulse	2	t		134.0	226.3391010761261	
6	185.99056601524353	pulse	2	t		134.0	227.8392050266266	
6	187.49043989181519	pulse	2	t		134.0	229.33907890319824	
6	188.99047899246216	pulse	2	t		134.0	230.83911800384521	
6	190.49043607711792	pulse	2	t		134.0	232.33907508850098	
6	191.99044799804688	pulse	2	t		134.0	233.83908700942993	
6	193.49037194252014	pulse	2	t		134.0	235.3390109539032	
7	194.25706005096436	stim	0		89.0	134.0	236.1056990623474	0.7416439056396484
7	194.9908049106598	pulse	0	t		134.0	236.83944392204285	
7	194.998703956604	stim	1		1801.0	134.0	236.84734296798706	15.008245944976807
7	196.4903609752655	pulse	1	t		134.0	238.33899998664856	
7	197.99039387702942	pulse	1	t		134.0	239.83903288841248	
7	199.4903450012207	pulse	1	t		134.0	241.33898401260376	
7	200.99037384986877	pulse	1	t		134.0	242.83901286125183	
7	202.49036288261414	pulse	1	t		134.0	244.3390018939972	
7	203.99035692214966	pulse	1	t		134.0	245.83899593353271	
7	205.4903690814972	pulse	1	t		134.0	247.33900809288025	
7	206.99040007591248	pulse	1	t		134.0	248.83903908729553	
7	208.49078106880188	pulse	1	t		134.0	250.33942008018494	
7	209.99035501480103	pulse	1	t		134.0	251.83899402618408	
7	210.0069499015808	stim	2		1710.0	134.0	251.85558891296387	14.250303030014038
7	211.49034094810486	pulse	2	t		134.0	253.33897995948792	
7	212.99076199531555	pulse	2	t		134.0	254.8394010066986	
7	214.4903280735016	pulse	2	t		134.0	256.33896708488464	
7	215.99029803276062	pulse	2	t		134.0	257.8389370441437	
7	217.49036407470703	pulse	2	t		134.0	259.3390030860901	
7	218.9903130531311	pulse	2	t		134.0	260.83895206451416	
7	220.4902698993683	pulse	2	t		134.0	262.33890891075134	
7	221.9906849861145	pulse	2	t		134.0	263.83932399749756	
7	223.4907329082489	pulse	2	t		134.0	265.33937191963196	
8	224.25725293159485	stim	0		89.0	134.0	266.1058919429779	0.7416980266571045
8	224.9906349182129	pulse	0	t		134.0	266.83927392959595	
8	224.99895095825195	stim	1		1801.0	134.0	266.847589969635	15.008340120315552
8	226.4907350540161	pulse	1	t		134.0	268.33937406539917	
8	227.99038696289062	pulse	1	t		134.0	269.8390259742737	
8	229.4906129837036	pulse	1	t		134.0	271.33925199508667	
8	230.99064707756042	pulse	1	t		134.0	272.8392860889435	
8	232.4902319908142	pulse	1	t		134.0	274.33887100219727	
8	233.9902219772339	pulse	1	t		134.0	275.83886098861694	
8	235.49026489257812	pulse	1	t		134.0	277.3389039039612	
8	236.99023604393005	pulse	1	t		134.0	278.8388750553131	
8	238.49034595489502	pulse	1	t		134.0	280.3389849662781	
8	239.99024295806885	pulse	1	t		134.0	281.8388819694519	
8	240.0072910785675	stim	2		1710.0	134.0	281.85593008995056	14.257808923721313
8	241.4902000427246	pulse	2	t		134.0	283.33883905410767	
8	242.9906198978424	pulse	2	t		134.0	284.83925890922546	
8	244.49014806747437	pulse	2	t		134.0	286.3387870788574	
8	245.99012804031372	pulse	2	t		134.0	287.8387670516968	
8	247.49051785469055	pulse	2	t		134.0	289.3391568660736	
