trial_nr	onset	event_type	phase	response	nr_frames	flicker_speed	onset_abs	duration
5	128.6412169933319	response	2	b		134.0	169.3630759716034	
5	129.5911729335785	pulse	2	t		134.0	170.31303191184998	
5	131.19117212295532	pulse	2	t		134.0	171.9130311012268	
5	132.79113698005676	pulse	2	t		134.0	173.51299595832825	
5	133.16608214378357	response	2	b		134.0	173.88794112205505	
5	134.39124202728271	pulse	2	t		134.0	175.1131010055542	
5	135.99111199378967	pulse	2	t		134.0	176.71297097206116	
5	137.55780792236328	response	2	b		134.0	178.27966690063477	
5	137.5912971496582	pulse	2	t		134.0	178.3131561279297	
5	139.1911129951477	pulse	2	t		134.0	179.9129719734192	
6	140.00768494606018	stim	0		95.0	134.0	180.72954392433167	0.7916650772094727
6	140.7911901473999	pulse	0	t		134.0	181.5130491256714	
6	140.79935002326965	stim	1		361.0	134.0	181.52120900154114	3.0082809925079346
6	142.3910369873047	pulse	1	t		134.0	183.11289596557617	
6	142.99101209640503	response	1	b		134.0	183.7128710746765	
6	143.8076310157776	stim	2		2040.0	134.0	184.52948999404907	16.999979972839355
6	143.99111104011536	pulse	2	t		134.0	184.71297001838684	
6	145.5910370349884	pulse	2	t		134.0	186.3128960132599	
6	147.19108510017395	pulse	2	t		134.0	187.91294407844543	
6	148.5493950843811	response	2	b		134.0	189.2712540626526	
6	148.79107904434204	pulse	2	t		134.0	189.51293802261353	
6	150.39112210273743	pulse	2	t		134.0	191.1129810810089	
6	151.99105310440063	pulse	2	t		134.0	192.71291208267212	
6	153.59102511405945	pulse	2	t		134.0	194.31288409233093	
6	154.3411569595337	response	2	b		134.0	195.06301593780518	
6	155.19104099273682	pulse	2	t		134.0	195.9128999710083	
6	156.79116010665894	pulse	2	t		134.0	197.51301908493042	
6	158.1410460472107	response	2	b		134.0	198.86290502548218	
6	158.39101195335388	pulse	2	t		134.0	199.11287093162537	
6	159.99109506607056	pulse	2	t		134.0	200.71295404434204	
7	160.80761098861694	stim	0		95.0	134.0	201.52946996688843	0.7916460037231445
7	161.59108710289001	pulse	0	t		134.0	202.3129460811615	
7	161.5992569923401	stim	1		361.0	134.0	202.32111597061157	3.008336067199707
7	162.79092693328857	response	1	b		134.0	203.51278591156006	
7	163.19096302986145	pulse	1	t		134.0	203.91282200813293	
7	164.6075930595398	stim	2		2424.0	134.0	205.32945203781128	20.199892044067383
7	164.7910439968109	pulse	2	t		134.0	205.5129029750824	
7	166.39104509353638	pulse	2	t		134.0	207.11290407180786	
7	167.99105095863342	pulse	2	t		134.0	208.7129099369049	
7	169.43262100219727	response	2	b		134.0	210.15447998046875	
7	169.59088397026062	pulse	2	t		134.0	210.3127429485321	
7	171.19091701507568	pulse	2	t		134.0	211.91277599334717	
7	172.79089403152466	pulse	2	t		134.0	213.51275300979614	
7	173.9160029888153	response	2	b		134.0	214.6378619670868	
7	174.39090609550476	pulse	2	t		134.0	215.11276507377625	
7	175.9908471107483	pulse	2	t		134.0	216.71270608901978	
7	177.5909459590912	pulse	2	t		134.0	218.31280493736267	
7	178.87423992156982	response	2	b		134.0	219.5960988998413	
7	179.19092202186584	pulse	2	t		134.0	219.91278100013733	
7	180.7909219264984	pulse	2	t		134.0	221.5127809047699	
7	182.39090704917908	pulse	2	t		134.0	223.11276602745056	
7	183.99086713790894	pulse	2	t		134.0	224.71272611618042	
7	184.07419800758362	response	2	b		134.0	224.7960569858551	
8	184.80748510360718	stim	0		95.0	134.0	225.52934408187866	0.791672945022583
8	185.59090399742126	pulse	0	t		134.0	226.31276297569275	
8	185.59915804862976	stim	1		361.0	134.0	226.32101702690125	3.0082719326019287
8	187.19093298912048	pulse	1	t		134.0	227.91279196739197	
8	188.6074299812317	stim	2		2232.0	134.0	229.32928895950317	18.599918127059937
8	188.79087615013123	pulse	2	t		134.0	229.5127351284027	
8	188.89090514183044	response	2	b		134.0	229.61276412010193	
8	190.39089393615723	pulse	2	t		134.0	231.1127529144287	
8	191.99081206321716	pulse	2	t		134.0	232.71267104148865	
8	193.46582412719727	response	2	b		134.0	234.18768310546875	
8	193.59084105491638	pulse	2	t		134.0	234.31270003318787	
8	195.19083213806152	pulse	2	t		134.0	235.912691116333	
8	196.7908489704132	pulse	2	t		134.0	237.5127079486847	
8	198.39084792137146	pulse	2	t		134.0	239.11270689964294	
8	199.24089097976685	response	2	b		134.0	239.96274995803833	
8	199.99084210395813	pulse	2	t		134.0	240.71270108222961	
8	201.59077501296997	pulse	2	t		134.0	242.31263399124146	
8	203.1908140182495	pulse	2	t		134.0	243.912672996521	
8	203.51572799682617	response	2	b		134.0	244.23758697509766	
8	204.7907099723816	pulse	2	t		134.0	245.51256895065308	
8	206.39074110984802	pulse	2	t		134.0	247.1126000881195	
9	207.20734810829163	stim	0		95.0	134.0	247.9292070865631	0.7916929721832275
9	207.9907820224762	pulse	0	t		134.0	248.71264100074768	
9	207.99904108047485	stim	1		361.0	134.0	248.72090005874634	3.008333921432495
9	208.10737299919128	response	1	b		134.0	248.82923197746277	
9	209.59068298339844	pulse	1	t		134.0	250.31254196166992	
9	211.00737500190735	stim	2		1656.0	134.0	251.72923398017883	77.00789093971252
9	211.1908700466156	pulse	2	t		134.0	251.91272902488708	
9	212.7907359600067	pulse	2	t		134.0	253.5125949382782	
9	213.66602206230164	response	2	b		134.0	254.38788104057312	
9	214.3909821510315	pulse	2	t		134.0	255.11284112930298	
9	215.9907100200653	pulse	2	t		134.0	256.7125689983368	
9	217.590744972229	pulse	2	t		134.0	258.3126039505005	
9	219.1906599998474	pulse	2	t		134.0	259.9125189781189	
9	219.63237404823303	response	2	b		134.0	260.3542330265045	
9	220.7907109260559	pulse	2	t		134.0	261.5125699043274	
9	222.39069509506226	pulse	2	t		134.0	263.11255407333374	
9	223.74902606010437	response	2	b		134.0	264.47088503837585	
9	223.9906940460205	pulse	2	t		134.0	264.712553024292	
