trial_nr	onset	event_type	phase	response	nr_frames	flicker_speed	onset_abs	duration
2	76.79131484031677	pulse	2	t		134.0	117.61612176895142	
2	78.39130997657776	pulse	2	t		134.0	119.2161169052124	
2	79.06636881828308	response	2	b		134.0	119.89117574691772	
3	79.2079119682312	stim	0		95.0	134.0	120.03271889686584	0.7917349338531494
3	79.99133682250977	pulse	0	t		134.0	120.81614375114441	
3	79.99964690208435	stim	1		181.0	134.0	120.824453830719	1.5082380771636963
3	81.50788497924805	stim	2		2220.0	134.0	122.33269190788269	18.49996304512024
3	81.59129786491394	pulse	2	t		134.0	122.41610479354858	
3	82.66645193099976	response	2	b		134.0	123.4912588596344	
3	83.19129991531372	pulse	2	t		134.0	124.01610684394836	
3	84.79128384590149	pulse	2	t		134.0	125.61609077453613	
3	86.39134788513184	pulse	2	t		134.0	127.21615481376648	
3	87.99139285087585	pulse	2	t		134.0	128.8161997795105	
3	88.14960479736328	response	2	b		134.0	128.97441172599792	
3	89.59124779701233	pulse	2	t		134.0	130.41605472564697	
3	91.19129681587219	pulse	2	t		134.0	132.01610374450684	
3	92.7912847995758	pulse	2	t		134.0	133.61609172821045	
3	93.2412679195404	response	2	b		134.0	134.06607484817505	
3	94.39130687713623	pulse	2	t		134.0	135.21611380577087	
3	95.99128103256226	pulse	2	t		134.0	136.8160879611969	
3	97.59127187728882	pulse	2	t		134.0	138.41607880592346	
3	98.5162239074707	response	2	b		134.0	139.34103083610535	
3	99.19123387336731	pulse	2	t		134.0	140.01604080200195	
4	100.00784802436829	stim	0		95.0	134.0	140.83265495300293	0.7916908264160156
4	100.79125595092773	pulse	0	t		134.0	141.61606287956238	
4	100.7995388507843	stim	1		181.0	134.0	141.62434577941895	1.5082361698150635
4	102.30777502059937	stim	2		2604.0	134.0	143.132581949234	21.699922800064087
4	102.39126992225647	pulse	2	t		134.0	143.2160768508911	
4	103.64117503166199	response	2	b		134.0	144.46598196029663	
4	103.99116086959839	pulse	2	t		134.0	144.81596779823303	
4	105.59123992919922	pulse	2	t		134.0	146.41604685783386	
4	107.19117403030396	pulse	2	t		134.0	148.0159809589386	
4	108.0578498840332	response	2	b		134.0	148.88265681266785	
4	108.79121994972229	pulse	2	t		134.0	149.61602687835693	
4	110.3911349773407	pulse	2	t		134.0	151.21594190597534	
4	111.99117398262024	pulse	2	t		134.0	152.81598091125488	
4	113.0661518573761	response	2	b		134.0	153.89095878601074	
4	113.59123492240906	pulse	2	t		134.0	154.4160418510437	
4	115.19114589691162	pulse	2	t		134.0	156.01595282554626	
4	116.79121780395508	pulse	2	t		134.0	157.61602473258972	
4	118.39118194580078	pulse	2	t		134.0	159.21598887443542	
4	118.4995470046997	response	2	b		134.0	159.32435393333435	
4	119.99115490913391	pulse	2	t		134.0	160.81596183776855	
4	121.59116697311401	pulse	2	t		134.0	162.41597390174866	
4	122.69118094444275	response	2	b		134.0	163.5159878730774	
4	123.19106888771057	pulse	2	t		134.0	164.01587581634521	
5	124.00769782066345	stim	0		95.0	134.0	164.8325047492981	0.7917051315307617
5	124.79115080833435	pulse	0	t		134.0	165.615957736969	
5	124.79940295219421	stim	1		181.0	134.0	165.62420988082886	1.5082590579986572
5	126.30766201019287	stim	2		2220.0	134.0	167.13246893882751	18.500010013580322
5	126.39109897613525	pulse	2	t		134.0	167.2159059047699	
5	127.89943885803223	response	2	b		134.0	168.72424578666687	
5	127.99108290672302	pulse	2	t		134.0	168.81588983535767	
5	129.5910828113556	pulse	2	t		134.0	170.41588973999023	
5	131.1911268234253	pulse	2	t		134.0	172.01593375205994	
5	132.56610679626465	response	2	b		134.0	173.3909137248993	
5	132.79105687141418	pulse	2	t		134.0	173.61586380004883	
5	134.39104890823364	pulse	2	t		134.0	175.2158558368683	
5	135.9910478591919	pulse	2	t		134.0	176.81585478782654	
5	137.5911819934845	pulse	2	t		134.0	178.41598892211914	
5	137.7243947982788	response	2	b		134.0	178.54920172691345	
5	139.19101095199585	pulse	2	t		134.0	180.0158178806305	
5	140.79106283187866	pulse	2	t		134.0	181.6158697605133	
5	142.39107179641724	pulse	2	t		134.0	183.21587872505188	
5	143.249577999115	response	2	b		134.0	184.07438492774963	
5	143.99105191230774	pulse	2	t		134.0	184.81585884094238	
6	144.8076720237732	stim	0		95.0	134.0	185.63247895240784	0.7916059494018555
6	145.59124088287354	pulse	0	t		134.0	186.41604781150818	
6	145.59927797317505	stim	1		181.0	134.0	186.4240849018097	1.508404016494751
6	147.1076819896698	stim	2		2028.0	134.0	187.93248891830444	16.89983892440796
6	147.1910548210144	pulse	2	t		134.0	188.01586174964905	
6	148.79103994369507	pulse	2	t		134.0	189.6158468723297	
6	148.90765595436096	response	2	b		134.0	189.7324628829956	
6	150.39099597930908	pulse	2	t		134.0	191.21580290794373	
6	151.9910168647766	pulse	2	t		134.0	192.81582379341125	
6	153.5909719467163	pulse	2	t		134.0	194.41577887535095	
6	153.965961933136	response	2	b		134.0	194.79076886177063	
6	155.19099593162537	pulse	2	t		134.0	196.01580286026	
6	156.79091787338257	pulse	2	t		134.0	197.6157248020172	
6	157.9826250076294	response	2	b		134.0	198.80743193626404	
6	158.39098381996155	pulse	2	t		134.0	199.2157907485962	
6	159.99102091789246	pulse	2	t		134.0	200.8158278465271	
6	161.59097385406494	pulse	2	t		134.0	202.41578078269958	
6	162.3742070198059	response	2	b		134.0	203.19901394844055	
6	163.19096398353577	pulse	2	t		134.0	204.0157709121704	
7	164.00752091407776	stim	0		95.0	134.0	204.8323278427124	0.7917110919952393
7	164.79096698760986	pulse	0	t		134.0	205.6157739162445	
7	164.799232006073	stim	1		181.0	134.0	205.62403893470764	1.5082178115844727
7	166.30744981765747	stim	2		1836.0	134.0	207.13225674629211	15.300040006637573
7	166.39093899726868	pulse	2	t		134.0	207.21574592590332	
7	167.99091792106628	pulse	2	t		134.0	208.81572484970093	
7	169.43263387680054	response	2	b		134.0	210.25744080543518	
7	169.59090900421143	pulse	2	t		134.0	210.41571593284607	
7	171.19093489646912	pulse	2	t		134.0	212.01574182510376	
7	172.79086685180664	pulse	2	t		134.0	213.61567378044128	
7	174.07425379753113	response	2	b		134.0	214.89906072616577	
7	174.3909068107605	pulse	2	t		134.0	215.21571373939514	
7	175.9908618927002	pulse	2	t		134.0	216.81566882133484	
7	177.59091186523438	pulse	2	t		134.0	218.41571879386902	
7	178.79921984672546	response	2	b		134.0	219.6240267753601	
7	179.19096183776855	pulse	2	t		134.0	220.0157687664032	
7	180.79089784622192	pulse	2	t		134.0	221.61570477485657	
8	181.60748982429504	stim	0		95.0	134.0	222.4322967529297	0.7916550636291504
8	182.39091300964355	pulse	0	t		134.0	223.2157199382782	
8	182.3991448879242	stim	1		181.0	134.0	223.22395181655884	1.5083529949188232
8	183.56583189964294	response	1	b		134.0	224.3906388282776	
8	183.90749788284302	stim	2		2604.0	134.0	224.73230481147766	21.699854135513306
8	183.99084782600403	pulse	2	t		134.0	224.81565475463867	
8	185.59084391593933	pulse	2	t		134.0	226.41565084457397	
8	187.19079399108887	pulse	2	t		134.0	228.0156009197235	
8	188.59912586212158	response	2	b		134.0	229.42393279075623	
8	188.79080295562744	pulse	2	t		134.0	229.61560988426208	
8	190.39088582992554	pulse	2	t		134.0	231.21569275856018	
8	191.990797996521	pulse	2	t		134.0	232.81560492515564	
8	193.09926295280457	response	2	b		134.0	233.9240698814392	
8	193.5908498764038	pulse	2	t		134.0	234.41565680503845	
8	195.19075393676758	pulse	2	t		134.0	236.01556086540222	
8	196.79083490371704	pulse	2	t		134.0	237.61564183235168	
8	197.7240710258484	response	2	b		134.0	238.54887795448303	
8	198.3907949924469	pulse	2	t		134.0	239.21560192108154	
8	199.990797996521	pulse	2	t		134.0	240.81560492515564	
8	201.59085488319397	pulse	2	t		134.0	242.4156618118286	
8	202.79918098449707	response	2	b		134.0	243.6239879131317	
8	203.19076490402222	pulse	2	t		134.0	244.01557183265686	
8	204.79074692726135	pulse	2	t		134.0	245.615553855896	
9	205.60735201835632	stim	0		95.0	134.0	246.43215894699097	0.7916858196258545
9	206.39071583747864	pulse	0	t		134.0	247.21552276611328	
9	206.39903783798218	stim	1		181.0	134.0	247.22384476661682	1.5083160400390625
9	207.90735387802124	stim	2		2028.0	134.0	248.73216080665588	47.10816311836243
9	207.9907557964325	pulse	2	t		134.0	248.81556272506714	
9	209.05740880966187	response	2	b		134.0	249.8822157382965	
9	209.59066891670227	pulse	2	t		134.0	250.4154758453369	
9	211.19074201583862	pulse	2	t		134.0	252.01554894447327	
9	212.79073882102966	pulse	2	t		134.0	253.6155457496643	
9	213.3490469455719	response	2	b		134.0	254.17385387420654	
9	214.39070987701416	pulse	2	t		134.0	255.2155168056488	
9	215.99077796936035	pulse	2	t		134.0	256.815584897995	
9	217.59072184562683	pulse	2	t		134.0	258.4155287742615	
9	217.70736384391785	response	2	b		134.0	258.5321707725525	
9	219.19071698188782	pulse	2	t		134.0	260.01552391052246	
9	220.79070281982422	pulse	2	t		134.0	261.61550974845886	
9	222.39074301719666	pulse	2	t		134.0	263.2155499458313	
9	223.71563482284546	response	2	b		134.0	264.5404417514801	
9	223.9906108379364	pulse	2	t		134.0	264.81541776657104	
