trial 00,trial 01,trial 02,trial 03,trial 04,trial 05,trial 06,trial 07,trial 08,trial 09,trial 10,trial 11,trial 12,trial 13,trial 14,trial 15,trial 16,trial 17,trial 18,trial 19,trial 20,trial 21,trial 22,trial 23,trial 24,trial 25,trial 26,trial 27,trial 28,trial 29,trial 30,trial 31,trial 32,trial 33,trial 34,trial 35,trial 36,trial 37,trial 38
60.14124083518982,66.73284482955933,79.89986300468445,86.48275899887085,93.06599593162537,97.02432298660278,100.97441387176514,104.92442393302917,110.1910469532013,128.6325249671936,136.53292298316956,141.79899787902832,158.91571879386902,164.19065690040588,168.1407299041748,172.09061789512634,181.3072428703308,193.15758681297302,198.43213391304016,202.38223385810852,212.9154758453369,220.8154067993164,230.040424823761,243.20700097084045,249.7906129360199,255.06524682044983,262.9651279449463,268.23187494277954,280.08178997039795,284.03182792663574,293.2567927837372,297.2067790031433,303.79057693481445,314.3235318660736,322.2317509651184,336.715069770813,352.52350878715515,357.79031586647034,361.74045181274414
60.149576902389526,66.7412338256836,79.90822982788086,86.49098896980286,93.07436084747314,97.03265595436096,100.98277688026428,104.93273282051086,110.19936084747314,128.6408998966217,136.54135394096375,141.80731582641602,158.9240119457245,164.19899988174438,168.1489498615265,172.09899282455444,181.31556487083435,193.16595077514648,198.440495967865,202.39053893089294,212.92383790016174,220.823805809021,230.04862689971924,243.21538996696472,249.79899883270264,255.07358288764954,262.97345495224,268.24022483825684,280.0901138782501,284.0401289463043,293.2652099132538,297.2151279449463,303.7989468574524,314.331827878952,322.2401587963104,336.7234699726105,352.5317769050598,357.7986578941345,361.74875688552856
60.157893896102905,66.74948477745056,79.91651892662048,86.49937677383423,93.0827248096466,97.04106783866882,100.99109387397766,104.94099378585815,110.20757484436035,128.64911890029907,136.54957580566406,141.81568098068237,158.93241381645203,164.20738792419434,168.15729093551636,172.10729789733887,181.3239028453827,193.17420387268066,198.44881892204285,202.39880895614624,212.93212580680847,220.8320028781891,230.0569989681244,243.22367978096008,249.8073329925537,255.08187985420227,262.98188877105713,268.2485067844391,280.0984709262848,284.04843187332153,293.27341890335083,297.2233898639679,303.8073318004608,314.3401119709015,322.2483899593353,336.73178791999817,352.5401089191437,357.80696296691895,361.75717282295227
60.166242837905884,66.75782895088196,79.92486596107483,86.50772500038147,93.09103488922119,97.04932188987732,100.99941992759705,104.94935393333435,110.21596479415894,128.65746998786926,136.55794382095337,141.82400393486023,158.94076490402222,164.21567177772522,168.1655879020691,172.11561584472656,181.33228278160095,193.18256282806396,198.45717477798462,202.4071238040924,212.94048380851746,220.84037899971008,230.06532788276672,243.2320008277893,249.81569600105286,255.09020590782166,262.9901340007782,268.2568848133087,280.10677886009216,284.0567989349365,293.28185987472534,297.2318217754364,303.8156089782715,314.34842586517334,322.25675082206726,336.74013590812683,352.54836797714233,357.8153147697449,361.76553082466125
60.17455196380615,66.76623177528381,79.93315386772156,86.51609683036804,93.09938597679138,97.05767893791199,101.00768089294434,104.95773577690125,110.22425985336304,128.66578578948975,136.56624484062195,141.8323459625244,158.94911789894104,164.22405576705933,168.1740539073944,172.12393188476562,181.34068083763123,193.19087100028992,198.46539282798767,202.4154658317566,212.94882488250732,220.84869599342346,230.0736789703369,243.24028897285461,249.82404780387878,255.09848594665527,262.99853587150574,268.2652039527893,280.1151239871979,284.065144777298,293.29012179374695,297.24009585380554,303.82393288612366,314.356764793396,322.26510095596313,336.74843287467957,352.55680799484253,357.8236529827118,361.7738537788391
60.18294382095337,66.77450489997864,79.94152593612671,86.52431797981262,93.1077139377594,97.06600689888,101.01607298851013,104.9658989906311,110.23268294334412,128.67415380477905,136.5746419429779,141.84065580368042,158.957359790802,164.23233699798584,168.18231081962585,172.13229393959045,181.34890794754028,193.1992208957672,198.4737730026245,202.42379879951477,212.9571487903595,220.85705399513245,230.08199286460876,243.24863386154175,249.83235692977905,255.10680079460144,263.0067648887634,268.2735548019409,280.1234939098358,284.073481798172,293.29849886894226,297.2484049797058,303.83223485946655,314.3650698661804,322.27349877357483,336.7567319869995,352.56507182121277,357.83199977874756,361.7821888923645
60.19122886657715,66.78286790847778,79.94982194900513,86.53272700309753,93.11606788635254,97.0743248462677,101.02436089515686,104.97438287734985,110.24093985557556,128.6824939250946,136.58294081687927,141.8490128517151,158.9657027721405,164.24077796936035,168.1906259059906,172.14068579673767,181.35724782943726,193.20763778686523,198.4820909500122,202.4322428703308,212.96540880203247,220.86538195610046,230.09040689468384,243.25699877738953,249.84069895744324,255.1151828765869,263.01512384414673,268.281858921051,280.1318027973175,284.08183193206787,293.30672883987427,297.25677394866943,303.8406138420105,314.37343978881836,322.281742811203,336.765175819397,352.573401927948,357.840313911438,361.79054498672485
60.19949793815613,66.79119491577148,79.95818877220154,86.54098796844482,93.12438178062439,97.08261799812317,101.03272485733032,104.98264193534851,110.24928188323975,128.69083285331726,136.5912787914276,141.8573398590088,158.9741928577423,164.24910497665405,168.19896984100342,172.1489508152008,181.36558198928833,193.21589279174805,198.49049186706543,202.44047498703003,212.97381496429443,220.87380290031433,230.09865999221802,243.2653238773346,249.8490447998047,255.12345480918884,263.02342987060547,268.29022884368896,280.1402199268341,284.0901207923889,293.31512689590454,297.26506876945496,303.84884881973267,314.38171792030334,322.2900698184967,336.7733938694,352.5817668437958,357.8486318588257,361.7988908290863
60.20786190032959,66.79950785636902,79.96647191047668,86.54940891265869,93.13267683982849,97.09099888801575,101.04107880592346,104.990966796875,110.25767588615417,128.69918394088745,136.59964895248413,141.86569380760193,158.98237490653992,164.2573390007019,168.20736598968506,172.1572937965393,181.37390899658203,193.224280834198,198.49873781204224,202.44874596595764,212.9821698665619,220.88212180137634,230.10695695877075,243.27367782592773,249.85743594169617,255.13188695907593,263.0317978858948,268.2985727787018,280.1484568119049,284.09846091270447,293.32341289520264,297.2733938694,303.85720682144165,314.3901059627533,322.2984149456024,336.7817528247833,352.5901529788971,357.8570067882538,361.8071849346161
60.21617579460144,66.80790686607361,79.97484588623047,86.55763983726501,93.14104795455933,97.099280834198,101.04939579963684,104.9994249343872,110.265939950943,128.70749878883362,136.6079409122467,141.87400889396667,158.99077677726746,164.2656648159027,168.2156319618225,172.16568398475647,181.38252782821655,193.2325999736786,198.50709581375122,202.45709776878357,212.99052095413208,220.89038681983948,230.11539793014526,243.28203892707825,249.8656508922577,255.14011096954346,263.0401668548584,268.3069009780884,280.15687799453735,284.10679483413696,293.3318119049072,297.28185296058655,303.86553382873535,314.398432970047,322.3067538738251,336.7901449203491,352.59849786758423,357.86536383628845,361.8154299259186
