target_times_s,target_times_f,response_times_s,response_times_f,resonse_diff_f
0.5333333333333333,64,0.9658088684082031,116,-52
0.5333333333333333,64,0.9992749691009521,120,-56
0.26666666666666666,32,0.9902439117431641,119,-87
1.0666666666666667,128,1.0570600032806396,127,1
2.1333333333333333,256,2.0905239582061768,251,5
