target_times_s,target_times_f,response_times_s,response_times_f,resonse_diff_f
0.13333333333333333,16,0.21535015106201172,26,-10
4.266666666666667,512,2.415601968765259,290,222
0.26666666666666666,32,0.4406120777130127,53,-21
2.1333333333333333,256,1.623894214630127,195,61
0.13333333333333333,16,0.7905590534210205,95,-79
0.13333333333333333,16,0.6989328861236572,84,-68
4.266666666666667,512,3.132101058959961,376,136
1.0666666666666667,128,2.132223129272461,256,-128
0.5333333333333333,64,0.9155821800231934,110,-46
1.0666666666666667,128,1.4071810245513916,169,-41
0.5333333333333333,64,0.32396697998046875,39,25
4.266666666666667,512,2.1906380653381348,263,249
0.13333333333333333,16,0.1989281177520752,24,-8
0.26666666666666666,32,0.4072110652923584,49,-17
0.5333333333333333,64,0.7071380615234375,85,-21
2.1333333333333333,256,2.182265043258667,262,-6
0.13333333333333333,16,0.5405011177062988,65,-49
0.26666666666666666,32,0.8405778408050537,101,-69
2.1333333333333333,256,2.3488118648529053,282,-26
2.1333333333333333,256,2.4487760066986084,294,-38
0.5333333333333333,64,1.0489380359649658,126,-62
0.13333333333333333,16,1.1239330768585205,135,-119
1.0666666666666667,128,1.440493106842041,173,-45
4.266666666666667,512,3.415515184402466,410,102
0.26666666666666666,32,0.4656031131744385,56,-24
4.266666666666667,512,3.832228899002075,460,52
0.26666666666666666,32,0.6990039348602295,84,-52
1.0666666666666667,128,1.1989679336547852,144,-16
0.13333333333333333,16,0.20728588104248047,25,-9
0.5333333333333333,64,0.4322841167449951,52,12
0.5333333333333333,64,0.24058318138122559,29,35
0.5333333333333333,64,0.3405921459197998,41,23
0.26666666666666666,32,0.23224496841430664,28,4
1.0666666666666667,128,1.0489051342010498,126,2
0.26666666666666666,32,0.4822578430175781,58,-26
0.5333333333333333,64,0.5655598640441895,68,-4
0.5333333333333333,64,0.7907071113586426,95,-31
2.1333333333333333,256,1.4489130973815918,174,82
4.266666666666667,512,4.048938035964966,486,26
0.13333333333333333,16,0.34899401664733887,42,-26
0.26666666666666666,32,0.3322939872741699,40,-8
1.0666666666666667,128,0.6488938331604004,78,50
0.13333333333333333,16,0.14057493209838867,17,-1
2.1333333333333333,256,2.132312059402466,256,0
1.0666666666666667,128,1.2572641372680664,151,-23
0.13333333333333333,16,0.4489560127258301,54,-38
1.0666666666666667,128,0.9322609901428223,112,16
1.0666666666666667,128,1.1406910419464111,137,-9
0.5333333333333333,64,0.9405679702758789,113,-49
1.0666666666666667,128,1.3489539623260498,162,-34
0.26666666666666666,32,1.0155789852142334,122,-90
2.1333333333333333,256,1.8906450271606445,227,29
2.1333333333333333,256,2.6905908584594727,323,-67
4.266666666666667,512,3.4821760654449463,418,94
4.266666666666667,512,4.490601062774658,539,-27
2.1333333333333333,256,1.3404948711395264,161,95
4.266666666666667,512,3.2405810356140137,389,123
0.26666666666666666,32,0.2239980697631836,27,5
2.1333333333333333,256,2.4156010150909424,290,-34
4.266666666666667,512,3.049006938934326,366,146
