trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
4	34.03242301940918	stim	3		60	92.36771488189697	0.5002150535583496
4	34.53263807296753	stim	4		54	92.86792993545532	3.277013063430786
4	34.96607208251953	response	4	space		93.30136394500732	
4	37.809651136398315	stim	5		60	96.14494299888611	0.4979119300842285
5	38.307563066482544	stim	0		120	96.64285492897034	1.0000240802764893
5	39.30758714675903	stim	1		59	97.64287900924683	0.4914078712463379
5	39.79899501800537	stim	2		64	98.13428688049316	0.533411979675293
5	40.332406997680664	stim	3		60	98.66769886016846	0.5001871585845947
5	40.83259415626526	stim	4		75	99.16788601875305	1.3020429611206055
5	41.440940141677856	response	4	space		99.77623200416565	
5	42.134637117385864	stim	5		60	100.46992897987366	0.4979410171508789
6	42.63257813453674	stim	0		120	100.96786999702454	1.0000088214874268
6	43.63258695602417	stim	1		54	101.96787881851196	0.4497251510620117
6	44.08231210708618	stim	2		32	102.41760396957397	0.2667570114135742
6	44.349069118499756	stim	3		60	102.68436098098755	0.5001718997955322
6	44.84924101829529	stim	4		116	103.18453288078308	1.5853750705718994
6	45.799307107925415	response	4	space		104.13459897041321	
6	46.43461608886719	stim	5		60	104.76990795135498	0.49791693687438965
7	46.93253302574158	stim	0		120	105.26782488822937	1.0000090599060059
7	47.93254208564758	stim	1		73	106.26783394813538	0.6079850196838379
7	48.54052710533142	stim	2		256	106.87581896781921	2.133388042449951
7	50.67391514778137	stim	3		60	109.00920701026917	0.500216007232666
7	51.17413115501404	stim	4		60	109.50942301750183	1.9770469665527344
7	51.65756106376648	response	4	space		109.99285292625427	
7	53.15117812156677	stim	5		60	111.48646998405457	0.49796390533447266
8	53.649142026901245	stim	0		120	111.98443388938904	1.0000131130218506
8	54.649155139923096	stim	1		55	112.98444700241089	0.45796990394592285
8	55.10712504386902	stim	2		128	113.44241690635681	1.0667469501495361
8	56.173871994018555	stim	3		60	114.50916385650635	0.5002410411834717
8	56.674113035202026	stim	4		56	115.00940489768982	1.8105261325836182
8	57.12423610687256	response	4	space		115.45952796936035	
8	58.484639167785645	stim	5		60	116.81993103027344	0.4977869987487793
9	58.982426166534424	stim	0		120	117.31771802902222	1.0000109672546387
9	59.98243713378906	stim	1		65	118.31772899627686	0.541327953338623
9	60.523765087127686	stim	2		128	118.85905694961548	1.066770076751709
9	61.590535163879395	stim	3		60	119.92582702636719	0.500175952911377
9	62.09071111679077	stim	4		83	120.42600297927856	1.7520768642425537
9	62.765825033187866	response	4	space		121.10111689567566	
9	63.842787981033325	stim	5		60	122.17807984352112	0.4979071617126465
10	64.34069514274597	stim	0		120	122.67598700523376	1.0000298023223877
10	65.34072494506836	stim	1		65	123.67601680755615	0.5414261817932129
10	65.88215112686157	stim	2		32	124.21744298934937	0.2667269706726074
10	66.14887809753418	stim	3		60	124.48416996002197	0.5001769065856934
10	66.64905500411987	stim	4		54	124.98434686660767	0.635357141494751
10	67.08248996734619	response	4	space		125.41778182983398	
10	67.28441214561462	stim	5		60	125.61970400810242	0.49796295166015625
11	67.78237509727478	stim	0		120	126.11766695976257	1.0000190734863281
11	68.78239417076111	stim	1		59	127.1176860332489	0.49129486083984375
11	69.27368903160095	stim	2		16	127.60898089408875	0.13341403007507324
11	69.40710306167603	stim	3		60	127.74239492416382	0.500262975692749
11	69.90736603736877	stim	4		53	128.24265789985657	0.6853759288787842
11	70.33251714706421	response	4	space		128.667809009552	
11	70.59274196624756	stim	5		60	128.92803382873535	0.4978799819946289
12	71.09062194824219	stim	0		120	129.42591381072998	1.0000030994415283
12	72.09062504768372	stim	1		76	130.4259169101715	0.6330690383911133
12	72.72369408607483	stim	2		64	131.05898594856262	0.5333938598632812
12	73.25708794593811	stim	3		60	131.5923798084259	0.5002110004425049
12	73.75729894638062	stim	4		56	132.0925908088684	0.9436900615692139
12	74.20743703842163	response	4	space		132.54272890090942	
12	74.70098900794983	stim	5		60	133.03628087043762	0.49801206588745117
13	75.19900107383728	stim	0		120	133.53429293632507	0.9999840259552002
13	76.19898509979248	stim	1		73	134.53427696228027	0.6079690456390381
13	76.80695414543152	stim	2		16	135.1422460079193	0.13342499732971191
13	76.94037914276123	stim	3		60	135.27567100524902	0.5002179145812988
13	77.44059705734253	stim	4		46	135.77588891983032	0.5251410007476807
13	77.80740213394165	response	4	space		136.14269399642944	
13	77.96573805809021	stim	5		60	136.301029920578	0.49988794326782227
14	78.46562600135803	stim	0		120	136.80091786384583	1.000007152557373
14	79.4656331539154	stim	1		59	137.8009250164032	0.4913179874420166
14	79.95695114135742	stim	2		128	138.29224300384521	1.0667548179626465
14	81.02370595932007	stim	3		60	139.35899782180786	0.5002100467681885
14	81.52391600608826	stim	4		55	139.85920786857605	1.435352087020874
14	81.96569895744324	response	4	space		140.30099081993103	
14	82.95926809310913	stim	5		60	141.29455995559692	0.49795103073120117
15	83.45721912384033	stim	0		120	141.79251098632812	1.000011920928955
15	84.45723104476929	stim	1		55	142.79252290725708	0.4581339359283447
15	84.91536498069763	stim	2		128	143.25065684318542	1.0666780471801758
15	85.98204302787781	stim	3		60	144.3173348903656	0.5002000331878662
15	86.48224306106567	stim	4		76	144.81753492355347	1.501986026763916
15	87.09901809692383	response	4	space		145.43430995941162	
15	87.98422908782959	stim	5		60	146.31952095031738	0.4980199337005615
16	88.48224902153015	stim	0		120	146.81754088401794	0.9999589920043945
16	89.48220801353455	stim	1		58	147.81749987602234	0.48308706283569336
16	89.96529507637024	stim	2		64	148.30058693885803	0.5333969593048096
16	90.49869203567505	stim	3		60	148.83398389816284	0.5001780986785889
16	90.99887013435364	stim	4		90	149.33416199684143	1.2103519439697266
16	91.73229694366455	response	4	space		150.06758880615234	
16	92.20922207832336	stim	5		60	150.54451394081116	0.49792003631591797
17	92.70714211463928	stim	0		120	151.04243397712708	1.0000078678131104
17	93.70714998245239	stim	1		68	152.04244184494019	0.5663490295410156
17	94.27349901199341	stim	2		512	152.6087908744812	4.266893148422241
17	98.54039216041565	stim	3		60	156.87568402290344	0.5000588893890381
17	99.04045104980469	stim	4		57	157.37574291229248	4.118696928024292
17	99.49894404411316	response	4	space		157.83423590660095	
17	103.15914797782898	stim	5		60	161.49443984031677	0.49793219566345215
18	103.65708017349243	stim	0		120	161.99237203598022	1.0000078678131104
18	104.65708804130554	stim	1		64	162.99237990379333	0.5330300331115723
18	105.19011807441711	stim	2		64	163.5254099369049	0.5333890914916992
18	105.72350716590881	stim	3		60	164.0587990283966	0.5001938343048096
18	106.22370100021362	stim	4		97	164.55899286270142	1.2021470069885254
18	107.0155291557312	response	4	space		165.350821018219	
18	107.42584800720215	stim	5		60	165.76113986968994	0.4978611469268799
19	107.92370915412903	stim	0		120	166.25900101661682	1.0000319480895996
19	108.92374110221863	stim	1		78	167.25903296470642	0.649651050567627
19	109.57339215278625	stim	2		16	167.90868401527405	0.13345098495483398
19	109.70684313774109	stim	3		60	168.04213500022888	0.5002219676971436
19	110.20706510543823	stim	4		72	168.54235696792603	0.7667088508605957
19	110.79047298431396	response	4	space		169.12576484680176	
19	110.97377395629883	stim	5		60	169.30906581878662	0.49997901916503906
20	111.47375297546387	stim	0		120	169.80904483795166	0.9999070167541504
20	112.47365999221802	stim	1		67	170.8089518547058	0.5582339763641357
20	113.03189396858215	stim	2		512	171.36718583106995	4.2665979862213135
20	117.29849195480347	stim	3		60	175.63378381729126	0.5002181529998779
20	117.79871010780334	stim	4		54	176.13400197029114	3.9582760334014893
20	118.23213005065918	response	4	space		176.56742191314697	
20	121.75698614120483	stim	5		60	180.09227800369263	0.49991583824157715
21	122.25690197944641	stim	0		120	180.5921938419342	1.000075101852417
21	123.25697708129883	stim	1		74	181.59226894378662	0.616318941116333
21	123.87329602241516	stim	2		16	182.20858788490295	0.13339495658874512
21	124.0066909790039	stim	3		60	182.3419828414917	0.5002100467681885
21	124.5069010257721	stim	4		53	182.8421928882599	0.5834429264068604
21	124.93214011192322	response	4	space		183.267431974411	
21	125.09034395217896	stim	5		60	183.42563581466675	0.49988412857055664
22	125.59022808074951	stim	0		120	183.9255199432373	0.9999899864196777
22	126.59021806716919	stim	1		54	184.92550992965698	0.44973206520080566
22	127.03995013237	stim	2		128	185.3752419948578	1.0667099952697754
22	128.10666012763977	stim	3		60	186.44195199012756	0.5002388954162598
22	128.60689902305603	stim	4		57	186.94219088554382	1.4854280948638916
22	129.06542801856995	response	4	space		187.40071988105774	
22	130.09232711791992	stim	5		60	188.42761898040771	0.4978749752044678
23	130.5902020931244	stim	0		120	188.92549395561218	0.9999780654907227
23	131.5901801586151	stim	1		66	189.9254720211029	0.5496969223022461
23	132.13987708091736	stim	2		128	190.47516894340515	1.0667328834533691
23	133.20660996437073	stim	3		60	191.54190182685852	0.5002260208129883
23	133.70683598518372	stim	4		83	192.0421278476715	1.943777084350586
23	134.3820149898529	response	4	space		192.7173068523407	
23	135.6506130695343	stim	5		60	193.9859049320221	0.4979410171508789
24	136.14855408668518	stim	0		120	194.48384594917297	0.9999680519104004
24	137.14852213859558	stim	1		62	195.48381400108337	0.5164148807525635
24	137.66493701934814	stim	2		256	196.00022888183594	2.133388042449951
24	139.7983250617981	stim	3		60	198.1336169242859	0.5002250671386719
24	140.29855012893677	stim	4		92	198.63384199142456	2.9352989196777344
24	141.04858899116516	response	4	space		199.38388085365295	
24	143.2338490486145	stim	5		60	201.5691409111023	0.4979550838470459
25	143.73180413246155	stim	0		120	202.06709599494934	1.0000088214874268
25	144.73181295394897	stim	1		74	203.06710481643677	0.6164040565490723
25	145.34821701049805	stim	2		32	203.68350887298584	0.26671814918518066
25	145.61493515968323	stim	3		60	203.95022702217102	0.5002069473266602
25	146.1151421070099	stim	4		74	204.45043396949768	0.9853558540344238
25	146.71524596214294	response	4	space		205.05053782463074	
25	147.1004979610443	stim	5		60	205.4357898235321	0.49796009063720703
26	147.59845805168152	stim	0		120	205.9337499141693	0.9999890327453613
26	148.59844708442688	stim	1		71	206.93373894691467	0.5913069248199463
26	149.18975400924683	stim	2		32	207.52504587173462	0.266754150390625
26	149.45650815963745	stim	3		60	207.79180002212524	0.5002059936523438
26	149.9567141532898	stim	4		66	208.2920060157776	0.7854228019714355
26	150.49017214775085	response	4	space		208.82546401023865	
26	150.74213695526123	stim	5		60	209.07742881774902	0.4979100227355957
27	151.24004697799683	stim	0		120	209.57533884048462	0.9999921321868896
27	152.24003911018372	stim	1		77	210.5753309726715	0.641448974609375
27	152.8814880847931	stim	2		256	211.21677994728088	2.1334118843078613
27	155.01489996910095	stim	3		60	213.35019183158875	0.5001811981201172
27	155.51508116722107	stim	4		52	213.85037302970886	2.918656826019287
27	155.9319131374359	response	4	space		214.2672049999237	
27	158.43373799324036	stim	5		60	216.76902985572815	0.4979720115661621
28	158.93171000480652	stim	0		120	217.2670018672943	1.0000059604644775
28	159.931715965271	stim	1		74	218.2670078277588	0.6163849830627441
28	160.54810094833374	stim	2		512	218.88339281082153	4.266695022583008
28	164.81479597091675	stim	3		60	223.15008783340454	0.50018310546875
28	165.3149790763855	stim	4		55	223.6502709388733	3.693739891052246
28	165.7567241191864	response	4	space		224.0920159816742	
28	169.00871896743774	stim	5		60	227.34401082992554	0.4978771209716797
29	169.50659608840942	stim	0		120	227.84188795089722	0.9999830722808838
29	170.5065791606903	stim	1		77	228.8418710231781	0.6414928436279297
29	171.14807200431824	stim	2		32	229.48336386680603	0.26670193672180176
29	171.41477394104004	stim	3		60	229.75006580352783	0.5001912117004395
29	171.91496515274048	stim	4		73	230.25025701522827	0.8186659812927246
29	172.50667810440063	response	4	space		230.84196996688843	
29	172.7336311340332	stim	5		60	231.068922996521	0.4979519844055176
30	173.23158311843872	stim	0		120	231.5668749809265	1.0000309944152832
30	174.231614112854	stim	1		75	232.5669059753418	0.6246778964996338
30	174.85629200935364	stim	2		16	233.19158387184143	0.13337016105651855
30	174.98966217041016	stim	3		60	233.32495403289795	0.5001897811889648
30	175.48985195159912	stim	4		69	233.8251438140869	0.7167742252349854
30	176.04834508895874	response	4	space		234.38363695144653	
30	176.2066261768341	stim	5		60	234.5419180393219	0.4999539852142334
31	176.70658016204834	stim	0		120	235.04187202453613	0.9999489784240723
31	177.7065291404724	stim	1		77	236.0418210029602	0.6414330005645752
31	178.347962141037	stim	2		256	236.68325400352478	2.13339900970459
31	180.48136115074158	stim	3		60	238.81665301322937	0.5001688003540039
31	180.98152995109558	stim	4		67	239.31682181358337	2.5186431407928467
31	181.523334980011	response	4	space		239.85862684249878	
31	183.50017309188843	stim	5		60	241.83546495437622	0.49802207946777344
32	183.9981951713562	stim	0		120	242.333487033844	1.0000298023223877
32	184.9982249736786	stim	1		71	243.33351683616638	0.5913012027740479
32	185.58952617645264	stim	2		256	243.92481803894043	2.1333768367767334
32	187.72290301322937	stim	3		60	246.05819487571716	0.5002551078796387
32	188.223158121109	stim	4		103	246.5584499835968	2.085371971130371
32	189.0649709701538	response	4	space		247.4002628326416	
32	190.30853009223938	stim	5		60	248.64382195472717	0.497891902923584
33	190.80642199516296	stim	0		120	249.14171385765076	1.0000050067901611
33	191.80642700195312	stim	1		66	250.14171886444092	0.549720048904419
33	192.35614705085754	stim	2		32	250.69143891334534	0.2667269706726074
33	192.62287402153015	stim	3		60	250.95816588401794	0.5002050399780273
33	193.12307906150818	stim	4		95	251.45837092399597	1.0104119777679443
33	193.8982491493225	response	4	space		252.2335410118103	
33	194.13349103927612	stim	5		60	252.46878290176392	0.49798011779785156
34	194.63147115707397	stim	0		120	252.96676301956177	0.9999740123748779
34	195.63144516944885	stim	1		69	253.96673703193665	0.5746719837188721
34	196.20611715316772	stim	2		256	254.54140901565552	2.1333630084991455
34	198.33948016166687	stim	3		60	256.67477202415466	0.5002639293670654
34	198.83974409103394	stim	4		92	257.17503595352173	1.8853929042816162
34	199.58982014656067	response	4	space		257.92511200904846	
34	200.72513699531555	stim	5		60	259.06042885780334	0.4978799819946289
35	201.22301697731018	stim	0		120	259.558308839798	1.0000200271606445
35	202.22303700447083	stim	1		69	260.5583288669586	0.5747740268707275
35	202.79781103134155	stim	2		256	261.13310289382935	2.1333670616149902
35	204.93117809295654	stim	3		60	263.26646995544434	0.5001819133758545
35	205.4313600063324	stim	4		59	263.7666518688202	2.160377025604248
35	205.90644812583923	response	4	space		264.241739988327	
35	207.59173703193665	stim	5		60	265.92702889442444	0.4978940486907959
36	208.08963108062744	stim	0		120	266.42492294311523	0.9999809265136719
36	209.0896120071411	stim	1		66	267.4249038696289	0.5497450828552246
36	209.63935708999634	stim	2		64	267.97464895248413	0.5333988666534424
36	210.17275595664978	stim	3		60	268.5080478191376	0.500230073928833
36	210.6729860305786	stim	4		63	269.0082778930664	1.143712043762207
36	211.18144011497498	response	4	space		269.51673197746277	
36	211.81669807434082	stim	5		60	270.1519899368286	0.4979588985443115
37	212.31465697288513	stim	0		120	270.6499488353729	1.0000050067901611
37	213.3146619796753	stim	1		75	271.6499538421631	0.6246609687805176
37	213.9393229484558	stim	2		256	272.2746148109436	2.1334340572357178
37	216.07275700569153	stim	3		60	274.4080488681793	0.5001699924468994
37	216.57292699813843	stim	4		52	274.9082188606262	2.0437159538269043
37	216.98966312408447	response	4	space		275.32495498657227	
37	218.61664295196533	stim	5		60	276.9519348144531	0.4979372024536133
38	219.11458015441895	stim	0		120	277.44987201690674	1.0000269412994385
38	220.11460709571838	stim	1		67	278.4498989582062	0.5579679012298584
38	220.67257499694824	stim	2		64	279.00786685943604	0.5334310531616211
38	221.20600605010986	stim	3		60	279.54129791259766	0.5002310276031494
38	221.706237077713	stim	4		58	280.0415289402008	1.3687748908996582
38	222.17304611206055	response	4	space		280.50833797454834	
38	223.07501196861267	stim	5		60	281.41030383110046	0.497913122177124
39	223.5729250907898	stim	0		120	281.9082169532776	1.0000579357147217
39	224.57298302650452	stim	1		54	282.9082748889923	0.44954705238342285
39	225.02253007888794	stim	2		64	283.35782194137573	0.5334920883178711
39	225.5560221672058	stim	3		60	283.8913140296936	0.5002179145812988
39	226.0562400817871	stim	4		78	284.3915319442749	1.4937129020690918
39	226.68961811065674	response	4	space		285.02490997314453	
39	227.5499529838562	stim	5		60	285.885244846344	0.4979441165924072
40	228.0478971004486	stim	0		120	286.3831889629364	0.9999740123748779
40	229.0478711128235	stim	1		74	287.3831629753113	0.6164159774780273
40	229.6642870903015	stim	2		128	287.9995789527893	1.0667219161987305
40	230.73100900650024	stim	3		60	289.06630086898804	0.500190019607544
40	231.2311990261078	stim	4		63	289.5664908885956	1.2353451251983643
40	231.7395851612091	response	4	space		290.0748770236969	
40	232.46654415130615	stim	5		60	290.80183601379395	0.49796390533447266
41	232.96450805664062	stim	0		120	291.2997999191284	0.9999980926513672
41	233.964506149292	stim	1		73	292.2997980117798	0.6079878807067871
41	234.57249402999878	stim	2		16	292.9077858924866	0.13341999053955078
41	234.70591402053833	stim	3		60	293.0412058830261	0.5002069473266602
41	235.206120967865	stim	4		55	293.5414128303528	1.1937181949615479
41	235.64798307418823	response	4	space		293.983274936676	
41	236.39983916282654	stim	5		60	294.73513102531433	0.4979739189147949
42	236.89781308174133	stim	0		120	295.2331049442291	0.9999949932098389
42	237.89780807495117	stim	1		73	296.23309993743896	0.6080138683319092
42	238.50582194328308	stim	2		512	296.8411138057709	4.26710319519043
42	242.7729251384735	stim	3		60	301.1082170009613	0.49980783462524414
42	243.27273297309875	stim	4		90	301.60802483558655	4.618709087371826
42	244.00617909431458	response	4	space		302.34147095680237	
42	247.89144206047058	stim	5		60	306.2267339229584	0.4979410171508789
43	248.38938307762146	stim	0		120	306.72467494010925	0.9999649524688721
43	249.38934803009033	stim	1		65	307.7246398925781	0.541456937789917
43	249.93080496788025	stim	2		64	308.26609683036804	0.5333831310272217
43	250.46418809890747	stim	3		60	308.79947996139526	0.5002238750457764
43	250.96441197395325	stim	4		69	309.29970383644104	0.8770301342010498
43	251.5228021144867	response	4	space		309.8580939769745	
43	251.8414421081543	stim	5		60	310.1767339706421	0.4979410171508789
44	252.33938312530518	stim	0		120	310.67467498779297	0.9999890327453613
44	253.33937215805054	stim	1		70	311.67466402053833	0.5829949378967285
44	253.92236709594727	stim	2		512	312.25765895843506	4.266741991043091
44	258.18910908699036	stim	3		60	316.52440094947815	0.5002009868621826
44	258.68931007385254	stim	4		70	317.02460193634033	4.5770509243011475
44	259.25611305236816	response	4	space		317.59140491485596	
44	263.2663609981537	stim	5		60	321.6016528606415	0.4979710578918457
45	263.76433205604553	stim	0		120	322.0996239185333	1.0000150203704834
45	264.764347076416	stim	1		68	323.0996389389038	0.5663700103759766
45	265.330717086792	stim	2		32	323.6660089492798	0.266726016998291
45	265.5974431037903	stim	3		60	323.9327349662781	0.500262975692749
45	266.09770607948303	stim	4		59	324.4329979419708	1.0603110790252686
45	266.57272505760193	response	4	space		324.9080169200897	
45	267.1580171585083	stim	5		60	325.4933090209961	0.49793291091918945
46	267.6559500694275	stim	0		120	325.9912419319153	1.0000090599060059
46	268.6559591293335	stim	1		62	326.9912509918213	0.5163300037384033
46	269.1722891330719	stim	2		128	327.5075809955597	1.066701889038086
46	270.23899102211	stim	3		60	328.5742828845978	0.5002219676971436
46	270.43935108184814	response	3	space		328.77464294433594	
46	270.73921298980713	stim	4		89	329.0745048522949	2.218733072280884
46	271.4643371105194	response	4	space		329.7996289730072	
46	272.957946062088	stim	5		60	331.2932379245758	0.49788904190063477
47	273.45583510398865	stim	0		120	331.79112696647644	1.0000128746032715
47	274.4558479785919	stim	1		68	332.7911398410797	0.566399097442627
47	275.02224707603455	stim	2		128	333.35753893852234	1.0667400360107422
47	276.0889871120453	stim	3		60	334.4242789745331	0.5001728534698486
47	276.58915996551514	stim	4		72	334.92445182800293	1.36875319480896
47	277.17260003089905	response	4	space		335.50789189338684	
47	277.9579131603241	stim	5		60	336.2932050228119	0.49790191650390625
48	278.455815076828	stim	0		120	336.7911069393158	1.0000700950622559
48	279.45588517189026	stim	1		78	337.79117703437805	0.6496968269348145
48	280.1055819988251	stim	2		16	338.44087386131287	0.13374805450439453
48	280.23933005332947	stim	3		60	338.57462191581726	0.4998030662536621
48	280.73913311958313	stim	4		57	339.0744249820709	1.1521239280700684
48	281.1976480484009	response	4	space		339.5329399108887	
48	281.8912570476532	stim	5		60	340.226548910141	0.49796509742736816
49	282.38922214508057	stim	0		120	340.72451400756836	0.9999089241027832
49	283.38913106918335	stim	1		67	341.72442293167114	0.5581319332122803
49	283.94726300239563	stim	2		64	342.2825548648834	0.5333750247955322
49	284.48063802719116	stim	3		60	342.81592988967896	0.5001749992370605
49	284.9808130264282	stim	4		69	343.316104888916	1.1104259490966797
49	285.5392220020294	response	4	space		343.8745138645172	
49	286.0912389755249	stim	5		60	344.4265308380127	0.4978601932525635
50	286.58909916877747	stim	0		120	344.92439103126526	1.0000169277191162
50	287.5891160964966	stim	1		77	345.9244079589844	0.6414840221405029
50	288.2306001186371	stim	2		32	346.5658919811249	0.2667050361633301
50	288.4973051548004	stim	3		60	346.8325970172882	0.5001628398895264
50	288.99746799468994	stim	4		74	347.33275985717773	1.2770981788635254
50	289.5975761413574	response	4	space		347.9328680038452	
50	290.27456617355347	stim	5		60	348.60985803604126	0.49785399436950684
51	290.772420167923	stim	0		120	349.10771203041077	1.0000178813934326
51	291.7724380493164	stim	1		62	350.1077299118042	0.5163159370422363
51	292.28875398635864	stim	2		512	350.62404584884644	4.266726970672607
51	296.55548095703125	stim	3		60	354.89077281951904	0.5002210140228271
51	297.0557019710541	stim	4		49	355.39099383354187	4.002063989639282
51	297.44750905036926	response	4	space		355.78280091285706	
51	301.05776596069336	stim	5		60	359.39305782318115	0.49794816970825195
52	301.5557141304016	stim	0		120	359.8910059928894	0.9999518394470215
52	302.55566596984863	stim	1		70	360.8909578323364	0.5830180644989014
52	303.13868403434753	stim	2		128	361.4739758968353	1.0667459964752197
52	304.20543003082275	stim	3		60	362.54072189331055	0.5002400875091553
52	304.7056701183319	stim	4		76	363.0409619808197	1.8603839874267578
52	305.3224530220032	response	4	space		363.65774488449097	
52	306.56605410575867	stim	5		60	364.90134596824646	0.4980020523071289
53	307.0640561580658	stim	0		120	365.3993480205536	1.0000100135803223
53	308.0640661716461	stim	1		64	366.3993580341339	0.533052921295166
53	308.5971190929413	stim	2		256	366.9324109554291	2.133539915084839
53	310.7306590080261	stim	3		60	369.0659508705139	0.500014066696167
53	311.2306730747223	stim	4		49	369.5659649372101	2.2603209018707275
53	311.62234711647034	response	4	space		369.95763897895813	
53	313.490993976593	stim	5		60	371.8262858390808	0.49791407585144043
54	313.98890805244446	stim	0		120	372.32419991493225	0.9999949932098389
54	314.9889030456543	stim	1		59	373.3241949081421	0.49148106575012207
54	315.4803841114044	stim	2		64	373.8156759738922	0.5333929061889648
54	316.0137770175934	stim	3		60	374.3490688800812	0.5001890659332275
54	316.5139660835266	stim	4		92	374.8492579460144	1.6353390216827393
54	317.26403999328613	response	4	space		375.5993318557739	
54	318.14930510520935	stim	5		60	376.48459696769714	0.4979228973388672
55	318.6472280025482	stim	0		120	376.982519865036	1.0000381469726562
55	319.6472661495209	stim	1		70	377.98255801200867	0.5830459594726562
55	320.23031210899353	stim	2		16	378.5656039714813	0.1334209442138672
55	320.3637330532074	stim	3		60	378.6990249156952	0.5001859664916992
55	320.8639190196991	stim	4		61	379.1992108821869	0.6334011554718018
55	321.3556480407715	response	4	space		379.6909399032593	
55	321.4973201751709	stim	5		60	379.8326120376587	0.4999558925628662
56	321.99727606773376	stim	0		120	380.33256793022156	0.9999508857727051
56	322.99722695350647	stim	1		57	381.33251881599426	0.4755420684814453
56	323.4727690219879	stim	2		32	381.8080608844757	0.26587605476379395
56	323.7386450767517	stim	3		60	382.0739369392395	0.5002260208129883
56	324.2388710975647	stim	4		65	382.5741629600525	1.0520479679107666
56	324.7639870643616	response	4	space		383.09927892684937	
56	325.29091906547546	stim	5		60	383.62621092796326	0.4979090690612793
57	325.78882813453674	stim	0		120	384.12411999702454	1.0000109672546387
57	326.7888391017914	stim	1		54	385.1241309642792	0.4496939182281494
57	327.23853302001953	stim	2		512	385.5738248825073	4.266716957092285
57	331.5052499771118	stim	3		60	389.8405418395996	0.5002310276031494
57	332.00548100471497	stim	4		60	390.34077286720276	3.960392951965332
57	332.4889531135559	response	4	space		390.8242449760437	
57	335.9658739566803	stim	5		60	394.3011658191681	0.4979240894317627
58	336.46379804611206	stim	0		120	394.79908990859985	1.0000319480895996
58	337.46382999420166	stim	1		57	395.79912185668945	0.4746110439300537
58	337.9384410381317	stim	2		512	396.2737329006195	4.266721963882446
58	342.20516300201416	stim	3		60	400.54045486450195	0.5002169609069824
58	342.70537996292114	stim	4		52	401.04067182540894	2.618784189224243
58	343.1221640110016	response	4	space		401.4574558734894	
58	345.3241641521454	stim	5		60	403.6594560146332	0.49787092208862305
59	345.822035074234	stim	0		120	404.1573269367218	0.9999699592590332
59	346.82200503349304	stim	1		69	405.15729689598083	0.5747919082641602
59	347.3967969417572	stim	2		16	405.732088804245	0.1334240436553955
59	347.5302209854126	stim	3		60	405.8655128479004	0.5001721382141113
59	348.0303931236267	stim	4		56	406.3656849861145	0.6417648792266846
59	348.4805221557617	response	4	space		406.8158140182495	
59	348.6721580028534	stim	5		60	407.0074498653412	0.4998819828033447
