trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
17	96.99867391586304	stim	2		32	166.33644104003906	0.2667860984802246
17	97.26546001434326	stim	3		60	166.6032271385193	0.5001599788665771
17	97.76561999320984	stim	4		78	167.10338711738586	1.4936819076538086
17	98.39907193183899	response	4	space		167.73683905601501	
17	99.25930190086365	stim	5		60	168.59706902503967	0.49796009063720703
18	99.75726199150085	stim	0		120	169.09502911567688	1.0000250339508057
18	100.75728702545166	stim	1		71	170.09505414962769	0.5914139747619629
18	101.34870100021362	stim	2		256	170.68646812438965	2.133370876312256
18	103.48207187652588	stim	3		60	172.8198390007019	0.500190019607544
18	103.98226189613342	stim	4		48	173.32002902030945	2.7520360946655273
18	104.36576294898987	response	4	space		173.7035300731659	
18	106.73429799079895	stim	5		60	176.07206511497498	0.49794888496398926
19	107.23224687576294	stim	0		120	176.57001399993896	1.0000560283660889
19	108.23230290412903	stim	1		65	177.57007002830505	0.5412940979003906
19	108.77359700202942	stim	2		256	178.11136412620544	2.1333909034729004
19	110.90698790550232	stim	3		60	180.24475502967834	0.5002200603485107
19	111.40720796585083	stim	4		80	180.74497509002686	3.118595838546753
19	112.05732798576355	response	4	space		181.39509510993958	
19	114.52580380439758	stim	5		60	183.8635709285736	0.49801111221313477
20	115.02381491661072	stim	0		120	184.36158204078674	1.0000300407409668
20	116.02384495735168	stim	1		63	185.3616120815277	0.5247089862823486
20	116.54855394363403	stim	2		64	185.88632106781006	0.5333878993988037
20	117.08194184303284	stim	3		60	186.41970896720886	0.5001721382141113
20	117.58211398124695	stim	4		77	186.91988110542297	1.6936800479888916
20	118.20722579956055	response	4	space		187.54499292373657	
20	119.27579402923584	stim	5		60	188.61356115341187	0.4980318546295166
21	119.77382588386536	stim	0		120	189.11159300804138	0.9999699592590332
21	120.77379584312439	stim	1		64	190.11156296730042	0.533135175704956
21	121.30693101882935	stim	2		16	190.64469814300537	0.1333298683166504
21	121.440260887146	stim	3		60	190.77802801132202	0.5002410411834717
21	121.94050192832947	stim	4		88	191.2782690525055	1.8603758811950684
21	122.65727996826172	response	4	space		191.99504709243774	
21	123.80087780952454	stim	5		60	193.13864493370056	0.49793314933776855
22	124.2988109588623	stim	0		120	193.63657808303833	0.9999909400939941
22	125.2988018989563	stim	1		61	194.63656902313232	0.5080089569091797
22	125.80681085586548	stim	2		128	195.1445779800415	1.0667719841003418
22	126.87358283996582	stim	3		60	196.21134996414185	0.5001671314239502
22	127.37374997138977	stim	4		82	196.7115170955658	2.127004861831665
22	128.04049682617188	response	4	space		197.3782639503479	
22	129.50075483322144	stim	5		60	198.83852195739746	0.4980189800262451
23	129.99877381324768	stim	0		120	199.3365409374237	0.9999752044677734
23	130.99874901771545	stim	1		62	200.33651614189148	0.5163908004760742
23	131.51513981819153	stim	2		512	200.85290694236755	4.266717195510864
23	135.7818570137024	stim	3		60	205.11962413787842	0.500194787979126
23	136.28205180168152	stim	4		113	205.61981892585754	4.360321998596191
23	137.2071979045868	response	4	space		206.54496502876282	
23	140.6423738002777	stim	5		60	209.98014092445374	0.49797916412353516
24	141.14035296440125	stim	0		120	210.47812008857727	0.9999420642852783
24	142.14029502868652	stim	1		68	211.47806215286255	0.5663778781890869
24	142.7066729068756	stim	2		32	212.04444003105164	0.2667660713195801
24	142.9734389781952	stim	3		60	212.31120610237122	0.5002279281616211
24	143.4736669063568	stim	4		58	212.81143403053284	0.9520010948181152
24	143.94042992591858	response	4	space		213.2781970500946	
24	144.42566800117493	stim	5		60	213.76343512535095	0.4979519844055176
25	144.92361998558044	stim	0		120	214.26138710975647	1.0000369548797607
25	145.9236569404602	stim	1		78	215.26142406463623	0.6496410369873047
25	146.5732979774475	stim	2		512	215.91106510162354	4.266787052154541
25	150.84008502960205	stim	3		60	220.17785215377808	0.5001537799835205
25	151.34023880958557	stim	4		71	220.6780059337616	4.42703914642334
25	151.9153769016266	response	4	space		221.2531440258026	
25	155.7672779560089	stim	5		60	225.10504508018494	0.49797487258911133
26	156.26525282859802	stim	0		120	225.60301995277405	0.9999849796295166
26	157.26523780822754	stim	1		54	226.60300493240356	0.44973111152648926
26	157.71496891975403	stim	2		32	227.05273604393005	0.2667520046234131
26	157.98172092437744	stim	3		60	227.31948804855347	0.5001730918884277
26	158.48189401626587	stim	4		54	227.8196611404419	1.1519739627838135
26	158.91529488563538	response	4	space		228.2530620098114	
26	159.63386797904968	stim	5		60	228.9716351032257	0.49800992012023926
27	160.13187789916992	stim	0		120	229.46964502334595	0.9999969005584717
27	161.1318747997284	stim	1		68	230.46964192390442	0.5663959980010986
27	161.6982707977295	stim	2		128	231.03603792190552	1.0667691230773926
27	162.76503992080688	stim	3		60	232.1028070449829	0.5001709461212158
27	163.2652108669281	stim	4		66	232.60297799110413	1.7519819736480713
27	163.7985908985138	response	4	space		233.13635802268982	
27	165.01719284057617	stim	5		60	234.3549599647522	0.4979841709136963
