trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.008305072784423828	stim	0		0	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	42.353044271469116	0.002733945846557617
dummy	0.011039018630981445	stim	1		0	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	42.355778217315674	0.001116037368774414
dummy	0.01215505599975586	stim	2		2250	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	42.35689425468445	18.746011972427368
dummy	1.491731882095337	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	43.83647108078003	
dummy	2.9917380809783936	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	45.336477279663086	
dummy	3.908703088760376	response	2	b		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	46.25344228744507	
dummy	4.491227865219116	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	46.83596706390381	
dummy	5.991355895996094	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	48.336095094680786	
dummy	7.491592884063721	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	49.83633208274841	
dummy	8.991663932800293	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	51.336403131484985	
dummy	9.200001001358032	response	2	b		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	51.544740200042725	
dummy	10.491739988327026	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	52.83647918701172	
dummy	11.99168586730957	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	54.33642506599426	
dummy	13.491576910018921	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	55.83631610870361	
dummy	14.99158000946045	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	57.33631920814514	
dummy	16.49148392677307	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	58.836223125457764	
dummy	17.991596937179565	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	60.33633613586426	
0	18.758167028427124	stim	0		89	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	61.102906227111816	0.7416388988494873
0	19.491569995880127	pulse	0	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	61.83630919456482	
0	19.49980592727661	stim	1		96	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	61.844545125961304	0.7999861240386963
0	20.299792051315308	stim	2		354	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	62.64453125	2.9501078128814697
0	20.991780042648315	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	63.33651924133301	
0	22.491568088531494	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	64.83630728721619	
1	23.249899864196777	stim	0		90	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-rot270.bmp	65.59463906288147	0.7499501705169678
1	23.99163508415222	pulse	0	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-rot270.bmp	66.33637428283691	
