trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	18.724591970443726	response	2	b		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	70.66510891914368	
0	18.757887840270996	stim	0		89	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	70.69840478897095	0.7420952320098877
0	19.491327047348022	pulse	0	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	71.43184399604797	
0	19.499983072280884	stim	1		96	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	71.44050002098083	0.7997188568115234
0	20.299701929092407	stim	2		534	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	72.24021887779236	4.450201988220215
0	20.991605043411255	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	72.9321219921112	
0	22.491710901260376	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	74.43222784996033	
0	23.14164686203003	response	2	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	75.08216381072998	
0	23.99158000946045	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-rot270.bmp	75.9320969581604	
1	24.749903917312622	stim	0		90	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	76.69042086601257	0.7499940395355225
1	25.491657972335815	pulse	0	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	77.43217492103577	
1	25.499897956848145	stim	1		96	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	77.4404149055481	0.7998778820037842
1	26.29977583885193	stim	2		354	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	78.24029278755188	2.9500410556793213
1	26.99150586128235	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	78.9320228099823	
1	28.491567850112915	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	80.43208479881287	
1	28.666588068008423	response	2	b		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-16_new-transposed-rot90.bmp	80.60710501670837	
2	29.24981689453125	stim	0		90	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	81.1903338432312	0.7500171661376953
2	29.99149990081787	pulse	0	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	81.93201684951782	
2	29.999834060668945	stim	1		96	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	81.9403510093689	0.7999629974365234
2	30.79979705810547	stim	2		1254	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	82.74031400680542	10.450019836425781
2	31.49152684211731	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	83.43204379081726	
2	32.99156999588013	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	84.93208694458008	
2	34.49157905578613	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	86.43209600448608	
2	34.849848985672	response	2	b		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	86.79036593437195	
2	35.99152898788452	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	87.93204593658447	
2	37.49157094955444	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	89.4320878982544	
2	38.399823904037476	response	2	b		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	90.34034085273743	
2	38.99154996871948	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	90.93206691741943	
2	40.49157404899597	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-transposed.bmp	92.43209099769592	
3	41.24981689453125	stim	0		90	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	93.1903338432312	0.7499761581420898
3	41.991472005844116	pulse	0	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	93.93198895454407	
3	41.99979305267334	stim	1		96	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	93.94031000137329	0.7999758720397949
3	42.799768924713135	stim	2		714	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	94.74028587341309	5.949989080429077
3	43.491556882858276	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	95.43207383155823	
3	44.99150085449219	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	96.93201780319214	
3	46.49147987365723	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	98.43199682235718	
3	47.99149703979492	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-7_new-rot90.bmp	99.93201398849487	
4	48.74975800514221	stim	0		90	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	100.69027495384216	0.7499809265136719
4	49.19147491455078	response	0	b		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	101.13199186325073	
4	49.49146604537964	pulse	0	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	101.43198299407959	
4	49.499738931655884	stim	1		96	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	101.44025588035583	0.7999861240386963
4	50.29972505569458	stim	2		354	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	102.24024200439453	2.9500060081481934
4	50.99148488044739	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	102.93200182914734	
4	52.491458892822266	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new.bmp	104.43197584152222	
5	53.24973106384277	stim	0		90	isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	105.19024801254272	0.7499668598175049
5	53.250932931900024	response	0	b		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	105.19144988059998	
5	53.99144792556763	pulse	0	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	105.93196487426758	
5	53.99969792366028	stim	1		96	isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	105.94021487236023	0.8001539707183838
5	54.79985189437866	stim	2		1074	isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	106.74036884307861	8.949819087982178
5	55.49145007133484	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	107.43196702003479	
5	56.99151396751404	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	108.93203091621399	
5	58.49143099784851	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	110.43194794654846	
5	58.9581298828125	response	2	b		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	110.89864683151245	
5	59.99141502380371	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	111.93193197250366	
5	61.49143695831299	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	113.43195390701294	
5	62.99138784408569	pulse	2	t		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	114.93190479278564	
5	63.68307399749756	response	2	b		isi	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-transposed-rot180.bmp	115.62359094619751	
6	63.74967098236084	stim	0		90	isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	115.69018793106079	0.7500090599060059
6	64.49144101142883	pulse	0	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	116.43195796012878	
6	64.49968004226685	stim	1		96	isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	116.4401969909668	0.8000228404998779
6	65.29970288276672	stim	2		894	isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	117.24021983146667	7.449918031692505
6	65.99143695831299	pulse	2	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	117.93195390701294	
6	67.4913649559021	pulse	2	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	119.43188190460205	
6	68.99144291877747	pulse	2	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	120.93195986747742	
6	69.44138383865356	response	2	b		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	121.38190078735352	
6	70.4914128780365	pulse	2	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	122.43192982673645	
6	71.99151396751404	pulse	2	t		isi	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-rot180.bmp	123.93203091621399	
7	72.74962091445923	stim	0		90	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	124.69013786315918	0.7495119571685791
7	73.49091005325317	pulse	0	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	125.43142700195312	
7	73.49913287162781	stim	1		96	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	125.43964982032776	0.8000361919403076
7	74.29916906356812	stim	2		354	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	126.23968601226807	2.9505138397216797
7	74.9910318851471	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	126.93154883384705	
7	76.49167490005493	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-11_new-transposed-rot90.bmp	128.43219184875488	
8	77.2496829032898	stim	0		90	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	129.19019985198975	0.7500021457672119
8	77.77474689483643	response	0	b		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	129.71526384353638	
8	77.99136900901794	pulse	0	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	129.9318859577179	
8	77.999685049057	stim	1		96	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	129.94020199775696	0.7999308109283447
8	78.79961585998535	stim	2		534	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	130.7401328086853	4.449941158294678
8	79.49136900901794	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	131.4318859577179	
8	80.99139595031738	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	132.93191289901733	
8	82.49123907089233	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	134.43175601959229	
8	82.85788202285767	response	2	b		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-rot90.bmp	134.79839897155762	
9	83.24955701828003	stim	0		90	dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	135.19007396697998	0.7500009536743164
9	83.99135303497314	pulse	0	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	135.9318699836731	
9	83.99955797195435	stim	1		96	dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	135.9400749206543	0.7999770641326904
9	84.79953503608704	stim	2		714	dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	136.740051984787	5.950040817260742
9	85.49129486083984	pulse	2	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	137.4318118095398	
9	86.99129486083984	pulse	2	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	138.9318118095398	
9	88.4912760257721	pulse	2	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	140.43179297447205	
9	88.84963893890381	response	2	b		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	140.79015588760376	
9	89.99134707450867	pulse	2	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot90.bmp	141.93186402320862	
10	90.74957585334778	stim	0		90	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	142.69009280204773	0.7499291896820068
10	91.4913010597229	pulse	0	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	143.43181800842285	
10	91.49950504302979	stim	1		96	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	143.44002199172974	0.8000578880310059
10	92.29956293106079	stim	2		1074	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	144.24007987976074	8.949926137924194
10	92.99129700660706	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	144.931813955307	
10	93.14126086235046	response	2	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	145.08177781105042	
10	94.49123096466064	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	146.4317479133606	
10	95.99129796028137	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	147.93181490898132	
10	97.49120593070984	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	149.4317228794098	
10	98.84958291053772	response	2	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	150.79009985923767	
10	98.9912679195404	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	150.93178486824036	
10	100.49126100540161	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-10_new.bmp	152.43177795410156	
11	101.24948906898499	stim	0		90	isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	153.19000601768494	0.7499778270721436
11	101.99125289916992	pulse	0	t		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	153.93176984786987	
11	101.99946689605713	stim	1		96	isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	153.93998384475708	0.800037145614624
11	102.79950404167175	stim	2		714	isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	154.7400209903717	5.949963808059692
11	103.49126386642456	pulse	2	t		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	155.4317808151245	
11	103.57454895973206	response	2	b		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	155.515065908432	
11	104.99122905731201	pulse	2	t		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	156.93174600601196	
11	106.4912838935852	pulse	2	t		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	158.43180084228516	
11	107.99118089675903	pulse	2	t		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	159.93169784545898	
11	108.40795993804932	response	2	b		isi	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-19_new-transposed-rot180.bmp	160.34847688674927	
12	108.74946784973145	stim	0		90	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	160.6899847984314	0.7499902248382568
12	109.4912428855896	pulse	0	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	161.43175983428955	
12	109.4994580745697	stim	1		96	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	161.43997502326965	0.8000109195709229
12	110.29946899414062	stim	2		534	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	162.23998594284058	4.450092077255249
12	110.99120783805847	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	162.93172478675842	
12	112.49121594429016	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	164.4317328929901	
12	113.22490000724792	response	2	b		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	165.16541695594788	
12	113.99118089675903	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new.bmp	165.93169784545898	
13	114.74956107139587	stim	0		90	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	166.69007802009583	0.7499558925628662
13	115.49120903015137	pulse	0	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	167.43172597885132	
13	115.49951696395874	stim	1		96	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	167.4400339126587	0.7999389171600342
13	116.29945588111877	stim	2		534	isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	168.23997282981873	4.44991397857666
13	116.99112606048584	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	168.9316430091858	
13	118.39954495429993	response	2	b		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	170.34006190299988	
13	118.49117183685303	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	170.43168878555298	
13	119.99115800857544	pulse	2	t		isi	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-5_new-transposed-rot180.bmp	171.9316749572754	
14	120.74936985969543	stim	0		90	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	172.68988680839539	0.7499971389770508
14	121.4911789894104	pulse	0	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	173.43169593811035	
14	121.49936699867249	stim	1		96	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	173.43988394737244	0.7999608516693115
14	122.2993278503418	stim	2		714	dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	174.23984479904175	5.950014114379883
14	122.99112606048584	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	174.9316430091858	
14	123.04110097885132	response	2	b		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	174.98161792755127	
14	124.49115085601807	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	176.43166780471802	
14	125.99115705490112	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	177.93167400360107	
14	127.49119186401367	pulse	2	t		dur	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-6_new-transposed-rot180.bmp	179.43170881271362	
15	128.24934196472168	stim	0		90	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	180.18985891342163	0.7500460147857666
15	128.33271503448486	response	0	b		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	180.27323198318481	
15	128.99111604690552	pulse	0	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	180.93163299560547	
15	128.99938797950745	stim	1		96	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	180.9399049282074	0.7994999885559082
15	129.79888796806335	stim	2		354	isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	181.7394049167633	2.9503910541534424
15	130.49076986312866	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	182.4312868118286	
15	131.9913399219513	pulse	2	t		isi	8.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-3_new-transposed.bmp	183.93185687065125	
16	132.7492790222168	stim	0		90	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	184.68979597091675	0.7500660419464111
16	132.8993890285492	response	0	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	184.83990597724915	
16	133.49113607406616	pulse	0	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	185.4316530227661	
16	133.4993450641632	stim	1		96	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	185.43986201286316	0.8000447750091553
16	134.29938983917236	stim	2		1254	dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	186.23990678787231	10.4499990940094
16	134.99109506607056	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	186.9316120147705	
16	136.4910979270935	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	188.43161487579346	
16	137.99100494384766	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	189.9315218925476	
16	139.09107494354248	response	2	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	191.03159189224243	
16	139.49102807044983	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	191.43154501914978	
16	140.9910089969635	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	192.93152594566345	
16	142.49104499816895	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	194.4315619468689	
16	143.9910168647766	pulse	2	t		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	195.93153381347656	
16	144.19945883750916	response	2	b		dur	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-8_new-rot270.bmp	196.1399757862091	
17	144.74938893318176	stim	0		90	dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-transposed-rot90.bmp	196.6899058818817	0.7499110698699951
17	145.4910340309143	pulse	0	t		dur	32.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-12_new-transposed-rot90.bmp	197.43155097961426	
