trial_nr	onset	event_type	phase	response	nr_frames	subject	block	signal_present	signal_orientation	signal_opacity	correct	miniblock	blinkDuringTrial	RT	trial	confidence	key	RT_   0	onset_abs	duration
80	213.5161771774292	response	3	0	60						1.0			1.1727490425109863		1.0	a		219.1315929889679	
80	213.54301714897156	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0		80.0	1.0		1.1727490425109863	219.15843296051025	0.31690001487731934
80	213.85991716384888	ITI_window	5	0	58	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0		80.0	1.0		1.1727490425109863	219.47533297538757	0.9659030437469482
81	214.82582020759583	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	81.0	-1.0			220.44123601913452	0.0037338733673095703
81	214.82955408096313	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	81.0	-1.0			220.44496989250183	0.4961061477661133
81	215.32566022872925	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	81.0	-1.0			220.94107604026794	0.19983386993408203
81	215.52549409866333	response_window	3	-1	36	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	81.0	-1.0			221.14090991020203	0.5998790264129639
81	216.09807705879211	response	3	0	36						1.0			0.7724168300628662		0.0	s		221.7134928703308	
81	216.1253731250763	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7724168300628662	81.0	0.0			221.740788936615	0.316802978515625
81	216.44217610359192	ITI_window	5	0	57	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7724168300628662	81.0	0.0			222.05759191513062	0.9496090412139893
82	217.3917851448059	blockStart	0	-1	0	97	0.0	1.0	1.0	0.030000000000000006	-1.0	0.0	0.0	-1.0	82.0	-1.0			223.0072009563446	0.0037620067596435547
82	217.39554715156555	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.030000000000000006	-1.0	0.0	0.0	-1.0	82.0	-1.0			223.01096296310425	0.47956085205078125
82	217.87510800361633	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.030000000000000006	-1.0	0.0	0.0	-1.0	82.0	-1.0			223.49052381515503	0.19997906684875488
82	218.0750870704651	response_window	3	-1	47	97	0.0	1.0	1.0	0.030000000000000006	-1.0	0.0	0.0	-1.0	82.0	-1.0			223.69050288200378	0.7827029228210449
82	218.83019304275513	response	3	1	47						1.0			0.955085039138794		1.0	l		224.44560885429382	
82	218.85778999328613	feedback_window	4	1	19	97	0.0	1.0	1.0	0.030000000000000006	1.0	0.0	0.0	0.955085039138794	82.0	1.0			224.47320580482483	0.3166821002960205
82	219.17447209358215	ITI_window	5	1	44	97	0.0	1.0	1.0	0.030000000000000006	1.0	0.0	0.0	0.955085039138794	82.0	1.0			224.78988790512085	0.7330789566040039
83	219.90755105018616	blockStart	0	-1	0	97	0.0	1.0	1.0	0.005	-1.0	0.0	0.0	-1.0	83.0	-1.0			225.52296686172485	0.004205942153930664
83	219.9117569923401	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.005	-1.0	0.0	0.0	-1.0	83.0	-1.0			225.52717280387878	0.4791581630706787
83	220.39091515541077	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.005	-1.0	0.0	0.0	-1.0	83.0	-1.0			226.00633096694946	0.19957304000854492
83	220.5904881954193	response_window	3	-1	47	97	0.0	1.0	1.0	0.005	-1.0	0.0	0.0	-1.0	83.0	-1.0			226.205904006958	0.7831289768218994
83	221.34693717956543	response	3	0	47						0.0			0.9560220241546631		1.0	a		226.96235299110413	
83	221.3736171722412	feedback_window	4	0	19	97	0.0	1.0	1.0	0.005	0.0	0.0	0.0		83.0	1.0		0.9560220241546631	226.9890329837799	0.316709041595459
83	221.69032621383667	ITI_window	5	0	52	97	0.0	1.0	1.0	0.005	0.0	0.0	0.0		83.0	1.0		0.9560220241546631	227.30574202537537	0.8660898208618164
84	222.5564160346985	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	84.0	-1.0			228.17183184623718	0.005048036575317383
84	222.5614640712738	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	84.0	-1.0			228.1768798828125	0.4785430431365967
84	223.0400071144104	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	84.0	-1.0			228.6554229259491	0.19983792304992676
84	223.23984503746033	response_window	3	-1	43	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	84.0	-1.0			228.85526084899902	0.7164340019226074
84	223.93109512329102	response	3	0	43						1.0			0.8910880088806152		0.0	s		229.5465109348297	
84	223.95627903938293	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8910880088806152	84.0	0.0			229.57169485092163	0.31661510467529297
84	224.27289414405823	ITI_window	5	0	38	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8910880088806152	84.0	0.0			229.88830995559692	0.6328740119934082
85	224.90576815605164	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	85.0	-1.0			230.52118396759033	0.004282951354980469
85	224.91005110740662	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	85.0	-1.0			230.5254669189453	0.4790220260620117
85	225.38907313346863	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	85.0	-1.0			231.00448894500732	0.1999809741973877
85	225.58905410766602	response_window	3	-1	60	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	85.0	-1.0			231.2044699192047	0.9996860027313232
85	226.5607841014862	response	3	0	60						1.0			1.1717109680175781		0.0	s		232.1761999130249	
85	226.58874011039734	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.1717109680175781	85.0	0.0			232.20415592193604	0.31648802757263184
85	226.90522813796997	ITI_window	5	0	58	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.1717109680175781	85.0	0.0			232.52064394950867	0.9661760330200195
86	227.87140417099	blockStart	0	-1	0	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	86.0	-1.0			233.4868199825287	0.0040378570556640625
86	227.87544202804565	baseline_window	1	-1	29	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	86.0	-1.0			233.49085783958435	0.47942209243774414
86	228.3548641204834	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	86.0	-1.0			233.9702799320221	0.19998788833618164
86	228.55485200881958	response_window	3	-1	32	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	86.0	-1.0			234.17026782035828	0.5331630706787109
86	229.06030821800232	response	3	1	32						1.0			0.7054440975189209		0.0	k		234.67572402954102	
86	229.0880150794983	feedback_window	4	1	19	97	0.0	1.0	0.0	0.005	1.0	0.0	0.0	0.7054440975189209	86.0	0.0			234.703430891037	0.3164670467376709
86	229.40448212623596	ITI_window	5	1	37	97	0.0	1.0	0.0	0.005	1.0	0.0	0.0	0.7054440975189209	86.0	0.0			235.01989793777466	0.6165108680725098
87	230.02099299430847	blockStart	0	-1	0	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	87.0	-1.0			235.63640880584717	0.003709077835083008
87	230.02470207214355	baseline_window	1	-1	30	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	87.0	-1.0			235.64011788368225	0.49624204635620117
87	230.52094411849976	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	87.0	-1.0			236.13635993003845	0.1998279094696045
87	230.72077202796936	response_window	3	-1	47	97	0.0	1.0	0.0	0.005	-1.0	0.0	0.0	-1.0	87.0	-1.0			236.33618783950806	0.7829301357269287
87	231.47637701034546	response	3	1	47						1.0			0.9554328918457031		0.0	k		237.09179282188416	
87	231.5037021636963	feedback_window	4	1	19	97	0.0	1.0	0.0	0.005	1.0	0.0	0.0	0.9554328918457031	87.0	0.0			237.11911797523499	0.31682801246643066
87	231.82053017616272	ITI_window	5	1	46	97	0.0	1.0	0.0	0.005	1.0	0.0	0.0	0.9554328918457031	87.0	0.0			237.43594598770142	0.7659690380096436
88	232.58649921417236	blockStart	0	-1	0	97	0.0	1.0	0.0	0.010000000000000002	-1.0	0.0	0.0	-1.0	88.0	-1.0			238.20191502571106	0.0044019222259521484
88	232.59090113639832	baseline_window	1	-1	30	97	0.0	1.0	0.0	0.010000000000000002	-1.0	0.0	0.0	-1.0	88.0	-1.0			238.206316947937	0.4958219528198242
88	233.08672308921814	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.010000000000000002	-1.0	0.0	0.0	-1.0	88.0	-1.0			238.70213890075684	0.1999509334564209
88	233.28667402267456	response_window	3	-1	41	97	0.0	1.0	0.0	0.010000000000000002	-1.0	0.0	0.0	-1.0	88.0	-1.0			238.90208983421326	0.6828441619873047
88	233.9424750804901	response	3	1	41						1.0			0.8557519912719727		0.0	k		239.5578908920288	
88	233.96951818466187	feedback_window	4	1	19	97	0.0	1.0	0.0	0.010000000000000002	1.0	0.0	0.0	0.8557519912719727	88.0	0.0			239.58493399620056	0.31673693656921387
88	234.28625512123108	ITI_window	5	1	48	97	0.0	1.0	0.0	0.010000000000000002	1.0	0.0	0.0	0.8557519912719727	88.0	0.0			239.90167093276978	0.7994310855865479
89	235.08568620681763	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	89.0	-1.0			240.70110201835632	0.00435185432434082
89	235.09003806114197	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	89.0	-1.0			240.70545387268066	0.4966249465942383
89	235.5866630077362	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	89.0	-1.0			241.2020788192749	0.19896507263183594
89	235.78562808036804	response_window	3	-1	23	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	89.0	-1.0			241.40104389190674	0.38327908515930176
89	236.1415560245514	response	3	0	23						1.0			0.5548930168151855		0.0	s		241.7569718360901	
89	236.16890716552734	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5548930168151855	89.0	0.0			241.78432297706604	0.31650805473327637
89	236.48541522026062	ITI_window	5	0	51	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5548930168151855	89.0	0.0			242.10083103179932	0.8498859405517578
90	237.33530116081238	blockStart	0	-1	0	97	0.0	1.0	1.0	0.05	-1.0	0.0	0.0	-1.0	90.0	-1.0			242.95071697235107	0.004454851150512695
90	237.3397560119629	baseline_window	1	-1	30	97	0.0	1.0	1.0	0.05	-1.0	0.0	0.0	-1.0	90.0	-1.0			242.9551718235016	0.49535107612609863
90	237.835107088089	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.05	-1.0	0.0	0.0	-1.0	90.0	-1.0			243.45052289962769	0.199876070022583
90	238.03498315811157	response_window	3	-1	29	97	0.0	1.0	1.0	0.05	-1.0	0.0	0.0	-1.0	90.0	-1.0			243.65039896965027	0.48323988914489746
90	238.4911811351776	response	3	1	29						1.0			0.656074047088623		1.0	l		244.1065969467163	
90	238.51822304725647	feedback_window	4	1	19	97	0.0	1.0	1.0	0.05	1.0	0.0	0.0	0.656074047088623	90.0	1.0			244.13363885879517	0.3164961338043213
90	238.8347191810608	ITI_window	5	1	43	97	0.0	1.0	1.0	0.05	1.0	0.0	0.0	0.656074047088623	90.0	1.0			244.4501349925995	0.7161979675292969
91	239.5509171485901	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	91.0	-1.0			245.16633296012878	0.0038330554962158203
91	239.5547502040863	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	91.0	-1.0			245.170166015625	0.4797170162200928
91	240.0344672203064	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	91.0	-1.0			245.6498830318451	0.19977092742919922
91	240.2342381477356	response_window	3	-1	31	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	91.0	-1.0			245.8496539592743	0.5166049003601074
91	240.72344422340393	response	3	0	31						1.0			0.6889770030975342		0.0	s		246.33886003494263	
91	240.7508430480957	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6889770030975342	91.0	0.0			246.3662588596344	0.3165440559387207
91	241.06738710403442	ITI_window	5	0	47	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6889770030975342	91.0	0.0			246.68280291557312	0.7826950550079346
92	241.85008215904236	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	92.0	-1.0			247.46549797058105	0.004081010818481445
92	241.85416316986084	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	92.0	-1.0			247.46957898139954	0.4793410301208496
92	242.3335041999817	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	92.0	-1.0			247.94892001152039	0.19989681243896484
92	242.53340101242065	response_window	3	-1	28	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	92.0	-1.0			248.14881682395935	0.46663618087768555
92	242.97318315505981	response	3	0	28						1.0			0.639678955078125		1.0	a		248.5885989665985	
92	243.00003719329834	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0		92.0	1.0		0.639678955078125	248.61545300483704	0.3166038990020752
92	243.31664109230042	ITI_window	5	0	40	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0		92.0	1.0		0.639678955078125	248.9320569038391	0.6663289070129395
93	243.98296999931335	blockStart	0	-1	0	97	0.0	1.0	1.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	93.0	-1.0			249.59838581085205	0.004357099533081055
93	243.98732709884644	baseline_window	1	-1	30	97	0.0	1.0	1.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	93.0	-1.0			249.60274291038513	0.49566197395324707
93	244.48298907279968	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	93.0	-1.0			250.09840488433838	0.1997671127319336
93	244.68275618553162	response_window	3	-1	47	97	0.0	1.0	1.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	93.0	-1.0			250.2981719970703	0.7829058170318604
93	245.44039106369019	response	3	1	47						1.0			0.9574019908905029		1.0	l		251.05580687522888	
93	245.46566200256348	feedback_window	4	1	19	97	0.0	1.0	1.0	0.020000000000000004	1.0	0.0	0.0	0.9574019908905029	93.0	1.0			251.08107781410217	0.3168020248413086
93	245.78246402740479	ITI_window	5	1	38	97	0.0	1.0	1.0	0.020000000000000004	1.0	0.0	0.0	0.9574019908905029	93.0	1.0			251.39787983894348	0.6330680847167969
94	246.41553211212158	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	94.0	-1.0			252.03094792366028	0.0036330223083496094
94	246.41916513442993	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	94.0	-1.0			252.03458094596863	0.47954607009887695
94	246.8987112045288	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	94.0	-1.0			252.5141270160675	0.20000886917114258
94	247.09872007369995	response_window	3	-1	35	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	94.0	-1.0			252.71413588523865	0.5828940868377686
94	247.6544451713562	response	3	0	35						1.0			0.7557339668273926		0.0	s		253.2698609828949	
94	247.68161416053772	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7557339668273926	94.0	0.0			253.29702997207642	0.31662893295288086
94	247.9982430934906	ITI_window	5	0	48	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7557339668273926	94.0	0.0			253.6136589050293	0.7998170852661133
95	248.7980601787567	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	95.0	-1.0			254.4134759902954	0.0047359466552734375
95	248.802796125412	baseline_window	1	-1	30	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	95.0	-1.0			254.41821193695068	0.49506592750549316
95	249.29786205291748	stimulus_window	2	-1	11	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	95.0	-1.0			254.91327786445618	0.19994211196899414
95	249.49780416488647	response_window	3	-1	33	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	95.0	-1.0			255.11321997642517	0.5499799251556396
95	250.0206060409546	response	3	0	33						1.0			0.7227439880371094		1.0	a		255.6360218524933	
95	250.04778409004211	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0		95.0	1.0		0.7227439880371094	255.6631999015808	0.31650590896606445
95	250.36428999900818	ITI_window	5	0	37	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0		95.0	1.0		0.7227439880371094	255.97970581054688	0.6165380477905273
96	250.9808280467987	blockStart	0	-1	0	97	0.0	1.0	0.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	96.0	-1.0			256.5962438583374	0.0042531490325927734
96	250.9850811958313	baseline_window	1	-1	30	97	0.0	1.0	0.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	96.0	-1.0			256.60049700737	0.49556779861450195
96	251.4806489944458	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	96.0	-1.0			257.0960648059845	0.19984221458435059
96	251.68049120903015	response_window	3	-1	38	97	0.0	1.0	0.0	0.020000000000000004	-1.0	0.0	0.0	-1.0	96.0	-1.0			257.29590702056885	0.6328978538513184
96	252.2867431640625	response	3	1	38						1.0			0.8060941696166992		1.0	l		257.9021589756012	
96	252.31338906288147	feedback_window	4	1	19	97	0.0	1.0	0.0	0.020000000000000004	1.0	0.0	0.0	0.8060941696166992	96.0	1.0			257.92880487442017	0.31684398651123047
96	252.6302330493927	ITI_window	5	1	38	97	0.0	1.0	0.0	0.020000000000000004	1.0	0.0	0.0	0.8060941696166992	96.0	1.0			258.2456488609314	0.6330280303955078
97	253.2632610797882	blockStart	0	-1	0	97	0.0	1.0	1.0	0.015000000000000003	-1.0	0.0	0.0	-1.0	97.0	-1.0			258.8786768913269	0.0036101341247558594
97	253.26687121391296	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.015000000000000003	-1.0	0.0	0.0	-1.0	97.0	-1.0			258.88228702545166	0.4795958995819092
97	253.74646711349487	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.015000000000000003	-1.0	0.0	0.0	-1.0	97.0	-1.0			259.36188292503357	0.19975590705871582
97	253.9462230205536	response_window	3	-1	32	97	0.0	1.0	1.0	0.015000000000000003	-1.0	0.0	0.0	-1.0	97.0	-1.0			259.5616388320923	0.5334641933441162
97	254.45179915428162	response	3	1	32						1.0			0.7053320407867432		0.0	k		260.0672149658203	
97	254.4796872138977	feedback_window	4	1	19	97	0.0	1.0	1.0	0.015000000000000003	1.0	0.0	0.0	0.7053320407867432	97.0	0.0			260.0951030254364	0.31651997566223145
97	254.79620718955994	ITI_window	5	1	52	97	0.0	1.0	1.0	0.015000000000000003	1.0	0.0	0.0	0.7053320407867432	97.0	0.0			260.41162300109863	0.8663179874420166
98	255.66252517700195	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	98.0	-1.0			261.27794098854065	0.004622936248779297
98	255.66714811325073	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	98.0	-1.0			261.28256392478943	0.4784679412841797
98	256.1456160545349	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	98.0	-1.0			261.7610318660736	0.19997310638427734
98	256.3455891609192	response_window	3	-1	34	97	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	-1.0	98.0	-1.0			261.9610049724579	0.5664939880371094
98	256.886999130249	response	3	0	34						1.0			0.7413830757141113		0.0	s		262.5024149417877	
98	256.9120831489563	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7413830757141113	98.0	0.0			262.527498960495	0.3165619373321533
98	257.22864508628845	ITI_window	5	0	55	97	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7413830757141113	98.0	0.0			262.84406089782715	0.916161060333252
99	258.1448061466217	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	99.0	-1.0			263.7602219581604	0.004411935806274414
99	258.149218082428	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	99.0	-1.0			263.7646338939667	0.47901391983032227
99	258.6282320022583	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	99.0	-1.0			264.243647813797	0.19994211196899414
99	258.8281741142273	response_window	3	-1	40	97	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	99.0	-1.0			264.443589925766	0.6664509773254395
99	259.4670979976654	response	3	0	40						1.0			0.8388659954071045		0.0	s		265.0825138092041	
99	259.49462509155273	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8388659954071045	99.0	0.0			265.11004090309143	0.31661391258239746
99	259.81123900413513	ITI_window	5	0	58	97	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8388659954071045	99.0	0.0			265.4266548156738	0.9661290645599365
100	260.77736806869507	blockStart	0	-1	378	97	0.0	1.0	0.0	0.025000000000000005	-1.0	1.0	0.0	-1.0	100.0	-1.0			266.39278388023376	6.298135995864868
100	267.07550406455994	baseline_window	1	-1	151	97	0.0	1.0	0.0	0.025000000000000005	-1.0	1.0	0.0	-1.0	100.0	-1.0			272.69091987609863	2.515903949737549
100	269.5914080142975	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.025000000000000005	-1.0	1.0	0.0	-1.0	100.0	-1.0			275.2068238258362	0.19981718063354492
100	269.79122519493103	response_window	3	-1	25	97	0.0	1.0	0.0	0.025000000000000005	-1.0	1.0	0.0	-1.0	100.0	-1.0			275.4066410064697	0.41648101806640625
100	270.1799671649933	response	3	1	25						1.0			0.5885591506958008		1.0	l		275.795382976532	
100	270.20770621299744	feedback_window	4	1	19	97	0.0	1.0	0.0	0.025000000000000005	1.0	1.0	0.0	0.5885591506958008	100.0	1.0			275.82312202453613	0.3166368007659912
100	270.5243430137634	ITI_window	5	1	39	97	0.0	1.0	0.0	0.025000000000000005	1.0	1.0	0.0	0.5885591506958008	100.0	1.0			276.1397588253021	0.6494951248168945
101	271.1738381385803	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			276.789253950119	0.004342079162597656
101	271.1781802177429	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			276.7935960292816	0.4790949821472168
101	271.65727519989014	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			277.27269101142883	0.19997286796569824
101	271.85724806785583	response_window	3	-1	72	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			277.47266387939453	1.1994249820709229
101	273.05667304992676	feedback_window	4	-1	18	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			278.67208886146545	0.30002617835998535
101	273.35669922828674	ITI_window	5	-1	50	97	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	101.0	-1.0			278.97211503982544	0.8328859806060791
102	274.1895852088928	blockStart	0	-1	0	97	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	102.0	-1.0			279.8050010204315	0.004402875900268555
102	274.1939880847931	baseline_window	1	-1	30	97	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	102.0	-1.0			279.8094038963318	0.49550700187683105
102	274.6894950866699	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	102.0	-1.0			280.3049108982086	0.19989991188049316
102	274.8893949985504	response_window	3	-1	22	97	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	102.0	-1.0			280.5048108100891	0.3666400909423828
102	275.22884011268616	response	3	1	22						1.0			0.5393450260162354		1.0	l		280.84425592422485	
102	275.2560350894928	feedback_window	4	1	19	97	0.0	1.0	1.0	0.045000000000000005	1.0	1.0	0.0	0.5393450260162354	102.0	1.0			280.8714509010315	0.3166990280151367
102	275.57273411750793	ITI_window	5	1	45	97	0.0	1.0	1.0	0.045000000000000005	1.0	1.0	0.0	0.5393450260162354	102.0	1.0			281.18814992904663	0.7495849132537842
103	276.3223190307617	blockStart	0	-1	0	97	0.0	1.0	1.0	0.030000000000000006	-1.0	1.0	0.0	-1.0	103.0	-1.0			281.9377348423004	0.0037009716033935547
103	276.3260200023651	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.030000000000000006	-1.0	1.0	0.0	-1.0	103.0	-1.0			281.9414358139038	0.4793131351470947
103	276.8053331375122	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.030000000000000006	-1.0	1.0	0.0	-1.0	103.0	-1.0			282.4207489490509	0.19996190071105957
103	277.00529503822327	response_window	3	-1	24	97	0.0	1.0	1.0	0.030000000000000006	-1.0	1.0	0.0	-1.0	103.0	-1.0			282.62071084976196	0.40000295639038086
103	277.3782410621643	response	3	1	24						1.0			0.5729079246520996		1.0	l		282.993656873703	
103	277.40529799461365	feedback_window	4	1	19	97	0.0	1.0	1.0	0.030000000000000006	1.0	1.0	0.0	0.5729079246520996	103.0	1.0			283.02071380615234	0.3830602169036865
103	277.78835821151733	ITI_window	5	1	46	97	0.0	1.0	1.0	0.030000000000000006	1.0	1.0	0.0	0.5729079246520996	103.0	1.0			283.40377402305603	0.7664167881011963
104	278.55477499961853	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	-1.0	104.0	-1.0			284.1701908111572	0.004880189895629883
104	278.55965518951416	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	-1.0	104.0	-1.0			284.17507100105286	0.4784088134765625
104	279.0380640029907	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	-1.0	104.0	-1.0			284.6534798145294	0.19995617866516113
104	279.2380201816559	response_window	3	-1	55	97	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	-1.0	104.0	-1.0			284.8534359931946	0.9162089824676514
104	280.1295790672302	response	3	1	55						0.0			1.091515064239502		0.0	k		285.7449948787689	
104	280.15422916412354	feedback_window	4	1	19	97	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.091515064239502	104.0	0.0			285.76964497566223	0.31686902046203613
104	280.47109818458557	ITI_window	5	1	41	97	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.091515064239502	104.0	0.0			286.08651399612427	0.6828558444976807
105	281.15395402908325	blockStart	0	-1	0	97	0.0	1.0	0.0	0.030000000000000006	-1.0	1.0	0.0	-1.0	105.0	-1.0			286.76936984062195	0.003957033157348633
