trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
10	66.7324481010437	stim	1		64	117.31155705451965	0.5330557823181152
10	67.26550388336182	stim	2		128	117.84461283683777	1.0667250156402588
10	68.33222889900208	stim	3		60	118.91133785247803	0.5002059936523438
10	68.83243489265442	stim	4		65	119.41154384613037	2.243720054626465
10	69.35756206512451	response	4	space		119.93667101860046	
10	71.07615494728088	stim	5		60	121.65526390075684	0.49797797203063965
11	71.57413291931152	stim	0		120	122.15324187278748	0.9999690055847168
11	71.71579003334045	response	0	space		122.2948989868164	
11	72.57410192489624	stim	1		68	123.15321087837219	0.5664060115814209
11	73.14050793647766	stim	2		16	123.71961688995361	0.13340306282043457
11	73.2739109992981	stim	3		60	123.85301995277405	0.500187873840332
11	73.77409887313843	stim	4		86	124.35320782661438	0.9603230953216553
11	74.47421789169312	response	4	space		125.05332684516907	
11	74.73442196846008	stim	5		60	125.31353092193604	0.49795103073120117
12	75.23237299919128	stim	0		120	125.81148195266724	0.9999959468841553
12	76.23236894607544	stim	1		73	126.81147789955139	0.6081500053405762
12	76.84051895141602	stim	2		64	127.41962790489197	0.5334110260009766
12	77.37392997741699	stim	3		60	127.95303893089294	0.5001640319824219
12	77.87409400939941	stim	4		60	128.45320296287537	1.343653917312622
12	78.35750102996826	response	4	space		128.9366099834442	
12	79.21774792671204	stim	5		60	129.796856880188	0.4979231357574463
13	79.71567106246948	stim	0		120	130.29478001594543	0.999971866607666
13	80.71564292907715	stim	1		69	131.2947518825531	0.5748181343078613
13	81.29046106338501	stim	2		16	131.86957001686096	0.13340401649475098
13	81.42386507987976	stim	3		60	132.0029740333557	0.5001509189605713
13	81.92401599884033	stim	4		88	132.50312495231628	0.8667941093444824
13	82.64085507392883	response	4	space		133.21996402740479	
13	82.79081010818481	stim	5		60	133.36991906166077	0.49990081787109375
14	83.29071092605591	stim	0		120	133.86981987953186	0.9999589920043945
14	84.2906699180603	stim	1		54	134.86977887153625	0.44971299171447754
14	84.74038290977478	stim	2		256	135.31949186325073	2.133437156677246
14	86.87382006645203	stim	3		60	137.45292901992798	0.5002999305725098
14	87.37411999702454	stim	4		59	137.9532289505005	2.0185699462890625
14	87.84910106658936	response	4	space		138.4282100200653	
14	89.3926899433136	stim	5		60	139.97179889678955	0.4979579448699951
15	89.8906478881836	stim	0		120	140.46975684165955	0.9999980926513672
15	90.89064598083496	stim	1		67	141.4697549343109	0.5580639839172363
15	91.4487099647522	stim	2		16	142.02781891822815	0.13339591026306152
15	91.58210587501526	stim	3		60	142.1612148284912	0.5001602172851562
15	92.08226609230042	stim	4		62	142.66137504577637	0.6834039688110352
15	92.58235001564026	response	4	space		143.1614589691162	
15	92.76567006111145	stim	5		60	143.3447790145874	0.49991297721862793
16	93.26558303833008	stim	0		120	143.84469199180603	0.9999949932098389
16	94.26557803153992	stim	1		70	144.84468698501587	0.583061933517456
16	94.84863996505737	stim	2		256	145.42774891853333	2.13344407081604
16	96.98208403587341	stim	3		60	147.56119298934937	0.5001108646392822
16	97.4821949005127	stim	4		60	148.06130385398865	0.675152063369751
16	97.96565890312195	response	4	space		148.5447678565979	
16	98.15734696388245	stim	5		60	148.7364559173584	0.4999079704284668
17	98.65725493431091	stim	0		120	149.23636388778687	1.0000171661376953
17	99.65727210044861	stim	1		56	150.23638105392456	0.4663269519805908
17	100.1235990524292	stim	2		256	150.70270800590515	2.133441925048828
17	102.25704097747803	stim	3		60	152.83614993095398	0.5002150535583496
17	102.75725603103638	stim	4		64	153.33636498451233	2.6936240196228027
17	103.27403688430786	response	4	space		153.8531458377838	
17	105.45088005065918	stim	5		60	156.02998900413513	0.49794483184814453
18	105.94882488250732	stim	0		120	156.52793383598328	1.000014066696167
18	106.94883894920349	stim	1		78	157.52794790267944	0.6497180461883545
18	107.59855699539185	stim	2		64	158.1776659488678	0.533379077911377
18	108.13193607330322	stim	3		60	158.71104502677917	0.5001850128173828
18	108.6321210861206	stim	4		61	159.21123003959656	1.0187180042266846
18	109.12391400337219	response	4	space		159.70302295684814	
18	109.65083909034729	stim	5		60	160.22994804382324	0.49794793128967285
19	110.14878702163696	stim	0		120	160.72789597511292	1.0000009536743164
19	111.14878797531128	stim	1		59	161.72789692878723	0.4914259910583496
19	111.64021396636963	stim	2		512	162.21932291984558	4.266741991043091
19	115.90695595741272	stim	3		60	166.48606491088867	0.5002069473266602
19	116.40716290473938	stim	4		49	166.98627185821533	2.86030912399292
19	116.79885792732239	response	4	space		167.37796688079834	
19	119.2674720287323	stim	5		60	169.84658098220825	0.49790406227111816
20	119.76537609100342	stim	0		120	170.34448504447937	1.000018835067749
20	120.76539492607117	stim	1		74	171.34450387954712	0.6163740158081055
20	121.38176894187927	stim	2		512	171.96087789535522	4.266700983047485
20	125.64846992492676	stim	3		60	176.2275788784027	0.5002119541168213
20	126.14868187904358	stim	4		60	176.72779083251953	3.4020462036132812
20	126.63216090202332	response	4	space		177.21126985549927	
20	129.55072808265686	stim	5		60	180.1298370361328	0.497938871383667
21	130.04866695404053	stim	0		120	180.62777590751648	1.0000240802764893
21	131.04869103431702	stim	1		59	181.62779998779297	0.49139904975891113
21	131.54009008407593	stim	2		32	182.11919903755188	0.2667558193206787
21	131.8068459033966	stim	3		60	182.38595485687256	0.5001580715179443
21	132.30700397491455	stim	4		68	182.8861129283905	1.160336971282959
21	132.84906196594238	response	4	space		183.42817091941833	
21	133.4673409461975	stim	5		60	184.04644989967346	0.4979381561279297
22	133.96527910232544	stim	0		120	184.5443880558014	1.0000050067901611
22	134.9652841091156	stim	1		72	185.54439306259155	0.5997138023376465
22	135.56499791145325	stim	2		64	186.1441068649292	0.5334110260009766
22	136.09840893745422	stim	3		60	186.67751789093018	0.5001671314239502
22	136.59857606887817	stim	4		82	187.17768502235413	1.585326910018921
22	137.26542687416077	response	4	space		187.84453582763672	
22	138.1839029788971	stim	5		60	188.76301193237305	0.498013973236084
23	138.68191695213318	stim	0		120	189.26102590560913	0.9999611377716064
23	139.68187808990479	stim	1		70	190.26098704338074	0.5830318927764893
23	140.26490998268127	stim	2		64	190.84401893615723	0.5334761142730713
23	140.79838609695435	stim	3		60	191.3774950504303	0.5001788139343262
23	141.29856491088867	stim	4		58	191.87767386436462	1.5353190898895264
23	141.76539587974548	response	4	space		192.34450483322144	
23	142.8338840007782	stim	5		60	193.41299295425415	0.4981060028076172
24	143.33199000358582	stim	0		120	193.91109895706177	0.9999229907989502
24	144.33191299438477	stim	1		64	194.91102194786072	0.5330450534820557
24	144.86495804786682	stim	2		32	195.44406700134277	0.2667570114135742
24	145.1317150592804	stim	3		60	195.71082401275635	0.5001528263092041
24	145.6318678855896	stim	4		125	196.21097683906555	2.6020641326904297
24	146.6571090221405	response	4	space		197.23621797561646	
24	148.23393201828003	stim	5		60	198.81304097175598	0.4979109764099121
25	148.73184299468994	stim	0		120	199.3109519481659	1.0000090599060059
25	149.73185205459595	stim	1		67	200.3109610080719	0.5580708980560303
25	150.28992295265198	stim	2		128	200.86903190612793	1.0667760372161865
25	151.35669898986816	stim	3		60	201.93580794334412	0.5002191066741943
25	151.85691809654236	stim	4		71	202.4360270500183	2.1353139877319336
25	152.43191504478455	response	4	space		203.0110239982605	
25	153.9922320842743	stim	5		60	204.57134103775024	0.4979557991027832
26	154.49018788337708	stim	0		120	205.06929683685303	0.999993085861206
26	155.49018096923828	stim	1		65	206.06928992271423	0.5413520336151123
26	156.0315330028534	stim	2		128	206.61064195632935	1.0667510032653809
26	157.09828400611877	stim	3		60	207.67739295959473	0.5001490116119385
26	157.5984330177307	stim	4		60	208.17754197120667	2.068734884262085
26	158.0819170475006	response	4	space		208.66102600097656	
26	159.6671679019928	stim	5		60	210.24627685546875	0.4979591369628906
27	160.1651270389557	stim	0		120	210.74423599243164	0.9999918937683105
27	161.165118932724	stim	1		54	211.74422788619995	0.44971299171447754
27	161.61483192443848	stim	2		16	212.19394087791443	0.13372111320495605
27	161.74855303764343	stim	3		60	212.32766199111938	0.49988293647766113
27	162.2484359741211	stim	4		85	212.82754492759705	2.343801975250244
27	162.94024395942688	response	4	space		213.51935291290283	
27	164.59223794937134	stim	5		60	215.1713469028473	0.49790000915527344
28	165.0901379585266	stim	0		120	215.66924691200256	0.9999749660491943
28	166.0901129245758	stim	1		76	216.66922187805176	0.6330361366271973
28	166.723149061203	stim	2		16	217.30225801467896	0.13341689109802246
28	166.85656595230103	stim	3		60	217.43567490577698	0.5001990795135498
28	167.35676503181458	stim	4		77	217.93587398529053	1.4686989784240723
28	167.9817988872528	response	4	space		218.56090784072876	
28	168.82546401023865	stim	5		60	219.4045729637146	0.49796009063720703
29	169.32342410087585	stim	0		120	219.9025330543518	0.9999868869781494
29	170.323410987854	stim	1		57	220.90251994132996	0.4746708869934082
29	170.7980818748474	stim	2		128	221.37719082832336	1.0667362213134766
29	171.8648180961609	stim	3		60	222.44392704963684	0.5002419948577881
29	172.36506009101868	stim	4		75	222.94416904449463	2.060407876968384
29	172.9734981060028	response	4	space		223.55260705947876	
29	174.42546796798706	stim	5		60	225.004576921463	0.4979379177093506
30	174.9234058856964	stim	0		120	225.50251483917236	1.0000531673431396
30	175.92345905303955	stim	1		54	226.5025680065155	0.44969892501831055
30	176.37315797805786	stim	2		64	226.9522669315338	0.5334320068359375
30	176.9065899848938	stim	3		60	227.48569893836975	0.5001111030578613
30	177.40670108795166	stim	4		37	227.9858100414276	1.1687328815460205
30	177.69836592674255	response	4	space		228.2774748802185	
30	178.57543396949768	stim	5		60	229.15454292297363	0.4979369640350342
31	179.07337093353271	stim	0		120	229.65247988700867	0.9999890327453613
31	180.07335996627808	stim	1		73	230.65246891975403	0.6079859733581543
31	180.68134593963623	stim	2		256	231.26045489311218	2.133363962173462
31	182.8147099018097	stim	3		60	233.39381885528564	0.5002150535583496
31	183.31492495536804	stim	4		48	233.894033908844	2.177117109298706
31	183.69841289520264	response	4	space		234.2775218486786	
31	185.49204206466675	stim	5		60	236.0711510181427	0.4978969097137451
32	185.9899389743805	stim	0		120	236.56904792785645	1.0000290870666504
32	186.98996806144714	stim	1		63	237.5690770149231	0.5247049331665039
32	187.51467299461365	stim	2		256	238.0937819480896	2.1333630084991455
32	189.6480360031128	stim	3		60	240.22714495658875	0.5001718997955322
32	190.14820790290833	stim	4		11	240.72731685638428	2.1937689781188965
32	190.22345495224	response	4	space		240.80256390571594	
32	192.34197688102722	stim	5		60	242.92108583450317	0.49794721603393555
33	192.83992409706116	stim	0		120	243.4190330505371	0.9999849796295166
33	193.83990907669067	stim	1		57	244.41901803016663	0.47467494010925293
33	194.31458401679993	stim	2		16	244.89369297027588	0.1334059238433838
33	194.4479899406433	stim	3		60	245.02709889411926	0.5001981258392334
33	194.94818806648254	stim	4		82	245.5272970199585	0.9520339965820312
33	195.61496996879578	response	4	space		246.19407892227173	
33	195.90022206306458	stim	5		60	246.47933101654053	0.49794983863830566
34	196.39817190170288	stim	0		120	246.97728085517883	1.0000081062316895
34	197.39818000793457	stim	1		58	247.97728896141052	0.483051061630249
34	197.88123106956482	stim	2		512	248.46034002304077	4.266861915588379
34	202.1480929851532	stim	3		60	252.72720193862915	0.5000739097595215
34	202.64816689491272	stim	4		46	253.22727584838867	3.3687031269073486
34	203.0150270462036	response	4	space		253.59413599967957	
34	206.01687002182007	stim	5		60	256.595978975296	0.4979069232940674
35	206.51477694511414	stim	0		120	257.0938858985901	1.0000109672546387
35	207.51478791236877	stim	1		59	258.0938968658447	0.49138808250427246
35	208.00617599487305	stim	2		32	258.585284948349	0.26677489280700684
35	208.27295088768005	stim	3		60	258.852059841156	0.5001811981201172
35	208.77313208580017	stim	4		60	259.3522410392761	1.185338020324707
35	209.25657987594604	response	4	space		259.835688829422	
35	209.95847010612488	stim	5		60	260.53757905960083	0.49798583984375
36	210.45645594596863	stim	0		120	261.0355648994446	1.0000169277191162
36	211.45647287368774	stim	1		68	262.0355818271637	0.5663411617279053
36	212.02281403541565	stim	2		512	262.6019229888916	4.266751050949097
36	216.28956508636475	stim	3		60	266.8686740398407	0.5001828670501709
36	216.78974795341492	stim	4		54	267.36885690689087	3.2686519622802734
36	217.22320008277893	response	4	space		267.8023090362549	
36	220.0583999156952	stim	5		60	270.63750886917114	0.4980320930480957
37	220.5564320087433	stim	0		120	271.13554096221924	0.9999449253082275
37	221.5563769340515	stim	1		76	272.13548588752747	0.6330740451812744
37	222.1894509792328	stim	2		128	272.76855993270874	1.0667400360107422
37	223.25619101524353	stim	3		60	273.8352999687195	0.500190019607544
37	223.75638103485107	stim	4		71	274.335489988327	2.5519628524780273
37	224.3314208984375	response	4	space		274.91052985191345	
37	226.3083438873291	stim	5		60	276.88745284080505	0.4980180263519287
38	226.80636191368103	stim	0		120	277.385470867157	1.0000121593475342
38	227.80637407302856	stim	1		69	278.3854830265045	0.5746378898620605
38	228.38101196289062	stim	2		64	278.9601209163666	0.533397912979126
38	228.91440987586975	stim	3		60	279.4935188293457	0.500197172164917
38	229.41460704803467	stim	4		97	279.9937160015106	1.9103610515594482
38	230.20645189285278	response	4	space		280.78556084632874	
38	231.32496809959412	stim	5		60	281.90407705307007	0.4979867935180664
39	231.82295489311218	stim	0		120	282.40206384658813	1.0000381469726562
39	232.82299304008484	stim	1		55	283.4021019935608	0.45802998542785645
39	233.2810230255127	stim	2		512	283.86013197898865	4.266668081283569
39	237.54769110679626	stim	3		60	288.1268000602722	0.5001897811889648
39	238.04788088798523	stim	4		53	288.6269898414612	3.3270761966705322
39	238.47305488586426	response	4	space		289.0521638393402	
39	241.37495708465576	stim	5		60	291.9540660381317	0.4979209899902344
40	241.872878074646	stim	0		120	292.45198702812195	1.000013828277588
40	242.87289190292358	stim	1		61	293.45200085639954	0.5080101490020752
40	243.38090205192566	stim	2		16	293.9600110054016	0.13347601890563965
40	243.5143780708313	stim	3		60	294.09348702430725	0.5001599788665771
40	244.01453804969788	stim	4		61	294.5936470031738	0.777076005935669
40	244.5063979625702	response	4	space		295.08550691604614	
40	244.79161405563354	stim	5		60	295.3707230091095	0.4979679584503174
41	245.28958201408386	stim	0		120	295.8686909675598	1.0000410079956055
41	246.28962302207947	stim	1		58	296.8687319755554	0.4829559326171875
41	246.77257895469666	stim	2		32	297.3516879081726	0.26677393913269043
41	247.03935289382935	stim	3		60	297.6184618473053	0.5002090930938721
41	247.53956198692322	stim	4		82	298.11867094039917	0.9520540237426758
41	248.20630288124084	response	4	space		298.7854118347168	
41	248.4916160106659	stim	5		60	299.07072496414185	0.4979379177093506
42	248.98955392837524	stim	0		120	299.5686628818512	0.9999470710754395
42	249.98950099945068	stim	1		78	300.56860995292664	0.649730920791626
42	250.6392319202423	stim	2		32	301.21834087371826	0.26677513122558594
42	250.9060070514679	stim	3		60	301.48511600494385	0.5002028942108154
42	251.4062099456787	stim	4		95	301.98531889915466	1.1936640739440918
42	252.18120098114014	response	4	space		302.7603099346161	
42	252.5998740196228	stim	5		60	303.17898297309875	0.4979119300842285
43	253.09778594970703	stim	0		120	303.676894903183	0.9999840259552002
43	254.09776997566223	stim	1		73	304.6768789291382	0.6080989837646484
43	254.70586895942688	stim	2		32	305.28497791290283	0.2667679786682129
43	254.9726369380951	stim	3		60	305.55174589157104	0.5002090930938721
43	255.47284603118896	stim	4		70	306.0519549846649	0.7687108516693115
43	256.03962302207947	response	4	space		306.6187319755554	
43	256.2415568828583	stim	5		60	306.82066583633423	0.4979400634765625
44	256.73949694633484	stim	0		120	307.3186058998108	0.9999580383300781
44	257.7394549846649	stim	1		77	308.31856393814087	0.6414189338684082
44	258.3808739185333	stim	2		32	308.9599828720093	0.2667529582977295
44	258.64762687683105	stim	3		60	309.226735830307	0.5001511573791504
44	259.1477780342102	stim	4		76	309.72688698768616	0.9437029361724854
44	259.76454997062683	response	4	space		310.3436589241028	
44	260.0914809703827	stim	5		60	310.67058992385864	0.49797606468200684
45	260.5894570350647	stim	0		120	311.16856598854065	0.9999940395355225
45	261.5894510746002	stim	1		58	312.1685600280762	0.4830930233001709
45	262.0725440979004	stim	2		512	312.65165305137634	4.266649007797241
45	266.33919310569763	stim	3		60	316.9183020591736	0.5002038478851318
45	266.83939695358276	stim	4		40	317.4185059070587	2.5936360359191895
45	267.156231880188	response	4	space		317.73534083366394	
45	269.43303298950195	stim	5		60	320.0121419429779	0.49798107147216797
46	269.9310140609741	stim	0		120	320.5101230144501	0.9999759197235107
46	270.93098998069763	stim	1		62	321.5100989341736	0.5163829326629639
46	271.4473729133606	stim	2		128	322.02648186683655	1.0667459964752197
46	272.5141189098358	stim	3		60	323.09322786331177	0.5001950263977051
46	273.0143139362335	stim	4		47	323.5934228897095	1.885390043258667
46	273.38944387435913	response	4	space		323.9685528278351	
46	274.8997039794922	stim	5		60	325.47881293296814	0.49790501594543457
47	275.3976089954376	stim	0		120	325.9767179489136	1.0000228881835938
47	276.3976318836212	stim	1		65	326.97674083709717	0.5414161682128906
47	276.9390480518341	stim	2		128	327.51815700531006	1.0667550563812256
47	278.00580310821533	stim	3		60	328.5849120616913	0.5002028942108154
47	278.50600600242615	stim	4		63	329.0851149559021	2.4853549003601074
47	279.0143918991089	response	4	space		329.59350085258484	
47	280.99136090278625	stim	5		60	331.5704698562622	0.497967004776001
48	281.48932790756226	stim	0		120	332.0684368610382	0.9999551773071289
48	282.4892830848694	stim	1		59	333.06839203834534	0.491365909576416
48	282.9806489944458	stim	2		128	333.55975794792175	1.0667109489440918
48	284.0473599433899	stim	3		60	334.62646889686584	0.5001890659332275
48	284.5475490093231	stim	4		72	335.1266579627991	2.6437430381774902
48	285.1310269832611	response	4	space		335.71013593673706	
48	287.1912920475006	stim	5		60	337.77040100097656	0.49802398681640625
49	287.689316034317	stim	0		120	338.26842498779297	1.0000159740447998
49	288.6893320083618	stim	1		63	339.26844096183777	0.5246388912200928
49	289.2139708995819	stim	2		64	339.79307985305786	0.5335071086883545
49	289.74747800827026	stim	3		60	340.3265869617462	0.5000820159912109
49	290.2475600242615	stim	4		84	340.8266689777374	2.135359048843384
49	290.93094992637634	response	4	space		341.5100588798523	
49	292.38291907310486	stim	5		60	342.9620280265808	0.49795103073120117
50	292.88087010383606	stim	0		120	343.459979057312	0.9999568462371826
50	293.88082695007324	stim	1		64	344.4599359035492	0.5330641269683838
50	294.4138910770416	stim	2		256	344.9930000305176	2.1333699226379395
50	296.54726099967957	stim	3		60	347.1263699531555	0.5002260208129883
50	297.04748702049255	stim	4		45	347.6265959739685	2.310370922088623
50	297.40600299835205	response	4	space		347.985111951828	
50	299.3578579425812	stim	5		60	349.93696689605713	0.4980340003967285
51	299.8558919429779	stim	0		120	350.43500089645386	0.999985933303833
51	300.85587787628174	stim	1		60	351.4349868297577	0.49967503547668457
51	301.3555529117584	stim	2		512	351.9346618652344	4.266735076904297
51	305.6222879886627	stim	3		60	356.2013969421387	0.5001869201660156
51	306.12247490882874	stim	4		42	356.7015838623047	4.0186591148376465
51	306.4559381008148	response	4	space		357.03504705429077	
51	310.1411340236664	stim	5		60	360.72024297714233	0.49797606468200684
52	310.6391100883484	stim	0		120	361.21821904182434	0.9999558925628662
52	311.63906598091125	stim	1		73	362.2181749343872	0.608025074005127
52	312.2470910549164	stim	2		512	362.82620000839233	4.266722917556763
52	316.51381397247314	stim	3		60	367.0929229259491	0.5001940727233887
52	317.01400804519653	stim	4		47	367.5931169986725	3.951978921890259
52	317.38912296295166	response	4	space		367.9682319164276	
52	320.9659869670868	stim	5		60	371.54509592056274	0.4980010986328125
53	321.4639880657196	stim	0		120	372.04309701919556	0.9999709129333496
53	322.46395897865295	stim	1		78	373.0430679321289	0.6497399806976318
53	323.1136989593506	stim	2		128	373.69280791282654	1.0667121410369873
53	324.1804111003876	stim	3		60	374.7595200538635	0.5002009868621826
53	324.68061208724976	stim	4		68	375.2597210407257	2.2853569984436035
53	325.23071908950806	response	4	space		375.809828042984	
53	326.96596908569336	stim	5		60	377.5450780391693	0.49796390533447266
54	327.46393299102783	stim	0		120	378.0430419445038	0.9999830722808838
54	328.4639160633087	stim	1		74	379.04302501678467	0.61637282371521
54	329.0802888870239	stim	2		64	379.6593978404999	0.5334360599517822
54	329.6137249469757	stim	3		60	380.19283390045166	0.5002529621124268
54	330.11397790908813	stim	4		76	380.6930868625641	1.1520161628723145
54	330.73066902160645	response	4	space		381.3097779750824	
54	331.26599407196045	stim	5		60	381.8451030254364	0.4979360103607178
55	331.76393008232117	stim	0		120	382.3430390357971	0.9999759197235107
55	332.7639060020447	stim	1		56	383.34301495552063	0.4663810729980469
55	333.2302870750427	stim	2		32	383.8093960285187	0.2667679786682129
55	333.49705505371094	stim	3		60	384.0761640071869	0.5001668930053711
55	333.9972219467163	stim	4		63	384.57633090019226	0.868710994720459
55	334.505695104599	response	4	space		385.08480405807495	
55	334.86593294143677	stim	5		60	385.4450418949127	0.4979691505432129
56	335.36390209198	stim	0		120	385.94301104545593	0.9999849796295166
56	336.3638870716095	stim	1		59	386.94299602508545	0.49201083183288574
56	336.8558979034424	stim	2		256	387.43500685691833	2.1328041553497314
56	338.9887020587921	stim	3		60	389.56781101226807	0.5001740455627441
56	339.48887610435486	stim	4		77	390.0679850578308	2.043656826019287
56	340.113960981369	response	4	space		390.69306993484497	
56	341.53253293037415	stim	5		60	392.1116418838501	0.49796009063720703
57	342.03049302101135	stim	0		120	392.6096019744873	1.0000059604644775
57	343.03049898147583	stim	1		54	393.6096079349518	0.4497809410095215
57	343.48027992248535	stim	2		64	394.0593888759613	0.5333881378173828
57	344.01366806030273	stim	3		60	394.5927770137787	0.5001590251922607
57	344.513827085495	stim	4		71	395.09293603897095	1.360487937927246
57	345.08898305892944	response	4	space		395.6680920124054	
57	345.87431502342224	stim	5		60	396.4534239768982	0.49794888496398926
58	346.37226390838623	stim	0		120	396.9513728618622	0.9999420642852783
58	347.3722059726715	stim	1		57	397.95131492614746	0.47466111183166504
58	347.8468670845032	stim	2		32	398.4259760379791	0.2669239044189453
58	348.1137909889221	stim	3		60	398.69289994239807	0.4999880790710449
58	348.61377906799316	stim	4		75	399.1928880214691	0.8853869438171387
58	349.22232007980347	response	4	space		399.8014290332794	
58	349.4991660118103	stim	5		60	400.07827496528625	0.49796009063720703
59	349.9971261024475	stim	0		120	400.57623505592346	0.9999849796295166
59	350.997111082077	stim	1		63	401.576220035553	0.5247669219970703
59	351.5218780040741	stim	2		16	402.10098695755005	0.13341593742370605
59	351.6552939414978	stim	3		60	402.23440289497375	0.5001749992370605
59	352.15546894073486	stim	4		79	402.7345778942108	0.7250270843505859
59	352.79721307754517	response	4	space		403.3763220310211	
59	352.88049602508545	stim	5		60	403.4596049785614	0.4999580383300781
