trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
12	76.84916496276855	response	4	space		258.7954239845276	
12	78.3760838508606	stim	5		60	260.32234287261963	0.4979691505432129
13	78.87405300140381	stim	0		120	260.82031202316284	1.0000100135803223
13	79.87406301498413	stim	1		61	261.82032203674316	0.5080077648162842
13	80.38207077980042	stim	2		32	262.32832980155945	0.2667860984802246
13	80.64885687828064	stim	3		60	262.5951159000397	0.500136137008667
13	81.1489930152893	stim	4		68	263.09525203704834	0.7604138851165771
13	81.69911289215088	response	4	space		263.6453719139099	
13	81.90940690040588	stim	5		60	263.8556659221649	0.49796390533447266
14	82.40737080574036	stim	0		120	264.3536298274994	1.000020980834961
14	83.40739178657532	stim	1		72	265.35365080833435	0.5996692180633545
14	84.00706100463867	stim	2		16	265.9533200263977	0.13345599174499512
14	84.14051699638367	stim	3		60	266.0867760181427	0.5002069473266602
14	84.64072394371033	stim	4		111	266.58698296546936	0.9582998752593994
14	85.54107093811035	response	4	space		267.4873299598694	
14	85.59902381896973	stim	5		60	267.54528284072876	0.4999551773071289
15	86.09897899627686	stim	0		120	268.0452380180359	1.0000429153442383
15	87.0990219116211	stim	1		69	269.0452809333801	0.574739933013916
15	87.67376184463501	stim	2		32	269.62002086639404	0.26671600341796875
15	87.94047784805298	stim	3		60	269.886736869812	0.5002219676971436
15	88.44069981575012	stim	4		64	270.38695883750916	0.8435931205749512
15	88.95746183395386	response	4	space		270.9037208557129	
15	89.28429293632507	stim	5		60	271.2305519580841	0.49805498123168945
16	89.78234791755676	stim	0		120	271.7286069393158	0.999945878982544
16	90.7822937965393	stim	1		76	272.72855281829834	0.633026123046875
16	91.41531991958618	stim	2		512	273.3615789413452	4.266735076904297
16	95.68205499649048	stim	3		60	277.6283140182495	0.5001628398895264
16	96.18221783638	stim	4		54	278.12847685813904	2.68534517288208
16	96.61570286750793	response	4	space		278.56196188926697	
16	98.86756300926208	stim	5		60	280.8138220310211	0.497967004776001
17	99.36553001403809	stim	0		120	281.3117890357971	0.9999909400939941
17	100.36552095413208	stim	1		74	282.3117799758911	0.6163828372955322
17	100.98190379142761	stim	2		128	282.92816281318665	1.0667481422424316
17	102.04865193367004	stim	3		60	283.9949109554291	0.5002059936523438
17	102.54885792732239	stim	4		37	284.4951169490814	1.6103949546813965
17	102.84074592590332	response	4	space		284.78700494766235	
17	104.15925288200378	stim	5		60	286.1055119037628	0.49797511100769043
18	104.65722799301147	stim	0		120	286.6034870147705	1.0000028610229492
18	105.65723085403442	stim	1		72	287.60348987579346	0.5996890068054199
18	106.25691986083984	stim	2		16	288.2031788825989	0.13343405723571777
18	106.39035391807556	stim	3		60	288.3366129398346	0.5001699924468994
18	106.89052391052246	stim	4		96	288.8367829322815	1.2687349319458008
18	107.6739809513092	response	4	space		289.62023997306824	
18	108.15925884246826	stim	5		60	290.1055178642273	0.49793505668640137
19	108.65719389915466	stim	0		120	290.6034529209137	0.9999899864196777
19	109.65718388557434	stim	1		72	291.6034429073334	0.5996930599212646
19	110.2568769454956	stim	2		256	292.20313596725464	2.133430004119873
19	112.39030694961548	stim	3		60	294.3365659713745	0.5001740455627441
19	112.89048099517822	stim	4		68	294.83674001693726	2.160295009613037
19	113.44065380096436	response	4	space		295.3869128227234	
19	115.05077600479126	stim	5		60	296.9970350265503	0.4979689121246338
20	115.5487449169159	stim	0		120	297.4950039386749	0.9999909400939941
20	116.54873585700989	stim	1		54	298.4949948787689	0.44974398612976074
20	116.99847984313965	stim	2		64	298.9447388648987	0.5333991050720215
20	117.53187894821167	stim	3		60	299.4781379699707	0.5002079010009766
20	118.03208684921265	stim	4		88	299.9783458709717	1.3353590965270996
20	118.74883389472961	response	4	space		300.69509291648865	
20	119.36744594573975	stim	5		60	301.3137049674988	0.49793386459350586
21	119.86537981033325	stim	0		120	301.8116388320923	0.9999721050262451
21	120.8653519153595	stim	1		77	302.81161093711853	0.6414439678192139
21	121.50679588317871	stim	2		16	303.45305490493774	0.1333940029144287
21	121.64018988609314	stim	3		60	303.5864489078522	0.5002241134643555
21	122.1404139995575	stim	4		83	304.0866730213165	0.885361909866333
21	122.81550693511963	response	4	space		304.76176595687866	
21	123.02577590942383	stim	5		60	304.97203493118286	0.49799203872680664
22	123.52376794815063	stim	0		120	305.47002696990967	0.9999589920043945
22	124.52372694015503	stim	1		78	306.46998596191406	0.6497359275817871
22	125.17346286773682	stim	2		128	307.11972188949585	1.0667650699615479
22	126.24022793769836	stim	3		60	308.1864869594574	0.5001728534698486
22	126.74040079116821	stim	4		66	308.68665981292725	1.6103150844573975
22	127.27384281158447	response	4	space		309.2201018333435	
22	128.3507158756256	stim	5		60	310.29697489738464	0.4979739189147949
23	128.8486897945404	stim	0		120	310.79494881629944	0.9999520778656006
23	129.848641872406	stim	1		77	311.79490089416504	0.6414570808410645
23	130.49009895324707	stim	2		128	312.4363579750061	1.0667240619659424
23	131.556823015213	stim	3		60	313.50308203697205	0.5001919269561768
23	132.0570149421692	stim	4		68	314.0032739639282	1.7436728477478027
23	132.6071548461914	response	4	space		314.55341386795044	
23	133.800687789917	stim	5		60	315.746946811676	0.49791622161865234
24	134.29860401153564	stim	0		120	316.2448630332947	1.0000278949737549
24	135.2986319065094	stim	1		74	317.24489092826843	0.6163690090179443
24	135.91500091552734	stim	2		256	317.8612599372864	2.1333820819854736
24	138.04838299751282	stim	3		60	319.99464201927185	0.5002379417419434
24	138.54862093925476	stim	4		54	320.4948799610138	1.7270119190216064
24	138.973956823349	response	4	space		320.92021584510803	
24	140.27563285827637	stim	5		60	322.2218918800354	0.4979579448699951
25	140.77359080314636	stim	0		120	322.7198498249054	1.0000481605529785
25	141.77363896369934	stim	1		58	323.7198979854584	0.48294901847839355
25	142.25658798217773	stim	2		256	324.20284700393677	2.133469820022583
25	144.39005780220032	stim	3		60	326.33631682395935	0.5001721382141113
25	144.89022994041443	stim	4		47	326.83648896217346	1.7853429317474365
25	145.265300989151	response	4	space		327.21156001091003	
25	146.67557287216187	stim	5		60	328.6218318939209	0.4980149269104004
26	147.17358779907227	stim	0		120	329.1198468208313	0.9999730587005615
26	148.17356085777283	stim	1		59	330.11981987953186	0.49136900901794434
26	148.66492986679077	stim	2		32	330.6111888885498	0.26673293113708496
26	148.93166279792786	stim	3		60	330.8779218196869	0.5001649856567383
26	149.4318277835846	stim	4		76	331.3780868053436	0.9937160015106201
26	150.04859685897827	response	4	space		331.9948558807373	
26	150.42554378509521	stim	5		60	332.37180280685425	0.4979970455169678
27	150.92354083061218	stim	0		120	332.8697998523712	0.9999980926513672
27	151.92353892326355	stim	1		70	333.8697979450226	0.5830590724945068
27	152.50659799575806	stim	2		32	334.4528570175171	0.2667357921600342
27	152.7733337879181	stim	3		60	334.7195928096771	0.500251054763794
27	153.27358484268188	stim	4		84	335.2198438644409	1.433413028717041
27	153.956964969635	response	4	space		335.90322399139404	
27	154.70699787139893	stim	5		60	336.65325689315796	0.49987196922302246
28	155.20686984062195	stim	0		120	337.153128862381	1.0000700950622559
28	156.2069399356842	stim	1		76	338.15319895744324	0.6328668594360352
28	156.83980679512024	stim	2		16	338.7860658168793	0.13349103927612305
28	156.97329783439636	stim	3		60	338.9195568561554	0.5001859664916992
28	157.47348380088806	stim	4		85	339.4197428226471	0.9353799819946289
28	158.1652388572693	response	4	space		340.1114978790283	
28	158.4088637828827	stim	5		60	340.3551228046417	0.4979550838470459
29	158.90681886672974	stim	0		120	340.85307788848877	1.000006914138794
29	159.90682578086853	stim	1		59	341.85308480262756	0.49132418632507324
29	160.3981499671936	stim	2		16	342.34440898895264	0.13343596458435059
29	160.53158593177795	stim	3		60	342.477844953537	0.5002000331878662
29	161.03178596496582	stim	4		87	342.97804498672485	0.9000730514526367
29	161.74022698402405	response	4	space		343.6864860057831	
29	161.93185901641846	stim	5		60	343.8781180381775	0.49986791610717773
30	162.43172693252563	stim	0		120	344.37798595428467	1.0000028610229492
30	163.43172979354858	stim	1		67	345.3779888153076	0.5580751895904541
30	163.98980498313904	stim	2		512	345.93606400489807	4.266763925552368
30	168.2565689086914	stim	3		60	350.20282793045044	0.5001969337463379
30	168.75676584243774	stim	4		89	350.7030248641968	3.252017021179199
30	169.48183798789978	response	4	space		351.4280970096588	
30	172.00878286361694	stim	5		60	353.955041885376	0.4979391098022461
31	172.5067219734192	stim	0		120	354.4529809951782	0.9999790191650391
31	173.50670099258423	stim	1		61	355.45296001434326	0.508004903793335
31	174.01470589637756	stim	2		512	355.9609649181366	4.266743898391724
31	178.2814497947693	stim	3		60	360.2277088165283	0.5001881122589111
31	178.7816379070282	stim	4		35	360.72789692878723	2.4853649139404297
31	179.0567729473114	response	4	space		361.00303196907043	
31	181.26700282096863	stim	5		60	363.21326184272766	0.49802517890930176
32	181.76502799987793	stim	0		120	363.71128702163696	0.9998979568481445
32	182.76492595672607	stim	1		68	364.7111849784851	0.5664420127868652
32	183.33136796951294	stim	2		512	365.277626991272	4.266671895980835
32	187.59803986549377	stim	3		60	369.5442988872528	0.5001790523529053
32	188.09821891784668	stim	4		67	370.0444779396057	5.37717604637146
32	188.64003086090088	response	4	space		370.5862898826599	
32	193.47539496421814	stim	5		60	375.4216539859772	0.49784302711486816
33	193.973237991333	stim	0		120	375.91949701309204	1.0000169277191162
33	194.97325491905212	stim	1		77	376.91951394081116	0.6413679122924805
33	195.6146228313446	stim	2		64	377.56088185310364	0.5333671569824219
33	196.14798998832703	stim	3		60	378.09424901008606	0.5002429485321045
33	196.64823293685913	stim	4		58	378.59449195861816	1.4186248779296875
33	197.11502385139465	response	4	space		379.0612828731537	
33	198.06685781478882	stim	5		60	380.01311683654785	0.49796509742736816
34	198.5648229122162	stim	0		120	380.5110819339752	1.0000669956207275
34	199.5648899078369	stim	1		69	381.51114892959595	0.5747320652008057
34	200.13962197303772	stim	2		128	382.08588099479675	1.0666909217834473
34	201.20631289482117	stim	3		60	383.1525719165802	0.5002028942108154
34	201.70651578903198	stim	4		73	383.652774810791	1.3853302001953125
34	202.29824995994568	response	4	space		384.2445089817047	
34	203.0918459892273	stim	5		60	385.0381050109863	0.4979848861694336
35	203.58983087539673	stim	0		120	385.53608989715576	1.000020980834961
35	204.5898518562317	stim	1		76	386.5361108779907	0.633033037185669
35	205.22288489341736	stim	2		32	387.1691439151764	0.26676106452941895
35	205.48964595794678	stim	3		60	387.4359049797058	0.5001740455627441
35	205.98982000350952	stim	4		84	387.93607902526855	0.9353628158569336
35	206.67326092720032	response	4	space		388.61951994895935	
35	206.92518281936646	stim	5		60	388.8714418411255	0.49794507026672363
36	207.42312788963318	stim	0		120	389.3693869113922	1.0000059604644775
36	208.42313385009766	stim	1		55	390.3693928718567	0.4580090045928955
36	208.88114285469055	stim	2		32	390.8274018764496	0.26677894592285156
36	209.1479218006134	stim	3		60	391.09418082237244	0.5001521110534668
36	209.64807391166687	stim	4		59	391.5943329334259	0.8187179565429688
36	210.12322783470154	response	4	space		392.06948685646057	
36	210.46679186820984	stim	5		60	392.4130508899689	0.49793291091918945
37	210.96472477912903	stim	0		120	392.91098380088806	1.0000431537628174
37	211.96476793289185	stim	1		72	393.9110269546509	0.5997178554534912
37	212.56448578834534	stim	2		64	394.51074481010437	0.5333361625671387
37	213.09782195091248	stim	3		60	395.0440809726715	0.5002398490905762
37	213.59806180000305	stim	4		62	395.5443208217621	1.2270760536193848
37	214.0981228351593	response	4	space		396.04438185691833	
37	214.82513785362244	stim	5		60	396.77139687538147	0.49796414375305176
38	215.3231019973755	stim	0		120	397.2693610191345	0.9999768733978271
38	216.32307887077332	stim	1		68	398.26933789253235	0.5663490295410156
38	216.88942790031433	stim	2		16	398.83568692207336	0.1334550380706787
38	217.022882938385	stim	3		60	398.96914196014404	0.5001580715179443
38	217.52304100990295	stim	4		72	399.469300031662	0.7167778015136719
38	218.10658979415894	response	4	space		400.05284881591797	
38	218.23981881141663	stim	5		60	400.18607783317566	0.49989819526672363
39	218.73971700668335	stim	0		120	400.6859760284424	0.9999887943267822
39	219.73970580101013	stim	1		77	401.68596482276917	0.6413111686706543
39	220.3810169696808	stim	2		256	402.3272759914398	2.1334638595581055
39	222.5144808292389	stim	3		60	404.4607398509979	0.5002291202545166
39	223.0147099494934	stim	4		34	404.96096897125244	2.3853769302368164
39	223.28142285346985	response	4	space		405.2276818752289	
39	225.40008687973022	stim	5		60	407.34634590148926	0.4978981018066406
40	225.89798498153687	stim	0		120	407.8442440032959	0.9999969005584717
40	226.89798188209534	stim	1		66	408.84424090385437	0.5497119426727295
40	227.44769382476807	stim	2		16	409.3939528465271	0.13355302810668945
40	227.58124685287476	stim	3		60	409.5275058746338	0.5000820159912109
40	228.08132886886597	stim	4		74	410.027587890625	0.8270609378814697
40	228.68145489692688	response	4	space		410.6277139186859	
40	228.90838980674744	stim	5		60	410.85464882850647	0.49793410301208496
41	229.40632390975952	stim	0		120	411.35258293151855	0.9999599456787109
41	230.40628385543823	stim	1		69	412.35254287719727	0.5746920108795166
41	230.98097586631775	stim	2		128	412.9272348880768	1.0667591094970703
41	232.04773497581482	stim	3		60	413.99399399757385	0.5001850128173828
41	232.5479199886322	stim	4		79	414.49417901039124	1.8937180042266846
41	233.18972396850586	response	4	space		415.1359829902649	
41	234.4416379928589	stim	5		60	416.3878970146179	0.4979720115661621
42	234.93961000442505	stim	0		120	416.8858690261841	0.9999778270721436
42	235.9395878314972	stim	1		66	417.8858468532562	0.5497291088104248
42	236.48931694030762	stim	2		128	418.43557596206665	1.0667710304260254
42	237.55608797073364	stim	3		60	419.5023469924927	0.5002079010009766
42	238.05629587173462	stim	4		64	420.00255489349365	1.9102771282196045
42	238.5730619430542	response	4	space		420.51932096481323	
42	239.96657299995422	stim	5		60	421.91283202171326	0.4979698657989502
43	240.46454286575317	stim	0		120	422.4108018875122	1.0000970363616943
43	241.46463990211487	stim	1		63	423.4108989238739	0.524630069732666
43	241.98926997184753	stim	2		256	423.93552899360657	2.1334049701690674
43	244.1226749420166	stim	3		60	426.06893396377563	0.5003280639648438
43	244.62300300598145	stim	4		62	426.5692620277405	1.676919937133789
43	245.12303400039673	response	4	space		427.06929302215576	
43	246.29992294311523	stim	5		60	428.24618196487427	0.4978809356689453
44	246.79780387878418	stim	0		120	428.7440629005432	0.9999880790710449
44	247.79779195785522	stim	1		68	429.74405097961426	0.5664000511169434
44	248.36419200897217	stim	2		16	430.3104510307312	0.13344979286193848
44	248.4976418018341	stim	3		60	430.44390082359314	0.500136137008667
44	248.99777793884277	stim	4		76	430.9440369606018	0.885382890701294
44	249.61457681655884	response	4	space		431.56083583831787	
44	249.88316082954407	stim	5		60	431.8294198513031	0.49798011779785156
45	250.38114094734192	stim	0		120	432.32739996910095	1.0000109672546387
45	251.38115191459656	stim	1		62	433.3274109363556	0.5164098739624023
45	251.89756178855896	stim	2		64	433.843820810318	0.5333352088928223
45	252.43089699745178	stim	3		60	434.3771560192108	0.5002188682556152
45	252.9311158657074	stim	4		102	434.87737488746643	1.6686959266662598
45	253.76465582847595	response	4	space		435.710914850235	
45	254.59981179237366	stim	5		60	436.5460708141327	0.497974157333374
46	255.09778594970703	stim	0		120	437.04404497146606	1.0000369548797607
46	256.0978229045868	stim	1		72	438.0440819263458	0.5996849536895752
46	256.69750785827637	stim	2		32	438.6437668800354	0.26672792434692383
46	256.9642357826233	stim	3		60	438.9104948043823	0.5001912117004395
46	257.46442699432373	stim	4		93	439.41068601608276	1.818655014038086
46	258.22290897369385	response	4	space		440.1691679954529	
46	259.2830820083618	stim	5		60	441.22934103012085	0.49796199798583984
47	259.78104400634766	stim	0		120	441.7273030281067	1.0000159740447998
47	260.78105998039246	stim	1		78	442.7273190021515	0.6497728824615479
47	261.430832862854	stim	2		32	443.37709188461304	0.2666890621185303
47	261.69752192497253	stim	3		60	443.64378094673157	0.500169038772583
47	262.1976909637451	stim	4		94	444.14394998550415	1.4020349979400635
47	262.9644949436188	response	4	space		444.9107539653778	
47	263.5997259616852	stim	5		60	445.5459849834442	0.49796104431152344
48	264.0976870059967	stim	0		120	446.04394602775574	1.0000169277191162
48	265.0977039337158	stim	1		63	447.04396295547485	0.5247290134429932
48	265.6224329471588	stim	2		64	447.56869196891785	0.5334329605102539
48	266.15586590766907	stim	3		60	448.1021249294281	0.5001769065856934
48	266.65604281425476	stim	4		59	448.6023018360138	1.4603500366210938
48	267.13115882873535	response	4	space		449.0774178504944	
48	268.11639285087585	stim	5		60	450.0626518726349	0.4979400634765625
49	268.6143329143524	stim	0		120	450.56059193611145	1.0000030994415283
49	269.61433601379395	stim	1		63	451.560595035553	0.524742841720581
49	270.1390788555145	stim	2		512	452.08533787727356	4.266711950302124
49	274.40579080581665	stim	3		60	456.3520498275757	0.5001881122589111
49	274.90597891807556	stim	4		30	456.8522379398346	3.177021026611328
49	275.1394398212433	response	4	space		457.0856988430023	
49	278.0829999446869	stim	5		60	460.0292589664459	0.4979360103607178
50	278.5809359550476	stim	0		120	460.52719497680664	1.0000250339508057
50	279.5809609889984	stim	1		62	461.52722001075745	0.5163428783416748
50	280.0973038673401	stim	2		512	462.0435628890991	4.267056941986084
50	284.3643608093262	stim	3		60	466.3106198310852	0.4998500347137451
50	284.8642108440399	stim	4		30	466.81046986579895	3.2519690990448
50	285.09762692451477	response	4	space		467.0438859462738	
50	288.1161799430847	stim	5		60	470.06243896484375	0.4980349540710449
51	288.61421489715576	stim	0		120	470.5604739189148	0.9999630451202393
51	289.614177942276	stim	1		73	471.56043696403503	0.6080658435821533
51	290.22224378585815	stim	2		128	472.1685028076172	1.0668120384216309
51	291.2890558242798	stim	3		60	473.2353148460388	0.5001530647277832
51	291.78920888900757	stim	4		68	473.7354679107666	1.7603061199188232
51	292.3393259048462	response	4	space		474.2855849266052	
51	293.5495150089264	stim	5		60	475.4957740306854	0.49796485900878906
52	294.0474798679352	stim	0		120	475.9937388896942	1.0000240802764893
52	295.04750394821167	stim	1		68	476.9937629699707	0.5664019584655762
52	295.61390590667725	stim	2		128	477.5601649284363	1.0667009353637695
52	296.680606842041	stim	3		60	478.62686586380005	0.5001959800720215
52	297.18080282211304	stim	4		48	479.12706184387207	1.6854140758514404
52	297.5642158985138	response	4	space		479.5104749202728	
52	298.8662168979645	stim	5		60	480.8124759197235	0.49791789054870605
53	299.3641347885132	stim	0		120	481.3103938102722	1.0000391006469727
53	300.36417388916016	stim	1		72	482.3104329109192	0.599635124206543
53	300.9638090133667	stim	2		32	482.91006803512573	0.2667958736419678
53	301.23060488700867	stim	3		60	483.1768639087677	0.50018310546875
53	301.7307879924774	stim	4		73	483.67704701423645	0.9520208835601807
53	302.3225529193878	response	4	space		484.26881194114685	
53	302.6828088760376	stim	5		60	484.62906789779663	0.4979400634765625
54	303.18074893951416	stim	0		120	485.1270079612732	1.0000009536743164
54	304.1807498931885	stim	1		60	486.1270089149475	0.49974703788757324
54	304.68049693107605	stim	2		64	486.6267559528351	0.5333778858184814
54	305.21387481689453	stim	3		60	487.16013383865356	0.5002260208129883
54	305.7141008377075	stim	4		73	487.66035985946655	1.3185720443725586
54	306.3058879375458	response	4	space		488.2521469593048	
54	307.0326728820801	stim	5		60	488.9789319038391	0.4980340003967285
55	307.5307068824768	stim	0		120	489.47696590423584	1.0000300407409668
55	308.5307369232178	stim	1		54	490.4769959449768	0.44971489906311035
55	308.9804518222809	stim	2		512	490.9267108440399	4.2667131423950195
55	313.2471649646759	stim	3		60	495.19342398643494	0.5002338886260986
55	313.747398853302	stim	4		40	495.69365787506104	2.5686089992523193
55	314.06413078308105	response	4	space		496.0103898048401	
55	316.3160078525543	stim	5		60	498.26226687431335	0.4980051517486572
56	316.814013004303	stim	0		120	498.760272026062	0.9999828338623047
56	317.8139958381653	stim	1		57	499.7602548599243	0.47476911544799805
56	318.2887649536133	stim	2		256	500.2350239753723	2.133388042449951
56	320.42215299606323	stim	3		60	502.36841201782227	0.500201940536499
56	320.92235493659973	stim	4		35	502.86861395835876	1.7602839469909668
56	321.1974368095398	response	4	space		503.1436958312988	
56	322.6826388835907	stim	5		60	504.62889790534973	0.4980340003967285
57	323.1806728839874	stim	0		120	505.12693190574646	1.0000379085540771
57	324.1807107925415	stim	1		70	506.12696981430054	0.5828971862792969
57	324.7636079788208	stim	2		512	506.70986700057983	4.26677393913269
57	329.0303819179535	stim	3		60	510.9766409397125	0.5001780986785889
57	329.5305600166321	stim	4		74	511.4768190383911	4.210324764251709
57	330.13065791130066	response	4	space		512.0769169330597	
57	333.7408847808838	stim	5		60	515.6871438026428	0.49805617332458496
58	334.2389409542084	stim	0		120	516.1851999759674	0.9999668598175049
58	335.2389078140259	stim	1		65	517.1851668357849	0.5413379669189453
58	335.7802457809448	stim	2		64	517.7265048027039	0.5334820747375488
58	336.3137278556824	stim	3		60	518.2599868774414	0.5000879764556885
58	336.81381583213806	stim	4		107	518.7600748538971	3.518705129623413
58	337.68899297714233	response	4	space		519.6352519989014	
58	340.3325209617615	stim	5		60	522.2787799835205	0.4980158805847168
59	340.8305368423462	stim	0		120	522.7767958641052	0.9999301433563232
59	341.8304669857025	stim	1		61	523.7767260074615	0.5081298351287842
59	342.3385968208313	stim	2		64	524.2848558425903	0.5334141254425049
59	342.8720109462738	stim	3		60	524.8182699680328	0.50016188621521
59	343.372172832489	stim	4		96	525.318431854248	2.2020280361175537
59	344.1556029319763	response	4	space		526.1018619537354	
59	345.57420086860657	stim	5		60	527.5204598903656	0.49796509742736816
