trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
16	100.91550207138062	stim	4		95	170.66896724700928	4.235375881195068
16	101.69070291519165	response	4	space		171.4441680908203	
16	105.15087795257568	stim	5		60	174.90434312820435	0.4979391098022461
17	105.64881706237793	stim	0		120	175.4022822380066	1.0000019073486328
17	106.64881896972656	stim	1		74	176.40228414535522	0.6163780689239502
17	107.26519703865051	stim	2		512	177.01866221427917	4.266710996627808
17	111.53190803527832	stim	3		60	181.28537321090698	0.5001859664916992
17	112.03209400177002	stim	4		48	181.78555917739868	3.6519949436187744
17	112.41557192802429	response	4	space		182.16903710365295	
17	115.6840889453888	stim	5		60	185.43755412101746	0.49797916412353516
18	116.18206810951233	stim	0		120	185.935533285141	1.0000309944152832
18	117.18209910392761	stim	1		61	186.93556427955627	0.5079989433288574
18	117.69009804725647	stim	2		64	187.44356322288513	0.533653974533081
18	118.22375202178955	stim	3		60	187.9772171974182	0.4999558925628662
18	118.72370791435242	stim	4		68	188.47717308998108	1.1770009994506836
18	119.27374696731567	response	4	space		189.02721214294434	
18	119.9007089138031	stim	5		60	189.65417408943176	0.4980020523071289
19	120.39871096611023	stim	0		120	190.1521761417389	0.9999971389770508
19	121.39870810508728	stim	1		74	191.15217328071594	0.6163749694824219
19	122.0150830745697	stim	2		512	191.76854825019836	4.26671290397644
19	126.28179597854614	stim	3		60	196.0352611541748	0.500190019607544
19	126.78198599815369	stim	4		92	196.53545117378235	3.5603249073028564
19	127.52391910552979	response	4	space		197.27738428115845	
19	130.34231090545654	stim	5		60	200.0957760810852	0.49794721603393555
20	130.84025812149048	stim	0		120	200.59372329711914	0.9999690055847168
20	131.8402271270752	stim	1		57	201.59369230270386	0.4747958183288574
20	132.31502294540405	stim	2		64	202.06848812103271	0.5334019660949707
20	132.84842491149902	stim	3		60	202.60189008712769	0.5021800994873047
20	133.35060501098633	stim	4		88	203.104070186615	1.450118064880371
20	134.0653600692749	response	4	space		203.81882524490356	
20	134.8007230758667	stim	5		60	204.55418825149536	0.49788594245910645
21	135.2986090183258	stim	0		120	205.05207419395447	0.9999659061431885
21	136.298574924469	stim	1		76	206.05204010009766	0.6330511569976807
21	136.93162608146667	stim	2		256	206.68509125709534	2.133415937423706
21	139.06504201889038	stim	3		60	208.81850719451904	0.5001959800720215
21	139.5652379989624	stim	4		47	209.31870317459106	2.543617010116577
21	139.94029808044434	response	4	space		209.693763256073	
21	142.10885500907898	stim	5		60	211.86232018470764	0.4979851245880127
22	142.606840133667	stim	0		120	212.36030530929565	1.000011920928955
22	143.60685205459595	stim	1		58	213.3603172302246	0.4830610752105713
22	144.08991312980652	stim	2		64	213.84337830543518	0.5333797931671143
22	144.62329292297363	stim	3		60	214.3767580986023	0.5001890659332275
22	145.12348198890686	stim	4		75	214.87694716453552	1.0687201023101807
22	145.73199892044067	response	4	space		215.48546409606934	
22	146.19220209121704	stim	5		60	215.9456672668457	0.49793386459350586
23	146.69013595581055	stim	0		120	216.4436011314392	0.9999971389770508
23	147.6901330947876	stim	1		72	217.44359827041626	0.5997159481048584
23	148.28984904289246	stim	2		64	218.04331421852112	0.5334029197692871
23	148.82325196266174	stim	3		60	218.5767171382904	0.5001950263977051
23	149.32344698905945	stim	4		74	219.0769121646881	0.9520261287689209
23	149.92356204986572	response	4	space		219.67702722549438	
23	150.27547311782837	stim	5		60	220.02893829345703	0.4979867935180664
24	150.77345991134644	stim	0		120	220.5269250869751	0.9999890327453613
24	151.7734489440918	stim	1		66	221.52691411972046	0.5497231483459473
24	152.32317209243774	stim	2		64	222.0766372680664	0.5333948135375977
24	152.85656690597534	stim	3		60	222.610032081604	0.5001940727233887
24	153.35676097869873	stim	4		64	223.1102261543274	1.6437280178070068
24	153.87353706359863	response	4	space		223.6270022392273	
24	155.00048899650574	stim	5		60	224.7539541721344	0.4979419708251953
25	155.49843096733093	stim	0		120	225.2518961429596	0.9999940395355225
25	156.49842500686646	stim	1		78	226.25189018249512	0.6497530937194824
25	157.14817810058594	stim	2		32	226.9016432762146	0.26675891876220703
25	157.41493701934814	stim	3		60	227.1684021949768	0.5002169609069824
25	157.91515398025513	stim	4		77	227.6686191558838	0.9352970123291016
25	158.54022908210754	response	4	space		228.2936942577362	
25	158.85045099258423	stim	5		60	228.6039161682129	0.49802112579345703
26	159.34847211837769	stim	0		120	229.10193729400635	0.9999659061431885
26	160.34843802452087	stim	1		73	230.10190320014954	0.6080310344696045
26	160.95646905899048	stim	2		128	230.70993423461914	1.0667078495025635
26	162.02317690849304	stim	3		60	231.7766420841217	0.5001850128173828
26	162.52336192131042	stim	4		58	232.2768270969391	1.0938282012939453
26	162.99012207984924	response	4	space		232.7435872554779	
26	163.61719012260437	stim	5		60	233.37065529823303	0.4978928565979004
27	164.11508297920227	stim	0		120	233.86854815483093	0.9999990463256836
27	165.11508202552795	stim	1		60	234.86854720115662	0.4996778964996338
27	165.6147599220276	stim	2		256	235.36822509765625	2.1334280967712402
27	167.74818801879883	stim	3		60	237.5016531944275	0.5001909732818604
27	168.2483789920807	stim	4		59	238.00184416770935	1.9436330795288086
27	168.723473072052	response	4	space		238.47693824768066	
27	170.1920120716095	stim	5		60	239.94547724723816	0.4980008602142334
28	170.69001293182373	stim	0		120	240.4434781074524	1.0000221729278564
28	171.6900351047516	stim	1		75	241.44350028038025	0.6246919631958008
28	172.3147270679474	stim	2		16	242.06819224357605	0.13346505165100098
28	172.4481921195984	stim	3		60	242.20165729522705	0.5002188682556152
28	172.948410987854	stim	4		84	242.70187616348267	1.0602469444274902
28	173.63174200057983	response	4	space		243.3852071762085	
28	174.0086579322815	stim	5		60	243.76212310791016	0.49799108505249023
29	174.50664901733398	stim	0		120	244.26011419296265	1.0000040531158447
29	175.50665307044983	stim	1		55	245.2601182460785	0.4580249786376953
29	175.96467804908752	stim	2		128	245.7181432247162	1.0667898654937744
29	177.0314679145813	stim	3		60	246.78493309020996	0.5001840591430664
29	177.53165197372437	stim	4		62	247.28511714935303	1.7602930068969727
29	178.03174591064453	response	4	space		247.7852110862732	
29	179.29194498062134	stim	5		60	249.04541015625	0.49794793128967285
30	179.789892911911	stim	0		120	249.54335808753967	1.0000331401824951
30	180.7899260520935	stim	1		62	250.54339122772217	0.5163829326629639
30	181.30630898475647	stim	2		128	251.05977416038513	1.066709041595459
30	182.37301802635193	stim	3		60	252.1264832019806	0.5002050399780273
30	182.87322306632996	stim	4		67	252.62668824195862	2.027026891708374
30	183.4150149822235	response	4	space		253.16848015785217	
30	184.90024995803833	stim	5		60	254.653715133667	0.49799108505249023
31	185.39824104309082	stim	0		120	255.15170621871948	1.0000250339508057
31	186.39826607704163	stim	1		70	256.1517312526703	0.5830810070037842
31	186.9813470840454	stim	2		32	256.7348122596741	0.2666919231414795
31	187.2480390071869	stim	3		60	257.00150418281555	0.5002400875091553
31	187.74827909469604	stim	4		66	257.5017442703247	0.8352658748626709
31	188.28166913986206	response	4	space		258.0351343154907	
31	188.58354496955872	stim	5		60	258.3370101451874	0.4980311393737793
32	189.0815761089325	stim	0		120	258.83504128456116	0.9999890327453613
32	190.08156514167786	stim	1		72	259.8350303173065	0.5997209548950195
32	190.68128609657288	stim	2		256	260.43475127220154	2.1334128379821777
32	192.81469893455505	stim	3		60	262.5681641101837	0.5001599788665771
32	193.31485891342163	stim	4		55	263.0683240890503	1.6353480815887451
32	193.75658106803894	response	4	space		263.5100462436676	
32	194.95020699501038	stim	5		60	264.70367217063904	0.49796295166015625
33	195.44816994667053	stim	0		120	265.2016351222992	1.0000131130218506
33	196.44818305969238	stim	1		74	266.20164823532104	0.6163699626922607
33	197.06455302238464	stim	2		256	266.8180181980133	2.1334009170532227
33	199.19795393943787	stim	3		60	268.9514191150665	0.5001811981201172
33	199.69813513755798	stim	4		46	269.45160031318665	2.6520907878875732
33	200.06495809555054	response	4	space		269.8184232711792	
33	202.35022592544556	stim	5		60	272.1036911010742	0.497913122177124
34	202.84813904762268	stim	0		120	272.60160422325134	1.0000410079956055
34	203.8481800556183	stim	1		74	273.60164523124695	0.6163280010223389
34	204.46450805664062	stim	2		32	274.2179732322693	0.26673388481140137
34	204.73124194145203	stim	3		60	274.4847071170807	0.5001850128173828
34	205.2314269542694	stim	4		75	274.98489212989807	0.8520090579986572
34	205.83979296684265	response	4	space		275.5932581424713	
34	206.08343601226807	stim	5		60	275.83690118789673	0.49799299240112305
35	206.5814290046692	stim	0		120	276.33489418029785	1.0000019073486328
35	207.58143091201782	stim	1		54	277.3348960876465	0.44970703125
35	208.03113794326782	stim	2		16	277.7846031188965	0.13348007202148438
35	208.1646180152893	stim	3		60	277.91808319091797	0.5000779628753662
35	208.66469597816467	stim	4		86	278.41816115379333	0.8084139823913574
35	209.36484599113464	response	4	space		279.1183111667633	
35	209.47310996055603	stim	5		60	279.2265751361847	0.4999091625213623
36	209.9730191230774	stim	0		120	279.72648429870605	1.0000598430633545
36	210.97307896614075	stim	1		75	280.7265441417694	0.6247100830078125
36	211.59778904914856	stim	2		16	281.3512542247772	0.13342905044555664
36	211.73121809959412	stim	3		60	281.4846832752228	0.500173807144165
36	212.23139190673828	stim	4		84	281.98485708236694	0.875042200088501
36	212.9148440361023	response	4	space		282.66830921173096	
36	213.10643410682678	stim	5		60	282.85989928245544	0.4998939037322998
37	213.60632801055908	stim	0		120	283.35979318618774	1.0000560283660889
37	214.60638403892517	stim	1		59	284.35984921455383	0.49141502380371094
37	215.09779906272888	stim	2		32	284.85126423835754	0.266711950302124
37	215.364511013031	stim	3		60	285.11797618865967	0.5002090930938721
37	215.86472010612488	stim	4		71	285.61818528175354	0.7936220169067383
37	216.4397530555725	response	4	space		286.1932182312012	
37	216.65834212303162	stim	5		60	286.4118072986603	0.49805283546447754
38	217.1563949584961	stim	0		120	286.90986013412476	0.9999151229858398
38	218.15631008148193	stim	1		70	287.9097752571106	0.5830378532409668
38	218.7393479347229	stim	2		256	288.49281311035156	2.133395195007324
38	220.87274312973022	stim	3		60	290.6262083053589	0.500208854675293
38	221.37295198440552	stim	4		44	291.1264171600342	2.010395050048828
38	221.7230350971222	response	4	space		291.47650027275085	
38	223.38334703445435	stim	5		60	293.136812210083	0.49802398681640625
39	223.88137102127075	stim	0		120	293.6348361968994	0.9999449253082275
39	224.88131594657898	stim	1		75	294.63478112220764	0.6246600151062012
39	225.50597596168518	stim	2		256	295.25944113731384	2.1334340572357178
39	227.6394100189209	stim	3		60	297.39287519454956	0.5001308917999268
39	228.13954091072083	stim	4		43	297.8930060863495	2.035353183746338
39	228.48141503334045	response	4	space		298.2348802089691	
39	230.17489409446716	stim	5		60	299.9283592700958	0.4979729652404785
40	230.67286705970764	stim	0		120	300.4263322353363	1.0000040531158447
40	231.6728711128235	stim	1		59	301.42633628845215	0.4914219379425049
40	232.164293050766	stim	2		32	301.91775822639465	0.2667529582977295
40	232.43104600906372	stim	3		60	302.1845111846924	0.5002260208129883
40	232.9312720298767	stim	4		78	302.68473720550537	1.2520020008087158
40	233.5646529197693	response	4	space		303.31811809539795	
40	234.18327403068542	stim	5		60	303.9367392063141	0.4980010986328125
41	234.68127512931824	stim	0		120	304.4347403049469	0.9999690055847168
41	235.68124413490295	stim	1		69	305.4347093105316	0.5746848583221436
41	236.2559289932251	stim	2		512	306.00939416885376	4.266710996627808
41	240.5226399898529	stim	3		60	310.27610516548157	0.5001590251922607
41	241.02279901504517	stim	4		52	310.7762641906738	3.2020480632781982
41	241.4395890235901	response	4	space		311.19305419921875	
41	244.22484707832336	stim	5		60	313.978312253952	0.4979739189147949
42	244.72282099723816	stim	0		120	314.4762861728668	0.9999489784240723
42	245.72276997566223	stim	1		77	315.4762351512909	0.6414690017700195
42	246.36423897743225	stim	2		256	316.1177041530609	2.133378028869629
42	248.49761700630188	stim	3		60	318.25108218193054	0.5001840591430664
42	248.99780106544495	stim	4		63	318.7512662410736	2.726973056793213
42	249.50618600845337	response	4	space		319.25965118408203	
42	251.72477412223816	stim	5		60	321.4782392978668	0.497938871383667
43	252.22271299362183	stim	0		120	321.9761781692505	0.9999949932098389
43	253.22270798683167	stim	1		67	322.9761731624603	0.5581059455871582
43	253.78081393241882	stim	2		32	323.5342791080475	0.26674318313598633
43	254.0475571155548	stim	3		60	323.8010222911835	0.5001997947692871
43	254.5477569103241	stim	4		50	324.30122208595276	0.7436180114746094
43	254.94787502288818	response	4	space		324.70134019851685	
43	255.2913749217987	stim	5		60	325.04484009742737	0.4980621337890625
44	255.78943705558777	stim	0		120	325.54290223121643	0.9999299049377441
44	256.7893669605255	stim	1		65	326.5428321361542	0.5414571762084961
44	257.330824136734	stim	2		32	327.08428931236267	0.2667818069458008
44	257.5976059436798	stim	3		60	327.3510711193085	0.5001950263977051
44	258.0978009700775	stim	4		73	327.8512661457062	0.802030086517334
44	258.6894769668579	response	4	space		328.4429421424866	
44	258.89983105659485	stim	5		60	328.6532962322235	0.4979109764099121
45	259.39774203300476	stim	0		120	329.1512072086334	0.9999940395355225
45	260.3977360725403	stim	1		68	330.15120124816895	0.5663590431213379
45	260.9640951156616	stim	2		16	330.7175602912903	0.13344097137451172
45	261.09753608703613	stim	3		60	330.8510012626648	0.5002100467681885
45	261.5977461338043	stim	4		70	331.351211309433	0.7250277996063232
45	262.1644489765167	response	4	space		331.9179141521454	
45	262.32277393341064	stim	5		60	332.0762391090393	0.4998791217803955
46	262.82265305519104	stim	0		120	332.5761182308197	1.0000059604644775
46	263.8226590156555	stim	1		78	333.5761241912842	0.6497180461883545
46	264.4723770618439	stim	2		16	334.22584223747253	0.1334400177001953
46	264.60581707954407	stim	3		60	334.35928225517273	0.5001399517059326
46	265.10595703125	stim	4		71	334.85942220687866	0.7584939002990723
46	265.6810989379883	response	4	space		335.43456411361694	
46	265.8644509315491	stim	5		60	335.61791610717773	0.49989819526672363
47	266.3643491268158	stim	0		120	336.11781430244446	0.999992847442627
47	267.3643419742584	stim	1		70	337.1178071498871	0.5831000804901123
47	267.94744205474854	stim	2		128	337.7009072303772	1.0666840076446533
47	269.0141260623932	stim	3		60	338.76759123802185	0.5002059936523438
47	269.51433205604553	stim	4		57	339.2677972316742	1.7436699867248535
47	269.9728031158447	response	4	space		339.7262682914734	
47	271.2580020427704	stim	5		60	341.01146721839905	0.4980309009552002
48	271.7560329437256	stim	0		120	341.50949811935425	0.9998950958251953
48	272.7559280395508	stim	1		68	342.50939321517944	0.5664088726043701
48	273.32233691215515	stim	2		128	343.0758020877838	1.0670251846313477
48	274.3893620967865	stim	3		60	344.14282727241516	0.4998769760131836
48	274.8892390727997	stim	4		84	344.64270424842834	1.785348892211914
48	275.5726480484009	response	4	space		345.32611322402954	
48	276.6745879650116	stim	5		60	346.42805314064026	0.4979710578918457
49	277.17255902290344	stim	0		120	346.9260241985321	0.9999868869781494
49	278.1725459098816	stim	1		72	347.92601108551025	0.5997631549835205
49	278.7723090648651	stim	2		16	348.5257742404938	0.13338589668273926
49	278.90569496154785	stim	3		60	348.6591601371765	0.5001800060272217
49	279.4058749675751	stim	4		65	349.15934014320374	0.7084710597991943
49	279.9309799671173	response	4	space		349.684445142746	
49	280.11434602737427	stim	5		60	349.86781120300293	0.49990105628967285
50	280.61424708366394	stim	0		120	350.3677122592926	1.0000228881835938
50	281.61426997184753	stim	1		76	351.3677351474762	0.6329970359802246
50	282.24726700782776	stim	2		128	352.0007321834564	1.0667901039123535
50	283.3140571117401	stim	3		60	353.0675222873688	0.5001850128173828
50	283.8142421245575	stim	4		57	353.56770730018616	1.6103639602661133
50	284.27261114120483	response	4	space		354.0260763168335	
50	285.4246060848236	stim	5		60	355.17807126045227	0.4978909492492676
51	285.9224970340729	stim	0		120	355.67596220970154	0.9999840259552002
51	286.9224810600281	stim	1		55	356.67594623565674	0.45810699462890625
51	287.380588054657	stim	2		128	357.13405323028564	1.0667240619659424
51	288.4473121166229	stim	3		60	358.2007772922516	0.5001838207244873
51	288.9474959373474	stim	4		55	358.7009611129761	1.3269810676574707
51	289.3891899585724	response	4	space		359.14265513420105	
51	290.2744770050049	stim	5		60	360.02794218063354	0.4979889392852783
52	290.77246594429016	stim	0		120	360.5259311199188	0.9999880790710449
52	291.7724540233612	stim	1		71	361.52591919898987	0.591439962387085
52	292.3638939857483	stim	2		16	362.11735916137695	0.13343501091003418
52	292.4973289966583	stim	3		60	362.250794172287	0.500190019607544
52	292.99751901626587	stim	4		72	362.75098419189453	0.8519799709320068
52	293.58094906806946	response	4	space		363.3344142436981	
52	293.8494989871979	stim	5		60	363.60296416282654	0.4979970455169678
53	294.34749603271484	stim	0		120	364.1009612083435	0.9999659061431885
53	295.34746193885803	stim	1		57	365.1009271144867	0.4747180938720703
53	295.8221800327301	stim	2		512	365.57564520835876	4.266690015792847
53	300.08887004852295	stim	3		60	369.8423352241516	0.5001859664916992
53	300.58905601501465	stim	4		23	370.3425211906433	3.0020229816436768
53	300.7642319202423	response	4	space		370.517697095871	
53	303.5910789966583	stim	5		60	373.344544172287	0.4979851245880127
54	304.08906412124634	stim	0		120	373.842529296875	0.9999468326568604
54	305.0890109539032	stim	1		63	374.84247612953186	0.524773120880127
54	305.6137840747833	stim	2		64	375.367249250412	0.533444881439209
54	306.14722895622253	stim	3		60	375.9006941318512	0.5001630783081055
54	306.64739203453064	stim	4		65	376.4008572101593	1.2520060539245605
54	307.17241501808167	response	4	space		376.9258801937103	
54	307.8993980884552	stim	5		60	377.65286326408386	0.49795985221862793
55	308.3973579406738	stim	0		120	378.1508231163025	1.0000560283660889
55	309.3974139690399	stim	1		66	379.1508791446686	0.5496759414672852
55	309.9470899105072	stim	2		512	379.70055508613586	4.266753196716309
55	314.2138431072235	stim	3		60	383.9673082828522	0.5002038478851318
55	314.71404695510864	stim	4		80	384.4675121307373	3.110274076461792
55	315.36411690711975	response	4	space		385.1175820827484	
55	317.82432103157043	stim	5		60	387.5777862071991	0.497952938079834
56	318.32227396965027	stim	0		120	388.07573914527893	0.9999821186065674
56	319.32225608825684	stim	1		72	389.0757212638855	0.6006360054016113
56	319.92289209365845	stim	2		32	389.6763572692871	0.2658569812774658
56	320.1887490749359	stim	3		60	389.9422142505646	0.5001909732818604
56	320.6889400482178	stim	4		82	390.44240522384644	1.351989984512329
56	321.35568714141846	response	4	space		391.1091523170471	
56	322.0409300327301	stim	5		60	391.79439520835876	0.4979839324951172
57	322.5389139652252	stim	0		120	392.2923791408539	1.0000171661376953
57	323.5389311313629	stim	1		56	393.2923963069916	0.46636199951171875
57	324.00529313087463	stim	2		32	393.7587583065033	0.2667667865753174
57	324.27205991744995	stim	3		60	394.0255250930786	0.5001671314239502
57	324.7722270488739	stim	4		77	394.52569222450256	1.1103830337524414
57	325.3973591327667	response	4	space		395.1508243083954	
57	325.88261008262634	stim	5		60	395.636075258255	0.4980289936065674
58	326.3806390762329	stim	0		120	396.1341042518616	0.9999430179595947
58	327.3805820941925	stim	1		66	397.13404726982117	0.5497078895568848
58	327.9302899837494	stim	2		512	397.68375515937805	4.266737937927246
58	332.19702792167664	stim	3		60	401.9504930973053	0.50018310546875
58	332.6972110271454	stim	4		41	402.45067620277405	3.2269339561462402
58	333.0222430229187	response	4	space		402.77570819854736	
58	335.9241449832916	stim	5		60	405.6776101589203	0.49800801277160645
59	336.42215299606323	stim	0		120	406.1756181716919	0.9999809265136719
59	337.4221339225769	stim	1		75	407.17559909820557	0.6247889995574951
59	338.0469229221344	stim	2		256	407.80038809776306	2.1333792209625244
59	340.1803021430969	stim	3		60	409.9337673187256	0.5001938343048096
59	340.68049597740173	stim	4		53	410.4339611530304	2.768766164779663
59	341.1055700778961	response	4	space		410.8590352535248	
59	343.4492621421814	stim	5		60	413.20272731781006	0.4979238510131836
