trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.008318901062011719	stim	0		0	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	48.72080588340759	0.002588033676147461
dummy	0.01090693473815918	stim	1		0	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	48.72339391708374	0.0010950565338134766
dummy	0.012001991271972656	stim	2		2016	dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	48.724488973617554	16.79624891281128
dummy	1.5916709899902344	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	50.304157972335815	
dummy	3.1917760372161865	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	51.90426301956177	
dummy	4.791661024093628	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	53.50414800643921	
dummy	6.391690969467163	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	55.104177951812744	
dummy	7.99164605140686	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	56.70413303375244	
dummy	9.591686010360718	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	58.3041729927063	
dummy	11.19168210029602	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	59.9041690826416	
dummy	12.758347988128662	response	2	b		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	61.47083497047424	
dummy	12.791651010513306	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	61.50413799285889	
dummy	14.391733884811401	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	63.10422086715698	
dummy	15.991583108901978	pulse	2	t		dur	0.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-14_new-transposed-rot270.bmp	64.70407009124756	
0	16.808250904083252	stim	0		95	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	65.52073788642883	0.7917370796203613
0	17.591660022735596	pulse	0	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	66.30414700508118	
0	17.599987983703613	stim	1		96	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	66.3124749660492	0.7999289035797119
0	18.399916887283325	stim	2		576	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	67.1124038696289	4.8000030517578125
0	19.19167399406433	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	67.90416097640991	
0	20.79165506362915	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	69.50414204597473	
0	22.391601085662842	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	71.10408806800842	
0	22.941787004470825	response	2	b		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-0_new-rot180.bmp	71.6542739868164	
1	23.199919939041138	stim	0		96	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	71.91240692138672	0.7999529838562012
1	23.991519927978516	pulse	0	t		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	72.7040069103241	
1	23.99987292289734	stim	1		96	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	72.71235990524292	0.799976110458374
1	24.799849033355713	stim	2		576	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	73.5123360157013	4.800004959106445
1	25.591650009155273	pulse	2	t		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	74.30413699150085	
1	27.19160795211792	pulse	2	t		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	75.9040949344635	
1	28.11661696434021	response	2	b		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	76.82910394668579	
1	28.791500091552734	pulse	2	t		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-9_new-transposed-rot180.bmp	77.50398707389832	
2	29.599853992462158	stim	0		96	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	78.31234097480774	0.7999839782714844
2	30.391515970230103	pulse	0	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	79.10400295257568	
2	30.399837970733643	stim	1		96	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	79.11232495307922	0.8000531196594238
2	31.199891090393066	stim	2		768	dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	79.91237807273865	6.399930000305176
2	31.99161195755005	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	80.70409893989563	
2	33.591548919677734	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	82.30403590202332	
2	33.6332790851593	response	2	b		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	82.34576606750488	
2	35.191478967666626	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	83.9039659500122	
2	36.79158306121826	pulse	2	t		dur	64.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-transposed-rot270.bmp	85.50407004356384	
3	37.59982109069824	stim	0		96	dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	86.31230807304382	0.800015926361084
3	37.699865102767944	response	0	b		dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	86.41235208511353	
3	38.391530990600586	pulse	0	t		dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	87.10401797294617	
3	38.399837017059326	stim	1		96	dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	87.11232399940491	0.7999820709228516
3	39.19981908798218	stim	2		192	dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	87.91230607032776	1.6000149250030518
3	39.99153399467468	pulse	2	t		dur	2.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-15_new-rot270.bmp	88.70402097702026	
4	40.79983401298523	stim	0		96	isi	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-rot90.bmp	89.51232099533081	0.8000249862670898
4	41.59152007102966	pulse	0	t		isi	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-rot90.bmp	90.30400705337524	
4	41.59985899925232	stim	1		96	isi	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-rot90.bmp	90.3123459815979	0.7998590469360352
4	42.399718046188354	stim	2		192	isi	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-rot90.bmp	91.11220502853394	1.600174903869629
4	43.19156098365784	pulse	2	t		isi	4.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-18_new-rot90.bmp	91.90404796600342	
5	43.99989295005798	stim	0		96	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-2_new-rot180.bmp	92.71237993240356	0.7998490333557129
5	44.44985294342041	response	0	b		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-2_new-rot180.bmp	93.16233992576599	
5	44.79162907600403	pulse	0	t		dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-2_new-rot180.bmp	93.50411605834961	
5	44.799741983413696	stim	1		96	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-2_new-rot180.bmp	93.51222896575928	0.8001189231872559
5	45.59986090660095	stim	2		960	dur	16.0	../textures/snakes-new/density-4/snake_bp-3_density-4_id-2_new-rot180.bmp	94.31234788894653	7.999849081039429
