trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.1248319149017334	stim	0		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	178.73053097724915	0.003039121627807617
dummy	0.12787103652954102	stim	1		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	178.73357009887695	0.001168966293334961
dummy	0.12904000282287598	stim	2		1980	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	178.7347390651703	16.495659112930298
dummy	1.3082139492034912	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	179.9139130115509	
dummy	2.6248719692230225	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	181.23057103157043	
dummy	3.71663498878479	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	182.3223340511322	
dummy	3.941641092300415	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	182.54734015464783	
dummy	5.258352994918823	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	183.86405205726624	
dummy	6.574866056442261	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	185.18056511878967	
dummy	7.891893148422241	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	186.49759221076965	
dummy	9.216670989990234	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	187.82237005233765	
dummy	10.533483028411865	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	189.13918209075928	
dummy	11.850359916687012	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	190.45605897903442	
dummy	13.166950941085815	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	191.77265000343323	
dummy	13.283643960952759	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	191.88934302330017	
dummy	14.483633041381836	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	193.08933210372925	
dummy	15.799796104431152	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	194.40549516677856	
0	16.624699115753174	stim	0		60	isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	195.2303981781006	0.500006914138794
0	17.116419076919556	pulse	0	t		isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	195.72211813926697	
0	17.124706029891968	stim	1		96	isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	195.73040509223938	0.8000829219818115
0	17.92478895187378	stim	2		299	isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	196.5304880142212	2.491551160812378
0	18.18311095237732	response	2	b		isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	196.78881001472473	
0	18.43314814567566	pulse	2	t		isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	197.03884720802307	
0	19.44985795021057	response	2	b		isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	198.05555701255798	
0	19.749880075454712	pulse	2	t		isi	8.0	../textures/minmax/oneOverF_texture_1_1024_53.bmp	198.35557913780212	
1	20.416340112686157	stim	0		79	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	199.02203917503357	0.6583058834075928
1	21.06644892692566	pulse	0	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	199.67214798927307	
1	21.07464599609375	stim	1		96	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	199.68034505844116	0.8001010417938232
1	21.874747037887573	stim	2		299	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	200.48044610023499	2.491689920425415
1	22.383153915405273	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	200.98885297775269	
1	22.666513919830322	response	2	b		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	201.27221298217773	
1	23.69980001449585	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_54.bmp	202.30549907684326	
2	24.36643695831299	stim	0		79	blank	0.0	../textures/minmax/oneOverF_texture_1_1024_93.bmp	202.9721360206604	0.6581630706787109
2	25.016485929489136	pulse	0	t		blank	0.0	../textures/minmax/oneOverF_texture_1_1024_93.bmp	203.62218499183655	
2	25.0246000289917	stim	1		96	blank	0.0	../textures/minmax/oneOverF_texture_1_1024_93.bmp	203.6302990913391	0.8002851009368896
2	25.82488512992859	stim	2		299	blank	0.0	../textures/minmax/oneOverF_texture_1_1024_93.bmp	204.430584192276	2.491560935974121
