trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.13346290588378906	stim	0		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	85.19445490837097	0.0030829906463623047
dummy	0.13654589653015137	stim	1		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	85.19753789901733	0.0012249946594238281
dummy	0.1377708911895752	stim	2		1980	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	85.19876289367676	16.49551010131836
dummy	1.3084518909454346	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	86.36944389343262	
dummy	2.625056028366089	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	87.68604803085327	
dummy	2.900106906890869	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	87.96109890937805	
dummy	3.941711902618408	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	89.00270390510559	
dummy	5.258519887924194	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	90.31951189041138	
dummy	6.574980020523071	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	91.63597202301025	
dummy	7.891661882400513	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	92.9526538848877	
dummy	9.208487033843994	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	94.26947903633118	
dummy	10.525315046310425	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	95.58630704879761	
dummy	11.850064992904663	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	96.91105699539185	
dummy	13.166715860366821	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	98.227707862854	
