trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.10838890075683594	stim	0		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	21.202861785888672	0.003187894821166992
dummy	0.11157679557800293	stim	1		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	21.20604968070984	0.001260995864868164
dummy	0.1128377914428711	stim	2		1980	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	21.207310676574707	16.495468139648438
dummy	1.3085169792175293	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	22.402989864349365	
dummy	2.600217819213867	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	23.694690704345703	
dummy	2.625095844268799	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	23.719568729400635	
dummy	3.941819906234741	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	25.036292791366577	
dummy	5.258549928665161	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	26.353022813796997	
dummy	6.57515287399292	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	27.669625759124756	
dummy	7.891842842102051	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	28.986315727233887	
dummy	8.166802883148193	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	29.26127576828003	
dummy	9.208460807800293	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	30.30293369293213	
dummy	10.525094985961914	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	31.61956787109375	
dummy	11.841692924499512	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	32.93616580963135	
dummy	13.15851879119873	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	34.252991676330566	
dummy	14.275085926055908	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	35.369558811187744	
dummy	14.47508192062378	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	35.569554805755615	
dummy	15.791749954223633	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	36.88622283935547	
0	16.60830593109131	stim	0		61	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	37.702778816223145	0.5083599090576172
0	17.10844588279724	pulse	0	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	38.20291876792908	
0	17.116665840148926	stim	1		96	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	38.21113872528076	0.7999930381774902
0	17.916658878326416	stim	2		1405	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	39.01113176345825	11.708286046981812
0	18.424943923950195	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	39.51941680908203	
0	18.616636991500854	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	39.71110987663269	
0	19.741740942001343	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	40.83621382713318	
0	21.05841088294983	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	42.152883768081665	
0	22.375059843063354	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	43.46953272819519	
0	23.400068998336792	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	44.49454188346863	
0	23.69170594215393	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	44.78617882728577	
0	25.0083429813385	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	46.10281586647034	
0	26.100031852722168	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	47.194504737854004	
0	26.325037956237793	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	47.41951084136963	
0	27.642030000686646	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	48.73650288581848	
0	28.966805934906006	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	50.06127882003784	
1	29.624944925308228	stim	0		80	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	50.71941781044006	0.6666369438171387
1	30.2832989692688	pulse	0	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	51.377771854400635	
1	30.291581869125366	stim	1		96	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	51.3860547542572	0.8000619411468506
1	31.091643810272217	stim	2		457	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	52.18611669540405	3.808178186416626
1	31.600082874298096	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	52.69455575942993	
1	32.916626930236816	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	54.01109981536865	
1	33.84177780151367	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	54.93625068664551	
1	34.23330593109131	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_87.bmp	55.327778816223145	
2	34.89982199668884	stim	0		79	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	55.99429488182068	0.6583499908447266
2	35.54998588562012	pulse	0	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	56.64445877075195	
2	35.55817198753357	stim	1		96	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	56.652644872665405	0.8000969886779785
2	36.35826897621155	stim	2		1247	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	57.452741861343384	10.391719818115234
2	36.86669182777405	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	57.961164712905884	
2	38.1832709312439	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	59.27774381637573	
2	39.17492198944092	response	2	b		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	60.269394874572754	
2	39.49991488456726	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	60.5943877696991	
2	40.81667184829712	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	61.911144733428955	
2	42.133240938186646	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	63.22771382331848	
2	43.45000195503235	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	64.54447484016418	
2	44.12501096725464	response	2	b		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	65.21948385238647	
2	44.766650915145874	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	65.86112380027771	
2	46.08330988883972	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	67.17778277397156	
3	46.74998879432678	stim	0		79	dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	67.84446167945862	0.6583981513977051
3	47.40017485618591	pulse	0	t		dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	68.49464774131775	
3	47.40838694572449	stim	1		96	dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	68.50285983085632	0.8001339435577393
3	48.20852088928223	stim	2		299	dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	69.30299377441406	2.4917469024658203
3	48.716978788375854	pulse	2	t		dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	69.81145167350769	
3	49.03373885154724	response	2	b		dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	70.12821173667908	
3	50.03365778923035	pulse	2	t		dur	16.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	71.12813067436218	
4	50.70026779174805	stim	0		79	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	71.79474067687988	0.6582901477813721
4	51.35038185119629	pulse	0	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	72.44485473632812	
4	51.35855793952942	stim	1		96	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	72.45303082466125	0.7999489307403564
4	52.158506870269775	stim	2		457	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	73.25297975540161	3.807845115661621
4	52.66701292991638	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	73.76148581504822	
4	52.67484188079834	response	2	b		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	73.76931476593018	
4	53.9831178188324	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	75.07759070396423	
4	55.29984784126282	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_49.bmp	76.39432072639465	
5	55.9663519859314	stim	0		79	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	77.06082487106323	0.6583428382873535
5	56.61654591560364	pulse	0	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	77.71101880073547	
5	56.62469482421875	stim	1		96	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	77.71916770935059	0.8001551628112793
5	57.42484998703003	stim	2		457	isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	78.51932287216187	3.8082070350646973
5	57.9331488609314	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	79.02762174606323	
5	58.17494583129883	response	2	b		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	79.26941871643066	
5	59.250165939331055	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	80.34463882446289	
5	60.56696891784668	pulse	2	t		isi	4.0	../textures/minmax/oneOverF_texture_1_1024_35.bmp	81.66144180297852	
6	61.23305702209473	stim	0		80	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	82.32752990722656	0.6665768623352051
6	61.89160895347595	pulse	0	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	82.98608183860779	
6	61.89963388442993	stim	1		96	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	82.99410676956177	0.8000819683074951
6	62.69971585273743	stim	2		615	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	83.79418873786926	5.125118970870972
6	63.20825982093811	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	84.30273270606995	
6	64.32489490509033	response	2	b		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	85.41936779022217	
6	64.52482199668884	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	85.61929488182068	
6	65.84154200553894	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	86.93601489067078	
6	67.15818881988525	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_56.bmp	88.25266170501709	
7	67.8248348236084	stim	0		79	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	88.91930770874023	0.6581909656524658
7	68.47485089302063	pulse	0	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	89.56932377815247	
7	68.48302578926086	stim	1		96	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	89.5774986743927	0.7999930381774902
7	69.28301882743835	stim	2		615	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	90.37749171257019	5.1251020431518555
7	69.79141879081726	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	90.8858916759491	
7	71.10810899734497	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	92.2025818824768	
7	72.42488479614258	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	93.51935768127441	
7	73.74143385887146	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_1.bmp	94.8359067440033	
8	74.40812087059021	stim	0		79	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	95.50259375572205	0.6583230495452881
8	74.41636490821838	response	0	b		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	95.51083779335022	
8	75.05817699432373	pulse	0	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	96.15264987945557	
8	75.0664439201355	stim	1		96	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	96.16091680526733	0.799901008605957
8	75.86634492874146	stim	2		1089	isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	96.96081781387329	9.074976921081543
8	76.37490200996399	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	97.46937489509583	
8	77.69141697883606	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	98.7858898639679	
8	77.89138388633728	response	2	b		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	98.98585677146912	
8	79.00810694694519	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	100.10257983207703	
8	80.32465982437134	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	101.41913270950317	
8	81.64140486717224	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	102.73587775230408	
8	82.95809888839722	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	104.05257177352905	
8	84.27471399307251	pulse	2	t		isi	64.0	../textures/minmax/oneOverF_texture_1_1024_24.bmp	105.36918687820435	
9	84.941321849823	stim	0		79	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	106.03579473495483	0.6582930088043213
9	85.59136486053467	pulse	0	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	106.6858377456665	
9	85.59961485862732	stim	1		96	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	106.69408774375916	0.8001351356506348
9	86.39974999427795	stim	2		299	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	107.49422287940979	2.4916348457336426
9	86.9080069065094	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	108.00247979164124	
9	88.22478079795837	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_18.bmp	109.31925368309021	
10	88.8913848400116	stim	0		79	dur	32.0	../textures/minmax/oneOverF_texture_1_1024_9.bmp	109.98585772514343	0.6582140922546387
10	89.54133892059326	pulse	0	t		dur	32.0	../textures/minmax/oneOverF_texture_1_1024_9.bmp	110.6358118057251	
