trial 00,trial 01,trial 02,trial 03,trial 04,trial 05,trial 06,trial 07,trial 08,trial 09,trial 10,trial 11,trial 12,trial 13,trial 14,trial 15,trial 16,trial 17,trial 18,trial 19,trial 20,trial 21,trial 22,trial 23,trial 24,trial 25,trial 26,trial 27,trial 28,trial 29,trial 30,trial 31,trial 32,trial 33,trial 34,trial 35,trial 36,trial 37,trial 38
122.14242005348206,126.09236693382263,133.99239587783813,137.95073103904724,141.9007499217987,148.4840428829193,162.9674949645996,169.5588698387146,178.77547097206116,197.20876789093018,201.16702699661255,205.1172158718109,218.2838170528412,226.18351483345032,230.13351488113403,236.72511386871338,243.308513879776,256.4752130508423,273.600172996521,289.39989399909973,293.34996700286865,302.5749189853668,307.8416769504547,319.691468000412,324.9581558704376,335.50021386146545,340.76629185676575,344.7163200378418,352.6164219379425,356.5663800239563,363.15792083740234,368.4247078895569,373.6913878917694,381.5912480354309,392.1244430541992,397.39934182167053,407.9328019618988,419.7826929092407,425.05768299102783
122.1507408618927,126.1007809638977,134.0007610321045,137.95900702476501,141.90903997421265,148.492369890213,162.97583985328674,169.5672218799591,178.78384685516357,197.21709203720093,201.17546486854553,205.12538194656372,218.2921199798584,226.19187903404236,230.1418080329895,236.73352003097534,243.31689882278442,256.4834439754486,273.6084690093994,289.408264875412,293.3583619594574,302.58332204818726,307.8500819206238,319.69999599456787,324.96646189689636,335.50799798965454,340.77465891838074,344.724613904953,352.62479186058044,356.5747458934784,363.166384935379,368.43307304382324,373.69968485832214,381.5995318889618,392.1328008174896,397.40774488449097,407.94108295440674,419.79102993011475,425.0659499168396
122.15916299819946,126.10910892486572,134.00911784172058,137.96739387512207,141.9173710346222,148.5006809234619,162.98418593406677,169.57549691200256,178.79216384887695,197.2254660129547,201.18376994132996,205.13373589515686,218.30043697357178,226.20024394989014,230.15034794807434,236.74192094802856,243.32515001296997,256.4917778968811,273.6168279647827,289.41675901412964,293.3666868209839,302.59164786338806,307.85831785202026,319.7081489562988,324.97482204437256,335.5163609981537,340.78315687179565,344.73304891586304,352.63304591178894,356.5831038951874,363.17464685440063,368.4413080215454,373.70793199539185,381.60790491104126,392.14111399650574,397.41608595848083,407.9494409561157,419.79942083358765,425.07432985305786
122.16743183135986,126.11744689941406,134.0174000263214,137.97569298744202,141.92576503753662,148.50903582572937,162.99248600006104,169.58384895324707,178.80051684379578,197.23373293876648,201.19224405288696,205.14207792282104,218.30878591537476,226.20857691764832,230.1585738658905,236.7502248287201,243.33358693122864,256.5001389980316,273.6251790523529,289.4250519275665,293.3750569820404,302.5999848842621,307.86673498153687,319.716521024704,324.98314690589905,335.5246968269348,340.7914068698883,344.74136996269226,352.64146995544434,356.591295003891,363.18303990364075,368.4497740268707,373.7162208557129,381.61620593070984,392.1494770050049,397.4244680404663,407.9577329158783,419.8078088760376,425.08263182640076
122.17582392692566,126.12581300735474,134.0257489681244,137.98405385017395,141.9340009689331,148.51729583740234,163.0008339881897,169.59216690063477,178.8088538646698,197.2420618534088,201.20041584968567,205.15046095848083,218.3171248435974,226.21690392494202,230.16694903373718,236.75859999656677,243.34184503555298,256.50845289230347,273.6334869861603,289.4333698749542,293.38329887390137,302.60829401016235,307.8749198913574,319.7248258590698,324.99147391319275,335.53304505348206,340.7998089790344,344.74977803230286,352.64977502822876,356.5997359752655,363.1913459300995,368.4580228328705,373.7245919704437,381.6245348453522,392.1577799320221,397.4327838420868,407.96608090400696,419.8160409927368,425.0910019874573
122.18417096138,126.13413786888123,134.03404092788696,137.99241089820862,141.94239902496338,148.5256998538971,163.00914692878723,169.600576877594,178.81720685958862,197.25040483474731,201.2087688446045,205.15865683555603,218.3254039287567,226.22530102729797,230.17532896995544,236.76693081855774,243.3502209186554,256.5167918205261,273.64177894592285,289.441645860672,293.3917329311371,302.6165819168091,307.88341999053955,319.733216047287,324.99981784820557,335.5413730144501,340.80805587768555,344.7581169605255,352.6581048965454,356.60808086395264,363.19970202445984,368.4663679599762,373.732962846756,381.63292598724365,392.16610193252563,397.4411840438843,407.97447299957275,419.82436203956604,425.0993368625641
122.1924798488617,126.14245986938477,134.04242587089539,138.000727891922,141.95074105262756,148.5339548587799,163.01748085021973,169.60886001586914,178.82559084892273,197.25874996185303,201.21702098846436,205.16702795028687,218.3337688446045,226.23360800743103,230.18363189697266,236.77533888816833,243.35849499702454,256.5251188278198,273.65009903907776,289.45005202293396,293.40007996559143,302.62492990493774,307.8915798664093,319.7415919303894,325.00811290740967,335.5502710342407,340.81643295288086,344.76632595062256,352.6663429737091,356.616329908371,363.20799589157104,368.47470688819885,373.7412600517273,381.64126205444336,392.1744158267975,397.449471950531,407.9827678203583,419.8328058719635,425.10770893096924
122.20082402229309,126.15079283714294,134.05070900917053,138.0091109275818,141.9590380191803,148.54235982894897,163.02583599090576,169.61721992492676,178.8338680267334,197.26707696914673,201.22544288635254,205.17537593841553,218.3420729637146,226.24190402030945,230.19192504882812,236.783607006073,243.36696696281433,256.5334749221802,273.6584749221802,289.45838594436646,293.40825605392456,302.63322591781616,307.89991784095764,319.74990797042847,325.0165638923645,335.5580289363861,340.82475900650024,344.774778842926,352.67479395866394,356.62475204467773,363.21639585494995,368.48302483558655,373.7497148513794,381.649582862854,392.18280005455017,397.45778584480286,407.9911069869995,419.8410668373108,425.11610984802246
122.20916891098022,126.15912389755249,134.05910992622375,138.01741099357605,141.96749186515808,148.55072689056396,163.03413200378418,169.6255819797516,178.8421928882599,197.27541399002075,201.2337248325348,205.18367505073547,218.35044288635254,226.25030303001404,230.20032286643982,236.79193592071533,243.37521290779114,256.54178285598755,273.6667790412903,289.4666848182678,293.4166920185089,302.6416800022125,307.9082260131836,319.7581570148468,325.02479791641235,335.56635904312134,340.8331198692322,344.7830889225006,352.68304896354675,356.63303685188293,363.22468996047974,368.4913580417633,373.75795888900757,381.6579170227051,392.1910729408264,397.46612095832825,407.9994070529938,419.8494908809662,425.12432289123535
122.21749687194824,126.16743993759155,134.06740593910217,138.02581095695496,141.97576689720154,148.55904984474182,163.04251790046692,169.6338849067688,178.8505449295044,197.28375792503357,201.24204993247986,205.19207096099854,218.35876989364624,226.2586088180542,230.20862793922424,236.80020689964294,243.38350892066956,256.5501298904419,273.6751708984375,289.47503685951233,293.4249458312988,302.6499879360199,307.9165940284729,319.7665958404541,325.03311800956726,335.5752258300781,340.8414099216461,344.7913558483124,352.6913390159607,356.64136695861816,363.2329030036926,368.4996588230133,373.7665538787842,381.6663498878479,392.1994140148163,397.47451090812683,408.00778102874756,419.8577799797058,425.1326529979706
122.2258198261261,126.17579293251038,134.07575583457947,138.03407096862793,141.9841239452362,148.56732892990112,163.05090594291687,169.6422119140625,178.8588719367981,197.2921290397644,201.2504370212555,205.20037603378296,218.36712384223938,226.26691484451294,230.21695184707642,236.8086040019989,243.39198803901672,256.5585639476776,273.6834590435028,289.48334193229675,293.4332900047302,302.658362865448,307.92487502098083,319.77482986450195,325.0414659976959,335.5830419063568,340.8497648239136,344.79980397224426,352.6998839378357,356.6497688293457,363.2412910461426,368.50794792175293,373.7745988368988,381.67463183403015,392.2077829837799,397.4827878475189,408.01608300209045,419.8660068511963,425.14100193977356
122.23417091369629,126.18413305282593,134.0840768814087,138.04244804382324,141.99243783950806,148.5756950378418,163.05918288230896,169.65056586265564,178.86715388298035,197.30047488212585,201.25873684883118,205.2087869644165,218.3754529953003,226.27522897720337,230.225280046463,236.81687998771667,243.40018796920776,256.5668480396271,273.6917989253998,289.49163603782654,293.4416718482971,302.6666479110718,307.93333888053894,319.78317189216614,325.04988503456116,335.59137892723083,340.85805201530457,344.8081269264221,352.70800495147705,356.65812587738037,363.24962997436523,368.5163588523865,373.78296399116516,381.68291187286377,392.21611404418945,397.49107599258423,408.0245258808136,419.8743748664856,425.1493308544159
122.2424738407135,126.19245600700378,134.09239888191223,138.05077004432678,142.0007848739624,148.5840129852295,163.06753587722778,169.65888500213623,178.87555384635925,197.3087158203125,201.26707983016968,205.2170639038086,218.38379001617432,226.2835669517517,230.23353004455566,236.82520484924316,243.40860104560852,256.57530903816223,273.7001178264618,289.5000510215759,293.4499559402466,302.6750078201294,307.9415729045868,319.79147696495056,325.0581419467926,335.5996890068054,340.86649894714355,344.8163969516754,352.7164340019226,356.6662998199463,363.2579698562622,368.5247218608856,373.7913730144501,381.69118785858154,392.22451186180115,397.4994819164276,408.03277683258057,419.88278102874756,425.15762996673584
122.25082087516785,126.20075798034668,134.10075998306274,138.05910396575928,142.0090148448944,148.59233498573303,163.07589101791382,169.66717982292175,178.88386583328247,197.3170609474182,201.27542686462402,205.2254409790039,218.39211893081665,226.2918679714203,230.2419888973236,236.83356595039368,243.416846036911,256.583438873291,273.70851397514343,289.50837898254395,293.4583878517151,302.6833050251007,307.94990396499634,319.79981994628906,325.0665340423584,335.6080219745636,340.8747549057007,344.8247940540314,352.72478199005127,356.6747510433197,363.26634788513184,368.5329508781433,373.7996070384979,381.6995530128479,392.2327778339386,397.5077669620514,408.04108595848083,419.8910779953003,425.1659939289093
122.25915193557739,126.20914101600647,134.10912203788757,138.06737303733826,142.01740789413452,148.60068583488464,163.0841920375824,169.67554903030396,178.89219784736633,197.32550883293152,201.28378295898438,205.23366284370422,218.40045595169067,226.30043983459473,230.25025701522827,236.84196591377258,243.42522501945496,256.5918369293213,273.71687483787537,289.51670598983765,293.46670389175415,302.6916859149933,307.95827198028564,319.8081748485565,325.0749008655548,335.6163139343262,340.8830888271332,344.8331139087677,352.7330729961395,356.68308186531067,363.2746160030365,368.5414128303528,373.807904958725,381.7079339027405,392.2411539554596,397.51619005203247,408.0493848323822,419.89935088157654,425.17429995536804
122.26749181747437,126.21743988990784,134.1174030303955,138.07575488090515,142.02571082115173,148.60897588729858,163.09250593185425,169.68384790420532,178.9005320072174,197.33374881744385,201.2920479774475,205.2420608997345,218.4087839126587,226.30861902236938,230.25856184959412,236.85015892982483,243.43353390693665,256.60016798973083,273.7250919342041,289.5250449180603,293.4750118255615,302.6998839378357,307.9665780067444,319.81649684906006,325.08320784568787,335.62522983551025,340.89145493507385,344.841383934021,352.7414479255676,356.69148087501526,363.28293085098267,368.5496199131012,373.8162920475006,381.7162868976593,392.249440908432,397.5245590209961,408.0578570365906,419.90775299072266,425.1826798915863
122.27584385871887,126.2257878780365,134.12573289871216,138.08403897285461,142.03406882286072,148.61737084388733,163.10087203979492,169.69221901893616,178.90887999534607,197.342111825943,201.30046701431274,205.25035095214844,218.41719603538513,226.31691002845764,230.2670328617096,236.8585479259491,243.44196701049805,256.6084740161896,273.73351097106934,289.5334060192108,293.4833769798279,302.7082738876343,307.9749128818512,319.8249399662018,325.0915038585663,335.63303899765015,340.8997859954834,344.8497769832611,352.74980998039246,356.6997549533844,363.2913999557495,368.5580348968506,373.82458996772766,381.7246298789978,392.2577979564667,397.5327990055084,408.06605291366577,419.91608786582947,425.1910388469696
122.28416204452515,126.2341148853302,134.134094953537,138.09241390228271,142.0424029827118,148.62565302848816,163.10912084579468,169.70054602622986,178.91724300384521,197.35043692588806,201.30868196487427,205.25873684883118,218.42549300193787,226.32528686523438,230.27536392211914,236.86692595481873,243.45021986961365,256.6168279647827,273.7418189048767,289.5417318344116,293.4917449951172,302.7166130542755,307.98323798179626,319.8331689834595,325.09980392456055,335.64136385917664,340.9081540107727,344.8579819202423,352.75807094573975,356.7081379890442,363.2996389865875,368.5662519931793,373.8330068588257,381.73299384117126,392.2660598754883,397.5410969257355,408.0744118690491,419.9243788719177,425.19936084747314
122.29249501228333,126.24245190620422,134.1423978805542,138.10074496269226,142.05075788497925,148.63403582572937,163.11749792099,169.70887804031372,178.92555284500122,197.35885882377625,201.31705784797668,205.26707291603088,218.43383502960205,226.3335428237915,230.2835729122162,236.87524700164795,243.4586319923401,256.6251699924469,273.7501800060272,289.5500600337982,293.499981880188,302.7249219417572,307.99169182777405,319.84148383140564,325.1082270145416,335.6497449874878,340.91641902923584,344.86646795272827,352.76637291908264,356.71633100509644,363.3080599308014,368.57463788986206,373.8412518501282,381.74126386642456,392.27446389198303,397.54945492744446,408.0828700065613,419.9327459335327,425.207720041275
122.30083084106445,126.25079202651978,134.15078902244568,138.10907983779907,142.05909204483032,148.64231991767883,163.12582182884216,169.71721196174622,178.93388485908508,197.36715698242188,201.32541799545288,205.27546787261963,218.442214012146,226.3419849872589,230.29192900657654,236.88356804847717,243.4669599533081,256.6334869861603,273.7585258483887,289.5583939552307,293.5083930492401,302.7333559989929,307.9999690055847,319.8498589992523,325.1164720058441,335.65804386138916,340.924733877182,344.8747799396515,352.7747850418091,356.72467398643494,363.31639099121094,368.5830090045929,373.8496940135956,381.7496008872986,392.2827408313751,397.5577929019928,408.09108901023865,419.94106888771057,425.2160098552704
122.30916595458984,126.25917601585388,134.15908694267273,138.11741995811462,142.06742000579834,148.65069699287415,163.13420581817627,169.72557997703552,178.94221997261047,197.37551498413086,201.33373999595642,205.28369092941284,218.45050382614136,226.35026383399963,230.30037999153137,236.892009973526,243.47520399093628,256.6418869495392,273.7668309211731,289.5667779445648,293.5165870189667,302.7416789531708,308.00825095176697,319.8581349849701,325.1249580383301,335.6663980484009,340.93312788009644,344.88314485549927,352.7830219268799,356.7331130504608,363.3247940540314,368.59136486053467,373.85792899131775,381.7579200267792,392.29110503196716,397.56611490249634,408.09947991371155,419.9494140148163,425.22435998916626
122.31748986244202,126.26743793487549,134.16743803024292,138.1257519721985,142.075777053833,148.65903997421265,163.1425130367279,169.73393487930298,178.9505579471588,197.38371992111206,201.34213185310364,205.29203581809998,218.45888304710388,226.3585638999939,230.30852890014648,236.9004168510437,243.48370885849,256.6501798629761,273.77521681785583,289.57495284080505,293.52498483657837,302.74992084503174,308.0166218280792,319.8664638996124,325.1331629753113,335.6747319698334,340.94137382507324,344.89145398139954,352.79139494895935,356.74131894111633,363.3330500125885,368.5996458530426,373.8662509918213,381.76632285118103,392.2994740009308,397.5745449066162,408.10778188705444,419.9578289985657,425.2328269481659
122.32582902908325,126.2757568359375,134.17576694488525,138.1340889930725,142.08410096168518,148.6673460006714,163.15086603164673,169.7422070503235,178.95887184143066,197.39216589927673,201.35038805007935,205.30046486854553,218.46717596054077,226.36691689491272,230.3169469833374,236.9086229801178,243.49188494682312,256.65849590301514,273.7835519313812,289.58341002464294,293.5333318710327,302.7582449913025,308.0248999595642,319.874892950058,325.14155888557434,335.6830370426178,340.9496839046478,344.8997869491577,352.79980993270874,356.74974393844604,363.341374874115,368.60805892944336,373.87471103668213,381.77456998825073,392.3077800273895,397.5827488899231,408.1162600517273,419.9660258293152,425.2411708831787
122.33415389060974,126.28412294387817,134.18409299850464,138.1423749923706,142.09241390228271,148.67570900917053,163.15931582450867,169.75057291984558,178.96721005439758,197.40045499801636,201.35867595672607,205.30870389938354,218.4755129814148,226.37529802322388,230.32529187202454,236.91698789596558,243.50021386146545,256.66687083244324,273.79188084602356,289.59181094169617,293.5416669845581,302.766685962677,308.03331089019775,319.8831558227539,325.1498339176178,335.6913368701935,340.9580888748169,344.90811586380005,352.8080508708954,356.75806188583374,363.34967494010925,368.61631298065186,373.88290190696716,381.78289699554443,392.31613397598267,397.59111189842224,408.1244099140167,419.97444105148315,425.24932503700256
122.34249186515808,126.29240202903748,134.19241905212402,138.15077805519104,142.10070705413818,148.68402290344238,163.16750597953796,169.7588460445404,178.97551584243774,197.4087779521942,201.36709189414978,205.31707000732422,218.48384284973145,226.38350892066956,230.33363604545593,236.92518091201782,243.50856494903564,256.6751549243927,273.8001358509064,289.5999970436096,293.5500178337097,302.77487993240356,308.041601896286,319.89150500297546,325.15820598602295,335.70025300979614,340.9663848876953,344.9164559841156,352.81636691093445,356.7664039134979,363.35791182518005,368.62464690208435,373.891343832016,381.79129004478455,392.32446002960205,397.59941387176514,408.13277983665466,419.9828369617462,425.25780487060547
122.3507809638977,126.30079197883606,134.20073294639587,138.1590359210968,142.10905599594116,148.69245982170105,163.17588305473328,169.76723098754883,178.98388695716858,197.41706085205078,201.37542390823364,205.32534790039062,218.49215698242188,226.39194703102112,230.34195399284363,236.93363404273987,243.51698088645935,256.68349504470825,273.80853605270386,289.60840797424316,293.55831503868103,302.7833180427551,308.0500349998474,319.8999078273773,325.1665530204773,335.7080109119415,340.9747579097748,344.924831867218,352.8248028755188,356.7746949195862,363.3662819862366,368.6331169605255,373.8995909690857,381.7996609210968,392.3334059715271,397.607794046402,408.14106583595276,419.9910669326782,425.266047000885
122.35918688774109,126.30911803245544,134.2090940475464,138.1674098968506,142.11736583709717,148.70072293281555,163.1841778755188,169.7755298614502,178.99225783348083,197.4254310131073,201.38380098342896,205.33370184898376,218.50050902366638,226.4002959728241,230.35034894943237,236.9419069290161,243.5251920223236,256.69176483154297,273.8168499469757,289.6167390346527,293.56668400764465,302.79164385795593,308.0582399368286,319.9082279205322,325.1749119758606,335.7163770198822,340.98308801651,344.93311285972595,352.8329908847809,356.78311586380005,363.3747470378876,368.6414179801941,373.90801095962524,381.8079569339752,392.3411009311676,397.61612582206726,408.14949202537537,419.9994490146637,425.274365901947
122.3676118850708,126.31744194030762,134.2173948287964,138.17571187019348,142.1257529258728,148.70905303955078,163.1925048828125,169.7838728427887,179.00055193901062,197.4337658882141,201.39207196235657,205.34204483032227,218.50884199142456,226.40857005119324,230.35856294631958,236.95025396347046,243.53361201286316,256.70022797584534,273.8251578807831,289.6250379085541,293.57508397102356,302.7999269962311,308.0665729045868,319.9165029525757,325.18321895599365,335.724720954895,340.99142694473267,344.94147205352783,352.8413848876953,356.79136991500854,363.38304901123047,368.64964604377747,373.916296005249,381.8162829875946,392.34943890571594,397.62446784973145,408.1578209400177,420.00775504112244,425.28264594078064
122.37582683563232,126.32579302787781,134.22576999664307,138.1840808391571,142.1341118812561,148.71733498573303,163.20081782341003,169.7921679019928,179.00891089439392,197.44208192825317,201.40035605430603,205.3503749370575,218.5171959400177,226.4169099330902,230.36699986457825,236.95855903625488,243.54196286201477,256.70842695236206,273.833487033844,289.6333718299866,293.5834228992462,302.8084399700165,308.0749099254608,319.9249119758606,325.19143199920654,335.7330379486084,340.99983382225037,344.94968700408936,352.8497200012207,356.79977583885193,363.3914198875427,368.6579899787903,373.9246139526367,381.8246109485626,392.3577489852905,397.63282203674316,408.1660850048065,420.0160849094391,425.2911288738251
122.3842568397522,126.33411598205566,134.23404002189636,138.19241189956665,142.14240884780884,148.72570395469666,163.20920491218567,169.80054688453674,179.017245054245,197.4505958557129,201.40879702568054,205.3587248325348,218.52546882629395,226.42526197433472,230.37538695335388,236.96698093414307,243.55021691322327,256.7168810367584,273.8418378829956,289.64177989959717,293.5916168689728,302.8166618347168,308.08325386047363,319.9331889152527,325.19988799095154,335.7414128780365,341.00809693336487,344.9581198692322,352.8580198287964,356.8081040382385,363.3996629714966,368.6663658618927,373.9330110549927,381.83298087120056,392.36611104011536,397.64107298851013,408.17441487312317,420.02444887161255,425.2993378639221
122.3924880027771,126.34243583679199,134.24242687225342,138.200767993927,142.15073800086975,148.7340018749237,163.2174789905548,169.80886387825012,179.02562189102173,197.45874691009521,201.41701984405518,205.3670859336853,218.5338649749756,226.4335389137268,230.38358402252197,236.97523403167725,243.55854988098145,256.72523188591003,273.85010600090027,289.6500108242035,293.59999084472656,302.8249878883362,308.09163904190063,319.9415109157562,325.2081079483032,335.7497489452362,341.01639103889465,344.96642303466797,352.86632800102234,356.81639885902405,363.40804505348206,368.6747019290924,373.9412839412689,381.84126687049866,392.3744218349457,397.6494388580322,408.18283700942993,420.0327639579773,425.3077609539032
122.40086698532104,126.35079097747803,134.2507679462433,138.20913887023926,142.15906190872192,148.74235486984253,163.22587299346924,169.81721591949463,179.03388786315918,197.46706986427307,201.42548203468323,205.37546801567078,218.54224491119385,226.4419448375702,230.39193296432495,236.98355388641357,243.56699395179749,256.7334358692169,273.8585510253906,289.65837693214417,293.60835099220276,302.8332619667053,308.0999038219452,319.94991183280945,325.21653294563293,335.7585799694061,341.0246949195862,344.97481298446655,352.8747420310974,356.82475304603577,363.4163739681244,368.68297004699707,373.9496970176697,381.849720954895,392.3827610015869,397.65779089927673,408.19109201431274,420.0410180091858,425.3159899711609
