trial 00,trial 01,trial 02,trial 03,trial 04,trial 05,trial 06,trial 07,trial 08,trial 09,trial 10,trial 11,trial 12,trial 13,trial 14,trial 15,trial 16,trial 17,trial 18,trial 19,trial 20,trial 21,trial 22,trial 23,trial 24,trial 25,trial 26,trial 27,trial 28,trial 29,trial 30,trial 31,trial 32,trial 33,trial 34,trial 35,trial 36,trial 37,trial 38,trial 39,trial 40,trial 41,trial 42,trial 43,trial 44,trial 45,trial 46,trial 47,trial 48,trial 49,trial 50,trial 51,trial 52,trial 53,trial 54,trial 55,trial 56,trial 57,trial 58,trial 59,trial 60,trial 61,trial 62,trial 63,trial 64,trial 65,trial 66,trial 67,trial 68,trial 69,trial 70,trial 71,trial 72,trial 73,trial 74,trial 75,trial 76,trial 77,trial 78
199.61315393447876,203.56309390068054,207.5130479335785,211.46312499046326,215.41320991516113,219.36305499076843,223.32147693634033,227.27145099639893,231.2214229106903,235.17139983177185,239.12132000923157,243.07130599021912,247.02133703231812,250.97171783447266,254.92949795722961,258.8794410228729,262.82944893836975,266.77941393852234,270.7295038700104,274.6795439720154,278.62948203086853,282.57943296432495,286.5294580459595,290.48775696754456,294.4378249645233,298.38780403137207,302.33780002593994,306.2881679534912,310.2377018928528,314.18755984306335,318.13754296302795,322.0958800315857,326.0459358692169,329.9960129261017,333.9458520412445,337.895849943161,341.8458318710327,345.79588890075684,349.74587202072144,353.7041218280792,357.65410590171814,361.6045298576355,365.55395889282227,369.5039508342743,373.4539408683777,377.40392994880676,381.3540909290314,385.3122899532318,389.26227593421936,393.21222496032715,397.16226291656494,401.1121869087219,405.0622589588165,409.01220893859863,412.9621798992157,416.9208240509033,420.8708839416504,424.8203248977661,428.7702829837799,432.720360994339,436.6704478263855,440.62036299705505,444.5703549385071,448.5204248428345,452.4787299633026,456.4285979270935,460.3786690235138,464.3285639286041,468.27866792678833,472.22882199287415,476.17898082733154,480.12842202186584,484.0866780281067,488.03673005104065,491.98685789108276,495.9367558956146,499.88667488098145,503.8367049694061,507.7866299152374
199.62141704559326,203.57146191596985,207.5214638710022,211.47142696380615,215.4214789867401,219.37150692939758,223.32973384857178,227.27972197532654,231.22973895072937,235.17969489097595,239.12968492507935,243.07973885536194,247.02976894378662,250.98007082939148,254.93785691261292,258.88783502578735,262.8378520011902,266.78791189193726,270.73789501190186,274.68782901763916,278.63780903816223,282.58784890174866,286.5377929210663,290.4960958957672,294.4461040496826,298.3961248397827,302.345999956131,306.29646587371826,310.24590492248535,314.1958899497986,318.14585399627686,322.1044068336487,326.05429697036743,330.00422501564026,333.95419001579285,337.90418887138367,341.8541820049286,345.8041899204254,349.7541539669037,353.71257305145264,357.66248202323914,361.61276483535767,365.56236696243286,369.5122809410095,373.46226596832275,377.4123418331146,381.3622930049896,385.3206579685211,389.2705810070038,393.2205810546875,397.1705369949341,401.12055587768555,405.07051706314087,409.0205750465393,412.9705648422241,416.92930483818054,420.8792459964752,424.8287708759308,428.7786638736725,432.728728055954,436.67872190475464,440.62870597839355,444.5787649154663,448.52885389328003,452.4869658946991,456.4369559288025,460.3869318962097,464.3369119167328,468.2869279384613,472.23713302612305,476.1873199939728,480.13674902915955,484.0951008796692,488.04501485824585,491.99511790275574,495.9450318813324,499.89506006240845,503.84508895874023,507.79498195648193
199.62973499298096,203.57988595962524,207.52983784675598,211.4799039363861,215.42981004714966,219.3797538280487,223.33803987503052,227.2881109714508,231.23815894126892,235.1881618499756,239.1380000114441,243.087956905365,247.03791904449463,250.9885139465332,254.94621396064758,258.8961968421936,262.84617805480957,266.7961468696594,270.74633288383484,274.696172952652,278.64614486694336,282.59637784957886,286.5461959838867,290.5043799877167,294.4545078277588,298.4043650627136,302.35437083244324,306.3048930168152,310.25424098968506,314.20425295829773,318.1543698310852,322.11264395713806,326.06267499923706,330.01260590553284,333.9626748561859,337.9125199317932,341.86257696151733,345.81246995925903,349.7627499103546,353.7207670211792,357.67072200775146,361.621248960495,365.57066202163696,369.5208058357239,373.4708559513092,377.4206659793854,381.37068796157837,385.3289849758148,389.2789249420166,393.2289340496063,397.1788809299469,401.12899684906006,405.0789039134979,409.02886295318604,412.9788179397583,416.9375469684601,420.8870129585266,424.83703684806824,428.7870910167694,432.7370889186859,436.6870460510254,440.6371190547943,444.5870349407196,448.53701400756836,452.4953329563141,456.4452769756317,460.395299911499,464.3452558517456,468.2952530384064,472.2454960346222,476.1957859992981,480.1451439857483,484.1034460067749,488.0534589290619,492.0033919811249,495.9534959793091,499.9034688472748,503.8534710407257,507.803503036499
199.63819003105164,203.5881688594818,207.5382719039917,211.4881088733673,215.43814897537231,219.38822889328003,223.34647488594055,227.29644203186035,231.24645805358887,235.19650387763977,239.1464240550995,243.09625005722046,247.04635500907898,250.9966700077057,254.95453095436096,258.904541015625,262.8545069694519,266.8045918941498,270.75457787513733,274.7045750617981,278.6547100543976,282.6044569015503,286.55444502830505,290.5127558708191,294.4627079963684,298.412868976593,302.3627350330353,306.31319189071655,310.26254200935364,314.2127408981323,318.16261887550354,322.1210238933563,326.0709240436554,330.0209929943085,333.97086787223816,337.92090106010437,341.8708679676056,345.8208999633789,349.7708818912506,353.7291479110718,357.6790568828583,361.6295440196991,365.57899498939514,369.52911400794983,373.4790918827057,377.42904591560364,381.3790898323059,385.3373329639435,389.2873818874359,393.23732590675354,397.18734097480774,401.1372318267822,405.08720684051514,409.03719687461853,412.98736691474915,416.9458339214325,420.8958549499512,424.8457009792328,428.79546904563904,432.7454369068146,436.6954438686371,440.64545798301697,444.5954329967499,448.5454258918762,452.5038118362427,456.45369601249695,460.40366888046265,464.35366201400757,468.30361700057983,472.2538089752197,476.20397686958313,480.15341997146606,484.1117959022522,488.0618300437927,492.0118508338928,495.9617350101471,499.9117159843445,503.8617470264435,507.8117048740387
199.6464319229126,203.59654784202576,207.5465018749237,211.49647188186646,215.44653987884521,219.39650988578796,223.3547399044037,227.3047080039978,231.25470399856567,235.2047679424286,239.1547269821167,243.10465502738953,247.05469799041748,251.00513792037964,254.962877035141,258.91304898262024,262.8629820346832,266.81288599967957,270.7628619670868,274.7128779888153,278.66286301612854,282.6127529144287,286.5627398490906,290.5211019515991,294.4711878299713,298.4210638999939,302.3711678981781,306.3215699195862,310.2709128856659,314.2210249900818,318.17106103897095,322.12939405441284,326.0793340206146,330.029305934906,333.9792048931122,337.9291958808899,341.879243850708,345.8291449546814,349.77914595603943,353.7375400066376,357.6874330043793,361.6378469467163,365.5873508453369,369.5374159812927,373.48732805252075,377.43742084503174,381.38725304603577,385.34567189216614,389.29560685157776,393.2455680370331,397.1955509185791,401.14552783966064,405.09548687934875,409.04555797576904,412.9956429004669,416.95415687561035,420.90418696403503,424.8536880016327,428.8038568496704,432.7537169456482,436.7037799358368,440.6537699699402,444.6037549972534,448.5536918640137,452.51204800605774,456.46193385124207,460.41195702552795,464.36203694343567,468.3119900226593,472.26214694976807,476.2123279571533,480.16181993484497,484.1201288700104,488.07014203071594,492.0202078819275,495.97014904022217,499.9201068878174,503.8700728416443,507.82004594802856
199.65476489067078,203.6048150062561,207.55478501319885,211.50477504730225,215.45483803749084,219.40479183197021,223.36312985420227,227.31302404403687,231.26303696632385,235.21309089660645,239.16302800178528,243.11295986175537,247.06294298171997,251.01340103149414,254.97119283676147,258.92124605178833,262.87119793891907,266.82119584083557,270.7713439464569,274.7211549282074,278.6711308956146,282.6211009025574,286.5712089538574,290.529415845871,294.4795060157776,298.4293918609619,302.3794319629669,306.3298280239105,310.2792239189148,314.2293119430542,318.179368019104,322.13763785362244,326.08765387535095,330.0376558303833,333.9875509738922,337.9376440048218,341.88757705688477,345.83745789527893,349.78750586509705,353.7457468509674,357.6958239078522,361.64628887176514,365.59568190574646,369.54572892189026,373.4957699775696,377.4457130432129,381.3957328796387,385.3540029525757,389.304016828537,393.25390100479126,397.20388102531433,401.15384697914124,405.1040840148926,409.0538809299469,413.00379395484924,416.9625070095062,420.9125180244446,424.86208391189575,428.81207489967346,432.7620530128479,436.71202993392944,440.6620969772339,444.6119689941406,448.5619888305664,452.52035689353943,456.47025895118713,460.4202890396118,464.37024998664856,468.32026195526123,472.27048802375793,476.22061800956726,480.1700949668884,484.1284580230713,488.07857489585876,492.0284240245819,495.9785120487213,499.92852306365967,503.87847685813904,507.828421831131
199.66310501098633,203.61318683624268,207.56324291229248,211.51314401626587,215.46341490745544,219.41308498382568,223.37144994735718,227.32147002220154,231.27137303352356,235.22146892547607,239.17128586769104,243.12130784988403,247.07137489318848,251.021812915802,254.9795060157776,258.92963194847107,262.8795518875122,266.82961106300354,270.7796130180359,274.7297809123993,278.6795029640198,282.62946796417236,286.57941603660583,290.5377948284149,294.4877679347992,298.4378218650818,302.3877398967743,306.33821988105774,310.28756499290466,314.23763704299927,318.18762493133545,322.14607191085815,326.0959129333496,330.0459928512573,333.9958689212799,337.94580698013306,341.89586901664734,345.84585785865784,349.79578495025635,353.7541208267212,357.7040569782257,361.6545000076294,365.60397005081177,369.5540750026703,373.5040490627289,377.4539968967438,381.404198884964,385.3622999191284,389.3123559951782,393.26231503486633,397.212327003479,401.16225504875183,405.11220693588257,409.062255859375,413.01210498809814,416.9708049297333,420.920371055603,424.87051606178284,428.820387840271,432.77038288116455,436.7204430103302,440.67039585113525,444.6204228401184,448.57040905952454,452.5286910533905,456.47872400283813,460.4286279678345,464.37856101989746,468.32858395576477,472.2788498401642,476.2289638519287,480.17851090431213,484.13679099082947,488.086786031723,492.0368618965149,495.9867539405823,499.9367730617523,503.886873960495,507.8367009162903
199.67144799232483,203.6214690208435,207.57146787643433,211.5214569568634,215.47146487236023,219.42141604423523,223.3797459602356,227.32970595359802,231.27971005439758,235.229660987854,239.17975783348083,243.12972497940063,247.07972598075867,251.03010892868042,254.98781991004944,258.9379699230194,262.88797783851624,266.8379559516907,270.7880609035492,274.7379720211029,278.6878159046173,282.6378128528595,286.58777594566345,290.54607701301575,294.49618101119995,298.44607496261597,302.39606189727783,306.3465099334717,310.2959289550781,314.2459788322449,318.19607186317444,322.15437483787537,326.1041648387909,330.0543189048767,334.00415086746216,337.95419096946716,341.90421295166016,345.8542070388794,349.804123878479,353.7624900341034,357.7124650478363,361.66300988197327,365.6123468875885,369.56235790252686,373.5123620033264,377.46243596076965,381.41230392456055,385.37065982818604,389.3207309246063,393.2705788612366,397.22058486938477,401.1705160140991,405.1205539703369,409.07055401802063,413.0206198692322,416.979208946228,420.92917799949646,424.8786988258362,428.82878494262695,432.778844833374,436.7287049293518,440.67876982688904,444.62872886657715,448.5787329673767,452.53695702552795,456.48699283599854,460.4369628429413,464.3869559764862,468.3369538784027,472.28716683387756,476.2372889518738,480.18674182891846,484.1451950073242,488.09521102905273,492.0452148914337,495.99525690078735,499.94519090652466,503.89516592025757,507.8451008796692
199.67975091934204,203.62983083724976,207.57986092567444,211.5298969745636,215.47983694076538,219.4297230243683,223.38811588287354,227.3380148410797,231.2880039215088,235.2381088733673,239.1880099773407,243.13798594474792,247.08796000480652,251.0384349822998,254.99622583389282,258.94627594947815,262.89617586135864,266.84624886512756,270.7962839603424,274.7461688518524,278.6961250305176,282.64619183540344,286.5961539745331,290.5544250011444,294.5045208930969,298.45441484451294,302.4043879508972,306.35483384132385,310.3042619228363,314.2544460296631,318.2043778896332,322.16258692741394,326.1126539707184,330.06264305114746,334.0125379562378,337.9625608921051,341.9125838279724,345.862557888031,349.81253695487976,353.770761013031,357.7207748889923,361.67124104499817,365.6206510066986,369.57073187828064,373.5207509994507,377.470743894577,381.4207339286804,385.3790409564972,389.32900500297546,393.27896785736084,397.22886991500854,401.17885398864746,405.12889885902405,409.07886695861816,413.0287289619446,416.9874658584595,420.9375259876251,424.88715291023254,428.83715987205505,432.78703594207764,436.73705101013184,440.68707394599915,444.6370298862457,448.586984872818,452.5453019142151,456.4952869415283,460.44523000717163,464.39521288871765,468.34518790245056,472.29551100730896,476.2456429004669,480.1952419281006,484.15346002578735,488.1035530567169,492.0534498691559,496.00350403785706,499.9535138607025,503.90348982810974,507.8533568382263
199.68810200691223,203.63826084136963,207.58824491500854,211.53813886642456,215.48823595046997,219.43810391426086,223.3963930606842,227.34644293785095,231.29650402069092,235.24642896652222,239.196387052536,243.14636182785034,247.09633588790894,251.0467689037323,255.0044949054718,258.9546558856964,262.90469694137573,266.8545649051666,270.80461597442627,274.7545509338379,278.7045090198517,282.65444588661194,286.6044669151306,290.56276202201843,294.5127680301666,298.462867975235,302.4127869606018,306.3631420135498,310.3126120567322,314.26266288757324,318.21271204948425,322.1711039543152,326.1208920478821,330.0709128379822,334.0208230018616,337.97086000442505,341.92084884643555,345.87082290649414,349.8208990097046,353.77918004989624,357.72906494140625,361.679594039917,365.62897086143494,369.57905101776123,373.52908301353455,377.4790289402008,381.42909693717957,385.3873019218445,389.3373420238495,393.2872519493103,397.23725485801697,401.187273979187,405.13724398612976,409.0872130393982,413.0371558666229,416.99587082862854,420.9453399181366,424.89540696144104,428.8453760147095,432.7954239845276,436.74547290802,440.6954379081726,444.64543890953064,448.59546303749084,452.5537610054016,456.50361800193787,460.4535799026489,464.4036350250244,468.35357999801636,472.30378890037537,476.25402784347534,480.203430891037,484.16180396080017,488.11188793182373,492.06178092956543,496.0117599964142,499.9618139266968,503.9117329120636,507.86165285110474
199.69649195671082,203.64646005630493,207.5964789390564,211.5464608669281,215.49654483795166,219.44647192955017,223.40472888946533,227.3547170162201,231.30464386940002,235.25471997261047,239.20467591285706,243.15467190742493,247.10475397109985,251.05517196655273,255.0128378868103,258.9629399776459,262.9129729270935,266.8629629611969,270.8128080368042,274.76295804977417,278.71279287338257,282.66277289390564,286.61288595199585,290.57115483283997,294.5211548805237,298.47119903564453,302.42107605934143,306.3714940547943,310.3209140300751,314.2709789276123,318.2210340499878,322.1793739795685,326.1292018890381,330.0792808532715,334.0291929244995,337.97918605804443,341.92917799949646,345.8791768550873,349.8291299343109,353.7874448299408,357.7374849319458,361.6878809928894,365.6373219490051,369.58737897872925,373.5374639034271,377.48741388320923,381.43730902671814,385.39576292037964,389.3455979824066,393.2955720424652,397.24553894996643,401.1955318450928,405.1454770565033,409.09557604789734,413.0456528663635,417.00423789024353,420.95420694351196,424.9037399291992,428.85370898246765,432.8038010597229,436.7537908554077,440.7037818431854,444.653755903244,448.60376596450806,452.56202697753906,456.5120289325714,460.4619209766388,464.4118959903717,468.36199402809143,472.31212401390076,476.2623338699341,480.21183705329895,484.1701989173889,488.12018394470215,492.07025384902954,496.020112991333,499.9701039791107,503.9200248718262,507.87006187438965
199.7047438621521,203.6548399925232,207.6048939228058,211.55491995811462,215.50484704971313,219.45476484298706,223.4130618572235,227.36308193206787,231.31305193901062,235.2631299495697,239.2129738330841,243.1629388332367,247.11294198036194,251.06350898742676,255.02129697799683,258.97122597694397,262.92121982574463,266.8711619377136,270.821261882782,274.7711079120636,278.7211298942566,282.6712749004364,286.62121391296387,290.5793688297272,294.5294289588928,298.4793620109558,302.4294328689575,306.37982201576233,310.3292360305786,314.27935886383057,318.2293689250946,322.1877100467682,326.137727022171,330.08768105506897,334.0376498699188,337.9875888824463,341.93757605552673,345.8875620365143,349.83749198913574,353.7958650588989,357.7458748817444,361.6962640285492,365.6456949710846,369.5957419872284,373.5457799434662,377.49588203430176,381.4457268714905,385.4039969444275,389.3539340496063,393.30393290519714,397.2538859844208,401.20381903648376,405.15392303466797,409.10386300086975,413.05383586883545,417.0125460624695,420.9620039463043,424.91209292411804,428.86209988594055,432.81205701828003,436.76204085350037,440.71212005615234,444.6621699333191,448.6119740009308,452.5703248977661,456.52036786079407,460.4702718257904,464.42029905319214,468.3702600002289,472.32047605514526,476.270663022995,480.22010493278503,484.1784088611603,488.1285638809204,492.07840394973755,496.0285179615021,499.9783959388733,503.9284269809723,507.87842082977295
199.71314096450806,203.66321301460266,207.61318802833557,211.56310200691223,215.51327395439148,219.46307587623596,223.4214630126953,227.37137293815613,231.3215148448944,235.27147483825684,239.22139883041382,243.17137002944946,247.12133383750916,251.0717408657074,255.02949285507202,258.97963285446167,262.929563999176,266.87952399253845,270.8295578956604,274.7796108722687,278.72948598861694,282.6794538497925,286.62944197654724,290.58783197402954,294.5377299785614,298.4878649711609,302.43769884109497,306.38817286491394,310.33758902549744,314.2877609729767,318.2375810146332,322.19599890708923,326.14589405059814,330.0959918498993,334.04585695266724,337.995924949646,341.9459068775177,345.89590787887573,349.84589195251465,353.80412888526917,357.7540578842163,361.7045919895172,365.65397596359253,369.6040530204773,373.55416083335876,377.50407695770264,381.45412588119507,385.41232800483704,389.3622410297394,393.3123278617859,397.26217889785767,401.2123110294342,405.1622338294983,409.1121928691864,413.06218695640564,417.02088499069214,420.9703600406647,424.9204070568085,428.87048292160034,432.8203990459442,436.77041387557983,440.720370054245,444.67033886909485,448.6203989982605,452.57872200012207,456.52868390083313,460.47863388061523,464.42857098579407,468.3785409927368,472.32887387275696,476.2789800167084,480.2285349369049,484.1867718696594,488.13684701919556,492.0869228839874,496.0367429256439,499.98690485954285,503.9367108345032,507.8866980075836
