trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	onset_abs	duration
dummy	0.12502098083496094	stim	0		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	25.366831064224243	0.003136157989501953
dummy	0.1281571388244629	stim	1		0	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	25.369967222213745	0.0012118816375732422
dummy	0.12936902046203613	stim	2		1980	dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	25.37117910385132	16.49572491645813
dummy	1.3085651397705078	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	26.55037522315979	
dummy	2.625124931335449	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	27.86693501472473	
dummy	3.9418511390686035	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	29.183661222457886	
dummy	4.600129127502441	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	29.841939210891724	
dummy	5.25847601890564	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	30.500286102294922	
dummy	6.575224161148071	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	31.817034244537354	
dummy	7.891870021820068	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	33.13368010520935	
dummy	8.666859149932861	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	33.908669233322144	
dummy	9.208544969558716	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	34.450355052948	
dummy	10.525211095809937	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	35.76702117919922	
dummy	11.841861963272095	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	37.08367204666138	
dummy	12.958482027053833	response	2	b		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	38.200292110443115	
dummy	13.15855598449707	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	38.40036606788635	
dummy	14.475093126296997	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	39.71690320968628	
dummy	15.791913032531738	pulse	2	t		dur	0.0	../textures/minmax/oneOverF_texture_1_1024_47.bmp	41.03372311592102	
0	16.625093936920166	stim	0		59	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	41.86690402030945	0.49155306816101074
0	17.108437061309814	pulse	0	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	42.3502471446991	
0	17.116647005081177	stim	1		96	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	42.35845708847046	0.8000409603118896
0	17.916687965393066	stim	2		299	dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	43.15849804878235	2.4916470050811768
0	18.425102949142456	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	43.66691303253174	
0	19.741826057434082	pulse	2	t		dur	4.0	../textures/minmax/oneOverF_texture_1_1024_23.bmp	44.983636140823364	
1	20.408334970474243	stim	0		79	dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	45.650145053863525	0.6583070755004883
1	21.058463096618652	pulse	0	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	46.300273180007935	
1	21.06664204597473	stim	1		96	dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	46.308452129364014	0.8000531196594238
1	21.866695165634155	stim	2		773	dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	47.10850524902344	6.441673994064331
1	22.050090074539185	response	2	b		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	47.29190015792847	
1	22.375141143798828	pulse	2	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	47.61695122718811	
1	23.700152158737183	pulse	2	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	48.941962242126465	
1	25.01678204536438	pulse	2	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	50.25859212875366	
1	26.333455085754395	pulse	2	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	51.57526516914368	
1	27.650113105773926	pulse	2	t		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	52.89192318916321	
1	27.783443927764893	response	2	b		dur	64.0	../textures/minmax/oneOverF_texture_1_1024_8.bmp	53.025254011154175	
2	28.308369159698486	stim	0		80	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	53.55017924308777	0.66656494140625
2	28.96671199798584	pulse	0	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	54.20852208137512	
2	28.974934101104736	stim	1		96	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	54.21674418449402	0.8001148700714111
2	29.775048971176147	stim	2		299	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	55.01685905456543	2.4915590286254883
2	30.283311128616333	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	55.525121212005615	
2	31.6000759601593	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_11.bmp	56.841886043548584	
3	32.266607999801636	stim	0		79	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	57.50841808319092	0.6582729816436768
3	32.91667294502258	pulse	0	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	58.158483028411865	
3	32.92488098144531	stim	1		96	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	58.166691064834595	0.8002371788024902
3	33.7251181602478	stim	2		299	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	58.966928243637085	2.4914848804473877
3	34.233360052108765	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	59.47517013549805	
3	35.54998993873596	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_75.bmp	60.791800022125244	
4	36.21660304069519	stim	0		79	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	61.45841312408447	0.6583890914916992
4	36.86659908294678	pulse	0	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	62.10840916633606	
4	36.87499213218689	stim	1		96	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	62.11680221557617	0.7999908924102783
4	37.67498302459717	stim	2		615	dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	62.91679310798645	5.124994993209839
4	38.18341112136841	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	63.42522120475769	
4	39.50002098083496	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	64.74183106422424	
4	40.816709995269775	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	66.05852007865906	
4	42.13337206840515	pulse	2	t		dur	8.0	../textures/minmax/oneOverF_texture_1_1024_51.bmp	67.37518215179443	
5	42.79997801780701	stim	0		79	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	68.04178810119629	0.658203125
5	43.399994134902954	response	0	b		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	68.64180421829224	
5	43.450019121170044	pulse	0	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	68.69182920455933	
5	43.45818114280701	stim	1		96	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	68.69999122619629	0.800095796585083
5	44.25827693939209	stim	2		1563	isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	69.50008702278137	13.024777173995972
5	44.76676416397095	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	70.00857424736023	
5	46.08337116241455	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	71.32518124580383	
5	47.40009593963623	pulse	2	t		isi	32.0	../textures/minmax/oneOverF_texture_1_1024_0.bmp	72.64190602302551	
